Time (UTC-0),Q,soy,doy
2017-07-23 19:47:40,0.20038,17610460.00000,203.82477
2017-07-23 19:47:45,0.19972,17610465.00000,203.82483
2017-07-23 19:47:50,0.19842,17610470.00000,203.82488
2017-07-23 19:47:55,0.19689,17610475.00000,203.82494
2017-07-23 19:48:00,0.19605,17610480.00000,203.82500
2017-07-23 19:48:05,0.19535,17610485.00000,203.82506
2017-07-23 19:48:10,0.19571,17610490.00000,203.82512
2017-07-23 19:48:15,0.19500,17610495.00000,203.82517
2017-07-23 19:48:20,0.19420,17610500.00000,203.82523
2017-07-23 19:48:25,0.19396,17610505.00000,203.82529
2017-07-23 19:48:30,0.19436,17610510.00000,203.82535
2017-07-23 19:48:35,0.19403,17610515.00000,203.82541
2017-07-23 19:48:40,0.19503,17610520.00000,203.82546
2017-07-23 19:48:45,0.19484,17610525.00000,203.82552
2017-07-23 19:48:50,0.19596,17610530.00000,203.82558
2017-07-23 19:48:55,0.19676,17610535.00000,203.82564
2017-07-23 19:49:00,0.19851,17610540.00000,203.82569
2017-07-23 19:49:05,0.20020,17610545.00000,203.82575
2017-07-23 19:49:10,0.19995,17610550.00000,203.82581
2017-07-23 19:49:15,0.20200,17610555.00000,203.82587
2017-07-23 19:49:20,0.20392,17610560.00000,203.82593
2017-07-23 19:49:25,0.20362,17610565.00000,203.82598
2017-07-23 19:49:30,0.20395,17610570.00000,203.82604
2017-07-23 19:49:35,0.20401,17610575.00000,203.82610
2017-07-23 19:49:40,0.20233,17610580.00000,203.82616
2017-07-23 19:49:45,0.20163,17610585.00000,203.82622
2017-07-23 19:49:50,0.20043,17610590.00000,203.82627
2017-07-23 19:49:55,0.20064,17610595.00000,203.82633
2017-07-23 19:50:00,0.19963,17610600.00000,203.82639
2017-07-23 19:50:05,0.19856,17610605.00000,203.82645
2017-07-23 19:50:10,0.19807,17610610.00000,203.82650
2017-07-23 19:50:15,0.19714,17610615.00000,203.82656
2017-07-23 19:50:20,0.19738,17610620.00000,203.82662
2017-07-23 19:50:25,0.19684,17610625.00000,203.82668
2017-07-23 19:50:30,0.19731,17610630.00000,203.82674
2017-07-23 19:50:35,0.19676,17610635.00000,203.82679
2017-07-23 19:50:40,0.19507,17610640.00000,203.82685
2017-07-23 19:50:45,0.19598,17610645.00000,203.82691
2017-07-23 19:50:50,0.19541,17610650.00000,203.82697
2017-07-23 19:50:55,0.19480,17610655.00000,203.82703
2017-07-23 19:51:00,0.19195,17610660.00000,203.82708
2017-07-23 19:51:05,0.19122,17610665.00000,203.82714
2017-07-23 19:51:10,0.19103,17610670.00000,203.82720
2017-07-23 19:51:15,0.19082,17610675.00000,203.82726
2017-07-23 19:51:20,0.19143,17610680.00000,203.82731
2017-07-23 19:51:25,0.19159,17610685.00000,203.82737
2017-07-23 19:51:30,0.19288,17610690.00000,203.82743
2017-07-23 19:51:35,0.19487,17610695.00000,203.82749
2017-07-23 19:51:40,0.19431,17610700.00000,203.82755
2017-07-23 19:51:45,0.19663,17610705.00000,203.82760
2017-07-23 19:51:50,0.19750,17610710.00000,203.82766
2017-07-23 19:51:55,0.19841,17610715.00000,203.82772
2017-07-23 19:52:00,0.19837,17610720.00000,203.82778
2017-07-23 19:52:05,0.19970,17610725.00000,203.82784
2017-07-23 19:52:10,0.19966,17610730.00000,203.82789
2017-07-23 19:52:15,0.19964,17610735.00000,203.82795
2017-07-23 19:52:20,0.19809,17610740.00000,203.82801
2017-07-23 19:52:25,0.19852,17610745.00000,203.82807
2017-07-23 19:52:30,0.19794,17610750.00000,203.82812
2017-07-23 19:52:35,0.19828,17610755.00000,203.82818
2017-07-23 19:52:40,0.19709,17610760.00000,203.82824
2017-07-23 19:52:45,0.19567,17610765.00000,203.82830
2017-07-23 19:52:50,0.19488,17610770.00000,203.82836
2017-07-23 19:52:55,0.19497,17610775.00000,203.82841
2017-07-23 19:53:00,0.19491,17610780.00000,203.82847
2017-07-23 19:53:05,0.19562,17610785.00000,203.82853
2017-07-23 19:53:10,0.19755,17610790.00000,203.82859
2017-07-23 19:53:15,0.19735,17610795.00000,203.82865
2017-07-23 19:53:20,0.19922,17610800.00000,203.82870
2017-07-23 19:53:25,0.20116,17610805.00000,203.82876
2017-07-23 19:53:30,0.20215,17610810.00000,203.82882
2017-07-23 19:53:35,0.20351,17610815.00000,203.82888
2017-07-23 19:53:40,0.20532,17610820.00000,203.82894
2017-07-23 19:53:45,0.20440,17610825.00000,203.82899
2017-07-23 19:53:50,0.20471,17610830.00000,203.82905
2017-07-23 19:53:55,0.20597,17610835.00000,203.82911
2017-07-23 19:54:00,0.20575,17610840.00000,203.82917
2017-07-23 19:54:05,0.20523,17610845.00000,203.82922
2017-07-23 19:54:10,0.20416,17610850.00000,203.82928
2017-07-23 19:54:15,0.20319,17610855.00000,203.82934
2017-07-23 19:54:20,0.20327,17610860.00000,203.82940
2017-07-23 19:54:25,0.20178,17610865.00000,203.82946
2017-07-23 19:54:30,0.20208,17610870.00000,203.82951
2017-07-23 19:54:35,0.20135,17610875.00000,203.82957
2017-07-23 19:54:40,0.19983,17610880.00000,203.82963
2017-07-23 19:54:45,0.20023,17610885.00000,203.82969
2017-07-23 19:54:50,0.19891,17610890.00000,203.82975
2017-07-23 19:54:55,0.20038,17610895.00000,203.82980
2017-07-23 19:55:00,0.19851,17610900.00000,203.82986
2017-07-23 19:55:05,0.19642,17610905.00000,203.82992
2017-07-23 19:55:10,0.19618,17610910.00000,203.82998
2017-07-23 19:55:15,0.19454,17610915.00000,203.83003
2017-07-23 19:55:20,0.19227,17610920.00000,203.83009
2017-07-23 19:55:25,0.19029,17610925.00000,203.83015
2017-07-23 19:55:30,0.19034,17610930.00000,203.83021
2017-07-23 19:55:35,0.18957,17610935.00000,203.83027
2017-07-23 19:55:40,0.18821,17610940.00000,203.83032
2017-07-23 19:55:45,0.18745,17610945.00000,203.83038
2017-07-23 19:55:50,0.18788,17610950.00000,203.83044
2017-07-23 19:55:55,0.18807,17610955.00000,203.83050
2017-07-23 19:56:00,0.18841,17610960.00000,203.83056
2017-07-23 19:56:05,0.18741,17610965.00000,203.83061
2017-07-23 19:56:10,0.18878,17610970.00000,203.83067
2017-07-23 19:56:15,0.18962,17610975.00000,203.83073
2017-07-23 19:56:20,0.18910,17610980.00000,203.83079
2017-07-23 19:56:25,0.19160,17610985.00000,203.83084
2017-07-23 19:56:30,0.19193,17610990.00000,203.83090
2017-07-23 19:56:35,0.19538,17610995.00000,203.83096
2017-07-23 19:56:40,0.19746,17611000.00000,203.83102
2017-07-23 19:56:45,0.19783,17611005.00000,203.83108
2017-07-23 19:56:50,0.19997,17611010.00000,203.83113
2017-07-23 19:56:55,0.20343,17611015.00000,203.83119
2017-07-23 19:57:00,0.20348,17611020.00000,203.83125
2017-07-23 19:57:05,0.20371,17611025.00000,203.83131
2017-07-23 19:57:10,0.20379,17611030.00000,203.83137
2017-07-23 19:57:15,0.20436,17611035.00000,203.83142
2017-07-23 19:57:20,0.20650,17611040.00000,203.83148
2017-07-23 19:57:25,0.20590,17611045.00000,203.83154
2017-07-23 19:57:30,0.20567,17611050.00000,203.83160
2017-07-23 19:57:35,0.20418,17611055.00000,203.83166
2017-07-23 19:57:40,0.20487,17611060.00000,203.83171
2017-07-23 19:57:45,0.20174,17611065.00000,203.83177
2017-07-23 19:57:50,0.20063,17611070.00000,203.83183
2017-07-23 19:57:55,0.19931,17611075.00000,203.83189
2017-07-23 19:58:00,0.19847,17611080.00000,203.83194
2017-07-23 19:58:05,0.19735,17611085.00000,203.83200
2017-07-23 19:58:10,0.19592,17611090.00000,203.83206
2017-07-23 19:58:15,0.19491,17611095.00000,203.83212
2017-07-23 19:58:20,0.19344,17611100.00000,203.83218
2017-07-23 19:58:25,0.19348,17611105.00000,203.83223
2017-07-23 19:58:30,0.19418,17611110.00000,203.83229
2017-07-23 19:58:35,0.19283,17611115.00000,203.83235
2017-07-23 19:58:40,0.19423,17611120.00000,203.83241
2017-07-23 19:58:45,0.19612,17611125.00000,203.83247
2017-07-23 19:58:50,0.19616,17611130.00000,203.83252
2017-07-23 19:58:55,0.19723,17611135.00000,203.83258
2017-07-23 19:59:00,0.19807,17611140.00000,203.83264
2017-07-23 19:59:05,0.19807,17611145.00000,203.83270
2017-07-23 19:59:10,0.19722,17611150.00000,203.83275
2017-07-23 19:59:15,0.19751,17611155.00000,203.83281
2017-07-23 19:59:20,0.19750,17611160.00000,203.83287
2017-07-23 19:59:25,0.19550,17611165.00000,203.83293
2017-07-23 19:59:30,0.19656,17611170.00000,203.83299
2017-07-23 19:59:35,0.19507,17611175.00000,203.83304
2017-07-23 19:59:40,0.19500,17611180.00000,203.83310
2017-07-23 19:59:45,0.19447,17611185.00000,203.83316
2017-07-23 19:59:50,0.19545,17611190.00000,203.83322
2017-07-23 19:59:55,0.19389,17611195.00000,203.83328
2017-07-23 20:00:00,0.19243,17611200.00000,203.83333
2017-07-23 20:00:05,0.19325,17611205.00000,203.83339
2017-07-23 20:00:10,0.19194,17611210.00000,203.83345
2017-07-23 20:00:15,0.19187,17611215.00000,203.83351
2017-07-23 20:00:20,0.19128,17611220.00000,203.83356
2017-07-23 20:00:25,0.19196,17611225.00000,203.83362
2017-07-23 20:00:30,0.19158,17611230.00000,203.83368
2017-07-23 20:00:35,0.19195,17611235.00000,203.83374
2017-07-23 20:00:40,0.19347,17611240.00000,203.83380
2017-07-23 20:00:45,0.19441,17611245.00000,203.83385
2017-07-23 20:00:50,0.19476,17611250.00000,203.83391
2017-07-23 20:00:55,0.19538,17611255.00000,203.83397
2017-07-23 20:01:00,0.19591,17611260.00000,203.83403
2017-07-23 20:01:05,0.19725,17611265.00000,203.83409
2017-07-23 20:01:10,0.19689,17611270.00000,203.83414
2017-07-23 20:01:15,0.19771,17611275.00000,203.83420
2017-07-23 20:01:20,0.19856,17611280.00000,203.83426
2017-07-23 20:01:25,0.19750,17611285.00000,203.83432
2017-07-23 20:01:30,0.19643,17611290.00000,203.83437
2017-07-23 20:01:35,0.19687,17611295.00000,203.83443
2017-07-23 20:01:40,0.19711,17611300.00000,203.83449
2017-07-23 20:01:45,0.19726,17611305.00000,203.83455
2017-07-23 20:01:50,0.19764,17611310.00000,203.83461
2017-07-23 20:01:55,0.19756,17611315.00000,203.83466
2017-07-23 20:02:00,0.19793,17611320.00000,203.83472
2017-07-23 20:02:05,0.19851,17611325.00000,203.83478
2017-07-23 20:02:10,0.19800,17611330.00000,203.83484
2017-07-23 20:02:15,0.19820,17611335.00000,203.83490
2017-07-23 20:02:20,0.19684,17611340.00000,203.83495
2017-07-23 20:02:25,0.19708,17611345.00000,203.83501
2017-07-23 20:02:30,0.19626,17611350.00000,203.83507
2017-07-23 20:02:35,0.19618,17611355.00000,203.83513
2017-07-23 20:02:40,0.19659,17611360.00000,203.83519
2017-07-23 20:02:45,0.19710,17611365.00000,203.83524
2017-07-23 20:02:50,0.19765,17611370.00000,203.83530
2017-07-23 20:02:55,0.19828,17611375.00000,203.83536
2017-07-23 20:03:00,0.19883,17611380.00000,203.83542
2017-07-23 20:03:05,0.19717,17611385.00000,203.83547
2017-07-23 20:03:10,0.19840,17611390.00000,203.83553
2017-07-23 20:03:15,0.19879,17611395.00000,203.83559
2017-07-23 20:03:20,0.19913,17611400.00000,203.83565
2017-07-23 20:03:25,0.19952,17611405.00000,203.83571
2017-07-23 20:03:30,0.19851,17611410.00000,203.83576
2017-07-23 20:03:35,0.19989,17611415.00000,203.83582
2017-07-23 20:03:40,0.19993,17611420.00000,203.83588
2017-07-23 20:03:45,0.20095,17611425.00000,203.83594
2017-07-23 20:03:50,0.20144,17611430.00000,203.83600
2017-07-23 20:03:55,0.20220,17611435.00000,203.83605
2017-07-23 20:04:00,0.20258,17611440.00000,203.83611
2017-07-23 20:04:05,0.20245,17611445.00000,203.83617
2017-07-23 20:04:10,0.20212,17611450.00000,203.83623
2017-07-23 20:04:15,0.20117,17611455.00000,203.83628
2017-07-23 20:04:20,0.20031,17611460.00000,203.83634
2017-07-23 20:04:25,0.20034,17611465.00000,203.83640
2017-07-23 20:04:30,0.19975,17611470.00000,203.83646
2017-07-23 20:04:35,0.19818,17611475.00000,203.83652
2017-07-23 20:04:40,0.19862,17611480.00000,203.83657
2017-07-23 20:04:45,0.19958,17611485.00000,203.83663
2017-07-23 20:04:50,0.20001,17611490.00000,203.83669
2017-07-23 20:04:55,0.19927,17611495.00000,203.83675
2017-07-23 20:05:00,0.20023,17611500.00000,203.83681
2017-07-23 20:05:05,0.19992,17611505.00000,203.83686
2017-07-23 20:05:10,0.20035,17611510.00000,203.83692
2017-07-23 20:05:15,0.19910,17611515.00000,203.83698
2017-07-23 20:05:20,0.19820,17611520.00000,203.83704
2017-07-23 20:05:25,0.19942,17611525.00000,203.83709
2017-07-23 20:05:30,0.19964,17611530.00000,203.83715
2017-07-23 20:05:35,0.19806,17611535.00000,203.83721
2017-07-23 20:05:40,0.19957,17611540.00000,203.83727
2017-07-23 20:05:45,0.20009,17611545.00000,203.83733
2017-07-23 20:05:50,0.20105,17611550.00000,203.83738
2017-07-23 20:05:55,0.20227,17611555.00000,203.83744
2017-07-23 20:06:00,0.20378,17611560.00000,203.83750
2017-07-23 20:06:05,0.20282,17611565.00000,203.83756
2017-07-23 20:06:10,0.20239,17611570.00000,203.83762
2017-07-23 20:06:15,0.20310,17611575.00000,203.83767
2017-07-23 20:06:20,0.20292,17611580.00000,203.83773
2017-07-23 20:06:25,0.20338,17611585.00000,203.83779
2017-07-23 20:06:30,0.20262,17611590.00000,203.83785
2017-07-23 20:06:35,0.20061,17611595.00000,203.83791
2017-07-23 20:06:40,0.20092,17611600.00000,203.83796
2017-07-23 20:06:45,0.20229,17611605.00000,203.83802
2017-07-23 20:06:50,0.19943,17611610.00000,203.83808
2017-07-23 20:06:55,0.19974,17611615.00000,203.83814
2017-07-23 20:07:00,0.19846,17611620.00000,203.83819
2017-07-23 20:07:05,0.19814,17611625.00000,203.83825
2017-07-23 20:07:10,0.19802,17611630.00000,203.83831
2017-07-23 20:07:15,0.19801,17611635.00000,203.83837
2017-07-23 20:07:20,0.19936,17611640.00000,203.83843
2017-07-23 20:07:25,0.19943,17611645.00000,203.83848
2017-07-23 20:07:30,0.19890,17611650.00000,203.83854
2017-07-23 20:07:35,0.19920,17611655.00000,203.83860
2017-07-23 20:07:40,0.19977,17611660.00000,203.83866
2017-07-23 20:07:45,0.19991,17611665.00000,203.83872
2017-07-23 20:07:50,0.19916,17611670.00000,203.83877
2017-07-23 20:07:55,0.20154,17611675.00000,203.83883
2017-07-23 20:08:00,0.20386,17611680.00000,203.83889
2017-07-23 20:08:05,0.20444,17611685.00000,203.83895
2017-07-23 20:08:10,0.20603,17611690.00000,203.83900
2017-07-23 20:08:15,0.20712,17611695.00000,203.83906
2017-07-23 20:08:20,0.20945,17611700.00000,203.83912
2017-07-23 20:08:25,0.20886,17611705.00000,203.83918
2017-07-23 20:08:30,0.20963,17611710.00000,203.83924
2017-07-23 20:08:35,0.20891,17611715.00000,203.83929
2017-07-23 20:08:40,0.20745,17611720.00000,203.83935
2017-07-23 20:08:45,0.20740,17611725.00000,203.83941
2017-07-23 20:08:50,0.20435,17611730.00000,203.83947
2017-07-23 20:08:55,0.20202,17611735.00000,203.83953
2017-07-23 20:09:00,0.19914,17611740.00000,203.83958
2017-07-23 20:09:05,0.19853,17611745.00000,203.83964
2017-07-23 20:09:10,0.19913,17611750.00000,203.83970
2017-07-23 20:09:15,0.19834,17611755.00000,203.83976
2017-07-23 20:09:20,0.19802,17611760.00000,203.83981
2017-07-23 20:09:25,0.19819,17611765.00000,203.83987
2017-07-23 20:09:30,0.19761,17611770.00000,203.83993
2017-07-23 20:09:35,0.19736,17611775.00000,203.83999
2017-07-23 20:09:40,0.19688,17611780.00000,203.84005
2017-07-23 20:09:45,0.19678,17611785.00000,203.84010
2017-07-23 20:09:50,0.19530,17611790.00000,203.84016
2017-07-23 20:09:55,0.19377,17611795.00000,203.84022
2017-07-23 20:10:00,0.19551,17611800.00000,203.84028
2017-07-23 20:10:05,0.19493,17611805.00000,203.84034
2017-07-23 20:10:10,0.19490,17611810.00000,203.84039
2017-07-23 20:10:15,0.19583,17611815.00000,203.84045
2017-07-23 20:10:20,0.19819,17611820.00000,203.84051
2017-07-23 20:10:25,0.19808,17611825.00000,203.84057
2017-07-23 20:10:30,0.20055,17611830.00000,203.84063
2017-07-23 20:10:35,0.20071,17611835.00000,203.84068
2017-07-23 20:10:40,0.20207,17611840.00000,203.84074
2017-07-23 20:10:45,0.20101,17611845.00000,203.84080
2017-07-23 20:10:50,0.20175,17611850.00000,203.84086
2017-07-23 20:10:55,0.20083,17611855.00000,203.84091
2017-07-23 20:11:00,0.20097,17611860.00000,203.84097
2017-07-23 20:11:05,0.20060,17611865.00000,203.84103
2017-07-23 20:11:10,0.19865,17611870.00000,203.84109
2017-07-23 20:11:15,0.19924,17611875.00000,203.84115
2017-07-23 20:11:20,0.19812,17611880.00000,203.84120
2017-07-23 20:11:25,0.19826,17611885.00000,203.84126
2017-07-23 20:11:30,0.20050,17611890.00000,203.84132
2017-07-23 20:11:35,0.20077,17611895.00000,203.84138
2017-07-23 20:11:40,0.20218,17611900.00000,203.84144
2017-07-23 20:11:45,0.20273,17611905.00000,203.84149
2017-07-23 20:11:50,0.20167,17611910.00000,203.84155
2017-07-23 20:11:55,0.20124,17611915.00000,203.84161
2017-07-23 20:12:00,0.20134,17611920.00000,203.84167
2017-07-23 20:12:05,0.20058,17611925.00000,203.84172
2017-07-23 20:12:10,0.19962,17611930.00000,203.84178
2017-07-23 20:12:15,0.19919,17611935.00000,203.84184
2017-07-23 20:12:20,0.19911,17611940.00000,203.84190
2017-07-23 20:12:25,0.19855,17611945.00000,203.84196
2017-07-23 20:12:30,0.19945,17611950.00000,203.84201
2017-07-23 20:12:35,0.20036,17611955.00000,203.84207
2017-07-23 20:12:40,0.20152,17611960.00000,203.84213
2017-07-23 20:12:45,0.20278,17611965.00000,203.84219
2017-07-23 20:12:50,0.20619,17611970.00000,203.84225
2017-07-23 20:12:55,0.20581,17611975.00000,203.84230
2017-07-23 20:13:00,0.20650,17611980.00000,203.84236
2017-07-23 20:13:05,0.20822,17611985.00000,203.84242
2017-07-23 20:13:10,0.20797,17611990.00000,203.84248
2017-07-23 20:13:15,0.21071,17611995.00000,203.84253
2017-07-23 20:13:20,0.20982,17612000.00000,203.84259
2017-07-23 20:13:25,0.21026,17612005.00000,203.84265
2017-07-23 20:13:30,0.20941,17612010.00000,203.84271
2017-07-23 20:13:35,0.20841,17612015.00000,203.84277
2017-07-23 20:13:40,0.20728,17612020.00000,203.84282
2017-07-23 20:13:45,0.20654,17612025.00000,203.84288
2017-07-23 20:13:50,0.20660,17612030.00000,203.84294
2017-07-23 20:13:55,0.20373,17612035.00000,203.84300
2017-07-23 20:14:00,0.20172,17612040.00000,203.84306
2017-07-23 20:14:05,0.20016,17612045.00000,203.84311
2017-07-23 20:14:10,0.19991,17612050.00000,203.84317
2017-07-23 20:14:15,0.19912,17612055.00000,203.84323
2017-07-23 20:14:20,0.19949,17612060.00000,203.84329
2017-07-23 20:14:25,0.19863,17612065.00000,203.84334
2017-07-23 20:14:30,0.19774,17612070.00000,203.84340
2017-07-23 20:14:35,0.19643,17612075.00000,203.84346
2017-07-23 20:14:40,0.19529,17612080.00000,203.84352
2017-07-23 20:14:45,0.19448,17612085.00000,203.84358
2017-07-23 20:14:50,0.19270,17612090.00000,203.84363
2017-07-23 20:14:55,0.19448,17612095.00000,203.84369
2017-07-23 20:15:00,0.19233,17612100.00000,203.84375
2017-07-23 20:15:05,0.19310,17612105.00000,203.84381
2017-07-23 20:15:10,0.19192,17612110.00000,203.84387
2017-07-23 20:15:15,0.19320,17612115.00000,203.84392
2017-07-23 20:15:20,0.19278,17612120.00000,203.84398
2017-07-23 20:15:25,0.19306,17612125.00000,203.84404
2017-07-23 20:15:30,0.19405,17612130.00000,203.84410
2017-07-23 20:15:35,0.19637,17612135.00000,203.84416
2017-07-23 20:15:40,0.19603,17612140.00000,203.84421
2017-07-23 20:15:45,0.19813,17612145.00000,203.84427
2017-07-23 20:15:50,0.19930,17612150.00000,203.84433
2017-07-23 20:15:55,0.20164,17612155.00000,203.84439
2017-07-23 20:16:00,0.20259,17612160.00000,203.84444
2017-07-23 20:16:05,0.20546,17612165.00000,203.84450
2017-07-23 20:16:10,0.20759,17612170.00000,203.84456
2017-07-23 20:16:15,0.20839,17612175.00000,203.84462
2017-07-23 20:16:20,0.20774,17612180.00000,203.84468
2017-07-23 20:16:25,0.20898,17612185.00000,203.84473
2017-07-23 20:16:30,0.20800,17612190.00000,203.84479
2017-07-23 20:16:35,0.20808,17612195.00000,203.84485
2017-07-23 20:16:40,0.20711,17612200.00000,203.84491
2017-07-23 20:16:45,0.20742,17612205.00000,203.84497
2017-07-23 20:16:50,0.20597,17612210.00000,203.84502
2017-07-23 20:16:55,0.20432,17612215.00000,203.84508
2017-07-23 20:17:00,0.20382,17612220.00000,203.84514
2017-07-23 20:17:05,0.20441,17612225.00000,203.84520
2017-07-23 20:17:10,0.20423,17612230.00000,203.84525
2017-07-23 20:17:15,0.20307,17612235.00000,203.84531
2017-07-23 20:17:20,0.20197,17612240.00000,203.84537
2017-07-23 20:17:25,0.20099,17612245.00000,203.84543
2017-07-23 20:17:30,0.19949,17612250.00000,203.84549
2017-07-23 20:17:35,0.19994,17612255.00000,203.84554
2017-07-23 20:17:40,0.19904,17612260.00000,203.84560
2017-07-23 20:17:45,0.19662,17612265.00000,203.84566
2017-07-23 20:17:50,0.19601,17612270.00000,203.84572
2017-07-23 20:17:55,0.19625,17612275.00000,203.84578
2017-07-23 20:18:00,0.19683,17612280.00000,203.84583
2017-07-23 20:18:05,0.19695,17612285.00000,203.84589
2017-07-23 20:18:10,0.19739,17612290.00000,203.84595
2017-07-23 20:18:15,0.19971,17612295.00000,203.84601
2017-07-23 20:18:20,0.20041,17612300.00000,203.84606
2017-07-23 20:18:25,0.20069,17612305.00000,203.84612
2017-07-23 20:18:30,0.20148,17612310.00000,203.84618
2017-07-23 20:18:35,0.20081,17612315.00000,203.84624
2017-07-23 20:18:40,0.20163,17612320.00000,203.84630
2017-07-23 20:18:45,0.20337,17612325.00000,203.84635
2017-07-23 20:18:50,0.20338,17612330.00000,203.84641
2017-07-23 20:18:55,0.20418,17612335.00000,203.84647
2017-07-23 20:19:00,0.20263,17612340.00000,203.84653
2017-07-23 20:19:05,0.20230,17612345.00000,203.84659
2017-07-23 20:19:10,0.20128,17612350.00000,203.84664
2017-07-23 20:19:15,0.20196,17612355.00000,203.84670
2017-07-23 20:19:20,0.20292,17612360.00000,203.84676
2017-07-23 20:19:25,0.20218,17612365.00000,203.84682
2017-07-23 20:19:30,0.20296,17612370.00000,203.84687
2017-07-23 20:19:35,0.20306,17612375.00000,203.84693
2017-07-23 20:19:40,0.20383,17612380.00000,203.84699
2017-07-23 20:19:45,0.20438,17612385.00000,203.84705
2017-07-23 20:19:50,0.20540,17612390.00000,203.84711
2017-07-23 20:19:55,0.20529,17612395.00000,203.84716
2017-07-23 20:20:00,0.20567,17612400.00000,203.84722
2017-07-23 20:20:05,0.20463,17612405.00000,203.84728
2017-07-23 20:20:10,0.20551,17612410.00000,203.84734
2017-07-23 20:20:15,0.20505,17612415.00000,203.84740
2017-07-23 20:20:20,0.20503,17612420.00000,203.84745
2017-07-23 20:20:25,0.20564,17612425.00000,203.84751
2017-07-23 20:20:30,0.20690,17612430.00000,203.84757
2017-07-23 20:20:35,0.20537,17612435.00000,203.84763
2017-07-23 20:20:40,0.20487,17612440.00000,203.84769
2017-07-23 20:20:45,0.20528,17612445.00000,203.84774
2017-07-23 20:20:50,0.20388,17612450.00000,203.84780
2017-07-23 20:20:55,0.20513,17612455.00000,203.84786
2017-07-23 20:21:00,0.20310,17612460.00000,203.84792
2017-07-23 20:21:05,0.20129,17612465.00000,203.84797
2017-07-23 20:21:10,0.20112,17612470.00000,203.84803
2017-07-23 20:21:15,0.19973,17612475.00000,203.84809
2017-07-23 20:21:20,0.19783,17612480.00000,203.84815
2017-07-23 20:21:25,0.19908,17612485.00000,203.84821
2017-07-23 20:21:30,0.19757,17612490.00000,203.84826
2017-07-23 20:21:35,0.19739,17612495.00000,203.84832
2017-07-23 20:21:40,0.19676,17612500.00000,203.84838
2017-07-23 20:21:45,0.19658,17612505.00000,203.84844
2017-07-23 20:21:50,0.19736,17612510.00000,203.84850
2017-07-23 20:21:55,0.19864,17612515.00000,203.84855
2017-07-23 20:22:00,0.19766,17612520.00000,203.84861
2017-07-23 20:22:05,0.19794,17612525.00000,203.84867
2017-07-23 20:22:10,0.19912,17612530.00000,203.84873
2017-07-23 20:22:15,0.19999,17612535.00000,203.84878
2017-07-23 20:22:20,0.20133,17612540.00000,203.84884
2017-07-23 20:22:25,0.19954,17612545.00000,203.84890
2017-07-23 20:22:30,0.20045,17612550.00000,203.84896
2017-07-23 20:22:35,0.20053,17612555.00000,203.84902
2017-07-23 20:22:40,0.20089,17612560.00000,203.84907
2017-07-23 20:22:45,0.20150,17612565.00000,203.84913
2017-07-23 20:22:50,0.20214,17612570.00000,203.84919
2017-07-23 20:22:55,0.20241,17612575.00000,203.84925
2017-07-23 20:23:00,0.20307,17612580.00000,203.84931
2017-07-23 20:23:05,0.20162,17612585.00000,203.84936
2017-07-23 20:23:10,0.20209,17612590.00000,203.84942
2017-07-23 20:23:15,0.20307,17612595.00000,203.84948
2017-07-23 20:23:20,0.20285,17612600.00000,203.84954
2017-07-23 20:23:25,0.19985,17612605.00000,203.84959
2017-07-23 20:23:30,0.20062,17612610.00000,203.84965
2017-07-23 20:23:35,0.19967,17612615.00000,203.84971
2017-07-23 20:23:40,0.19896,17612620.00000,203.84977
2017-07-23 20:23:45,0.20007,17612625.00000,203.84983
2017-07-23 20:23:50,0.19913,17612630.00000,203.84988
2017-07-23 20:23:55,0.20018,17612635.00000,203.84994
2017-07-23 20:24:00,0.20154,17612640.00000,203.85000
2017-07-23 20:24:05,0.20166,17612645.00000,203.85006
2017-07-23 20:24:10,0.20306,17612650.00000,203.85012
2017-07-23 20:24:15,0.20407,17612655.00000,203.85017
2017-07-23 20:24:20,0.20557,17612660.00000,203.85023
2017-07-23 20:24:25,0.20695,17612665.00000,203.85029
2017-07-23 20:24:30,0.20609,17612670.00000,203.85035
2017-07-23 20:24:35,0.20587,17612675.00000,203.85041
2017-07-23 20:24:40,0.20441,17612680.00000,203.85046
2017-07-23 20:24:45,0.20276,17612685.00000,203.85052
2017-07-23 20:24:50,0.20272,17612690.00000,203.85058
2017-07-23 20:24:55,0.20105,17612695.00000,203.85064
2017-07-23 20:25:00,0.20057,17612700.00000,203.85069
2017-07-23 20:25:05,0.20083,17612705.00000,203.85075
2017-07-23 20:25:10,0.20049,17612710.00000,203.85081
2017-07-23 20:25:15,0.20165,17612715.00000,203.85087
2017-07-23 20:25:20,0.20074,17612720.00000,203.85093
2017-07-23 20:25:25,0.19938,17612725.00000,203.85098
2017-07-23 20:25:30,0.19871,17612730.00000,203.85104
2017-07-23 20:25:35,0.19777,17612735.00000,203.85110
2017-07-23 20:25:40,0.19801,17612740.00000,203.85116
2017-07-23 20:25:45,0.19633,17612745.00000,203.85122
2017-07-23 20:25:50,0.19462,17612750.00000,203.85127
2017-07-23 20:25:55,0.19584,17612755.00000,203.85133
2017-07-23 20:26:00,0.19498,17612760.00000,203.85139
2017-07-23 20:26:05,0.19547,17612765.00000,203.85145
2017-07-23 20:26:10,0.19456,17612770.00000,203.85150
2017-07-23 20:26:15,0.19447,17612775.00000,203.85156
2017-07-23 20:26:20,0.19416,17612780.00000,203.85162
2017-07-23 20:26:25,0.19526,17612785.00000,203.85168
