Time (UTC-0),Discharge (m^3/s),SecOfYear,DayOfYear
2017-07-15 01:32:55,0.01603,16853575.00000,195.06453
2017-07-15 01:33:00,0.01606,16853580.00000,195.06458
2017-07-15 01:33:05,0.01609,16853585.00000,195.06464
2017-07-15 01:33:10,0.01604,16853590.00000,195.06470
2017-07-15 01:33:15,0.01608,16853595.00000,195.06476
2017-07-15 01:33:20,0.01603,16853600.00000,195.06481
2017-07-15 01:33:25,0.01607,16853605.00000,195.06487
2017-07-15 01:33:30,0.01604,16853610.00000,195.06493
2017-07-15 01:33:35,0.01606,16853615.00000,195.06499
2017-07-15 01:33:40,0.01605,16853620.00000,195.06505
2017-07-15 01:33:45,0.01609,16853625.00000,195.06510
2017-07-15 01:33:50,0.01610,16853630.00000,195.06516
2017-07-15 01:33:55,0.01597,16853635.00000,195.06522
2017-07-15 01:34:00,0.01599,16853640.00000,195.06528
2017-07-15 01:34:05,0.01609,16853645.00000,195.06534
2017-07-15 01:34:10,0.01596,16853650.00000,195.06539
2017-07-15 01:34:15,0.01600,16853655.00000,195.06545
2017-07-15 01:34:20,0.01600,16853660.00000,195.06551
2017-07-15 01:34:25,0.01607,16853665.00000,195.06557
2017-07-15 01:34:30,0.01600,16853670.00000,195.06562
2017-07-15 01:34:35,0.01597,16853675.00000,195.06568
2017-07-15 01:34:40,0.01604,16853680.00000,195.06574
2017-07-15 01:34:45,0.01597,16853685.00000,195.06580
2017-07-15 01:34:50,0.01593,16853690.00000,195.06586
2017-07-15 01:34:55,0.01594,16853695.00000,195.06591
2017-07-15 01:35:00,0.01592,16853700.00000,195.06597
2017-07-15 01:35:05,0.01595,16853705.00000,195.06603
2017-07-15 01:35:10,0.01594,16853710.00000,195.06609
2017-07-15 01:35:15,0.01594,16853715.00000,195.06615
2017-07-15 01:35:20,0.01592,16853720.00000,195.06620
2017-07-15 01:35:25,0.01590,16853725.00000,195.06626
2017-07-15 01:35:30,0.01596,16853730.00000,195.06632
2017-07-15 01:35:35,0.01599,16853735.00000,195.06638
2017-07-15 01:35:40,0.01594,16853740.00000,195.06644
2017-07-15 01:35:45,0.01593,16853745.00000,195.06649
2017-07-15 01:35:50,0.01593,16853750.00000,195.06655
2017-07-15 01:35:55,0.01593,16853755.00000,195.06661
2017-07-15 01:36:00,0.01591,16853760.00000,195.06667
2017-07-15 01:36:05,0.01597,16853765.00000,195.06672
2017-07-15 01:36:10,0.01593,16853770.00000,195.06678
2017-07-15 01:36:15,0.01593,16853775.00000,195.06684
2017-07-15 01:36:20,0.01600,16853780.00000,195.06690
2017-07-15 01:36:25,0.01592,16853785.00000,195.06696
2017-07-15 01:36:30,0.01599,16853790.00000,195.06701
2017-07-15 01:36:35,0.01590,16853795.00000,195.06707
2017-07-15 01:36:40,0.01593,16853800.00000,195.06713
2017-07-15 01:36:45,0.01593,16853805.00000,195.06719
2017-07-15 01:36:50,0.01591,16853810.00000,195.06725
2017-07-15 01:36:55,0.01588,16853815.00000,195.06730
2017-07-15 01:37:00,0.01594,16853820.00000,195.06736
2017-07-15 01:37:05,0.01589,16853825.00000,195.06742
2017-07-15 01:37:10,0.01590,16853830.00000,195.06748
2017-07-15 01:37:15,0.01586,16853835.00000,195.06753
2017-07-15 01:37:20,0.01589,16853840.00000,195.06759
2017-07-15 01:37:25,0.01586,16853845.00000,195.06765
2017-07-15 01:37:30,0.01587,16853850.00000,195.06771
2017-07-15 01:37:35,0.01584,16853855.00000,195.06777
2017-07-15 01:37:40,0.01586,16853860.00000,195.06782
2017-07-15 01:37:45,0.01588,16853865.00000,195.06788
2017-07-15 01:37:50,0.01587,16853870.00000,195.06794
2017-07-15 01:37:55,0.01583,16853875.00000,195.06800
2017-07-15 01:38:00,0.01578,16853880.00000,195.06806
2017-07-15 01:38:05,0.01588,16853885.00000,195.06811
2017-07-15 01:38:10,0.01579,16853890.00000,195.06817
2017-07-15 01:38:15,0.01581,16853895.00000,195.06823
2017-07-15 01:38:20,0.01576,16853900.00000,195.06829
2017-07-15 01:38:25,0.01578,16853905.00000,195.06834
2017-07-15 01:38:30,0.01579,16853910.00000,195.06840
2017-07-15 01:38:35,0.01579,16853915.00000,195.06846
2017-07-15 01:38:40,0.01576,16853920.00000,195.06852
2017-07-15 01:38:45,0.01578,16853925.00000,195.06858
2017-07-15 01:38:50,0.01568,16853930.00000,195.06863
2017-07-15 01:38:55,0.01573,16853935.00000,195.06869
2017-07-15 01:39:00,0.01570,16853940.00000,195.06875
2017-07-15 01:39:05,0.01570,16853945.00000,195.06881
2017-07-15 01:39:10,0.01569,16853950.00000,195.06887
2017-07-15 01:39:15,0.01576,16853955.00000,195.06892
2017-07-15 01:39:20,0.01567,16853960.00000,195.06898
2017-07-15 01:39:25,0.01569,16853965.00000,195.06904
2017-07-15 01:39:30,0.01572,16853970.00000,195.06910
2017-07-15 01:39:35,0.01572,16853975.00000,195.06916
2017-07-15 01:39:40,0.01576,16853980.00000,195.06921
2017-07-15 01:39:45,0.01568,16853985.00000,195.06927
2017-07-15 01:39:50,0.01571,16853990.00000,195.06933
2017-07-15 01:39:55,0.01575,16853995.00000,195.06939
2017-07-15 01:40:00,0.01570,16854000.00000,195.06944
2017-07-15 01:40:05,0.01577,16854005.00000,195.06950
2017-07-15 01:40:10,0.01568,16854010.00000,195.06956
2017-07-15 01:40:15,0.01574,16854015.00000,195.06962
2017-07-15 01:40:20,0.01578,16854020.00000,195.06968
2017-07-15 01:40:25,0.01573,16854025.00000,195.06973
2017-07-15 01:40:30,0.01569,16854030.00000,195.06979
2017-07-15 01:40:35,0.01575,16854035.00000,195.06985
2017-07-15 01:40:40,0.01569,16854040.00000,195.06991
2017-07-15 01:40:45,0.01572,16854045.00000,195.06997
2017-07-15 01:40:50,0.01564,16854050.00000,195.07002
2017-07-15 01:40:55,0.01568,16854055.00000,195.07008
2017-07-15 01:41:00,0.01560,16854060.00000,195.07014
2017-07-15 01:41:05,0.01567,16854065.00000,195.07020
2017-07-15 01:41:10,0.01565,16854070.00000,195.07025
2017-07-15 01:41:15,0.01570,16854075.00000,195.07031
2017-07-15 01:41:20,0.01564,16854080.00000,195.07037
2017-07-15 01:41:25,0.01561,16854085.00000,195.07043
2017-07-15 01:41:30,0.01571,16854090.00000,195.07049
2017-07-15 01:41:35,0.01566,16854095.00000,195.07054
2017-07-15 01:41:40,0.01569,16854100.00000,195.07060
2017-07-15 01:41:45,0.01565,16854105.00000,195.07066
2017-07-15 01:41:50,0.01563,16854110.00000,195.07072
2017-07-15 01:41:55,0.01563,16854115.00000,195.07078
2017-07-15 01:42:00,0.01558,16854120.00000,195.07083
2017-07-15 01:42:05,0.01556,16854125.00000,195.07089
2017-07-15 01:42:10,0.01559,16854130.00000,195.07095
2017-07-15 01:42:15,0.01555,16854135.00000,195.07101
2017-07-15 01:42:20,0.01560,16854140.00000,195.07106
2017-07-15 01:42:25,0.01560,16854145.00000,195.07112
2017-07-15 01:42:30,0.01554,16854150.00000,195.07118
2017-07-15 01:42:35,0.01547,16854155.00000,195.07124
2017-07-15 01:42:40,0.01553,16854160.00000,195.07130
2017-07-15 01:42:45,0.01551,16854165.00000,195.07135
2017-07-15 01:42:50,0.01554,16854170.00000,195.07141
2017-07-15 01:42:55,0.01548,16854175.00000,195.07147
2017-07-15 01:43:00,0.01550,16854180.00000,195.07153
2017-07-15 01:43:05,0.01546,16854185.00000,195.07159
2017-07-15 01:43:10,0.01543,16854190.00000,195.07164
2017-07-15 01:43:15,0.01549,16854195.00000,195.07170
2017-07-15 01:43:20,0.01548,16854200.00000,195.07176
2017-07-15 01:43:25,0.01548,16854205.00000,195.07182
2017-07-15 01:43:30,0.01548,16854210.00000,195.07188
2017-07-15 01:43:35,0.01544,16854215.00000,195.07193
2017-07-15 01:43:40,0.01545,16854220.00000,195.07199
2017-07-15 01:43:45,0.01540,16854225.00000,195.07205
2017-07-15 01:43:50,0.01540,16854230.00000,195.07211
2017-07-15 01:43:55,0.01541,16854235.00000,195.07216
2017-07-15 01:44:00,0.01543,16854240.00000,195.07222
2017-07-15 01:44:05,0.01540,16854245.00000,195.07228
2017-07-15 01:44:10,0.01541,16854250.00000,195.07234
2017-07-15 01:44:15,0.01544,16854255.00000,195.07240
2017-07-15 01:44:20,0.01542,16854260.00000,195.07245
2017-07-15 01:44:25,0.01542,16854265.00000,195.07251
2017-07-15 01:44:30,0.01540,16854270.00000,195.07257
2017-07-15 01:44:35,0.01545,16854275.00000,195.07263
2017-07-15 01:44:40,0.01545,16854280.00000,195.07269
2017-07-15 01:44:45,0.01540,16854285.00000,195.07274
2017-07-15 01:44:50,0.01544,16854290.00000,195.07280
2017-07-15 01:44:55,0.01538,16854295.00000,195.07286
2017-07-15 01:45:00,0.01548,16854300.00000,195.07292
2017-07-15 01:45:05,0.01541,16854305.00000,195.07297
2017-07-15 01:45:10,0.01539,16854310.00000,195.07303
2017-07-15 01:45:15,0.01545,16854315.00000,195.07309
2017-07-15 01:45:20,0.01543,16854320.00000,195.07315
2017-07-15 01:45:25,0.01545,16854325.00000,195.07321
2017-07-15 01:45:30,0.01540,16854330.00000,195.07326
2017-07-15 01:45:35,0.01538,16854335.00000,195.07332
2017-07-15 01:45:40,0.01551,16854340.00000,195.07338
2017-07-15 01:45:45,0.01540,16854345.00000,195.07344
2017-07-15 01:45:50,0.01541,16854350.00000,195.07350
2017-07-15 01:45:55,0.01537,16854355.00000,195.07355
2017-07-15 01:46:00,0.01532,16854360.00000,195.07361
2017-07-15 01:46:05,0.01538,16854365.00000,195.07367
2017-07-15 01:46:10,0.01543,16854370.00000,195.07373
2017-07-15 01:46:15,0.01541,16854375.00000,195.07378
2017-07-15 01:46:20,0.01536,16854380.00000,195.07384
2017-07-15 01:46:25,0.01537,16854385.00000,195.07390
2017-07-15 01:46:30,0.01535,16854390.00000,195.07396
2017-07-15 01:46:35,0.01536,16854395.00000,195.07402
2017-07-15 01:46:40,0.01538,16854400.00000,195.07407
2017-07-15 01:46:45,0.01534,16854405.00000,195.07413
2017-07-15 01:46:50,0.01530,16854410.00000,195.07419
2017-07-15 01:46:55,0.01536,16854415.00000,195.07425
2017-07-15 01:47:00,0.01533,16854420.00000,195.07431
2017-07-15 01:47:05,0.01533,16854425.00000,195.07436
2017-07-15 01:47:10,0.01532,16854430.00000,195.07442
2017-07-15 01:47:15,0.01533,16854435.00000,195.07448
2017-07-15 01:47:20,0.01530,16854440.00000,195.07454
2017-07-15 01:47:25,0.01531,16854445.00000,195.07459
2017-07-15 01:47:30,0.01533,16854450.00000,195.07465
2017-07-15 01:47:35,0.01535,16854455.00000,195.07471
2017-07-15 01:47:40,0.01533,16854460.00000,195.07477
2017-07-15 01:47:45,0.01534,16854465.00000,195.07483
2017-07-15 01:47:50,0.01534,16854470.00000,195.07488
2017-07-15 01:47:55,0.01530,16854475.00000,195.07494
2017-07-15 01:48:00,0.01532,16854480.00000,195.07500
2017-07-15 01:48:05,0.01537,16854485.00000,195.07506
2017-07-15 01:48:10,0.01536,16854490.00000,195.07512
2017-07-15 01:48:15,0.01530,16854495.00000,195.07517
2017-07-15 01:48:20,0.01533,16854500.00000,195.07523
2017-07-15 01:48:25,0.01537,16854505.00000,195.07529
2017-07-15 01:48:30,0.01537,16854510.00000,195.07535
2017-07-15 01:48:35,0.01537,16854515.00000,195.07541
2017-07-15 01:48:40,0.01531,16854520.00000,195.07546
2017-07-15 01:48:45,0.01535,16854525.00000,195.07552
2017-07-15 01:48:50,0.01529,16854530.00000,195.07558
2017-07-15 01:48:55,0.01533,16854535.00000,195.07564
2017-07-15 01:49:00,0.01526,16854540.00000,195.07569
2017-07-15 01:49:05,0.01531,16854545.00000,195.07575
2017-07-15 01:49:10,0.01528,16854550.00000,195.07581
2017-07-15 01:49:15,0.01532,16854555.00000,195.07587
2017-07-15 01:49:20,0.01527,16854560.00000,195.07593
2017-07-15 01:49:25,0.01532,16854565.00000,195.07598
2017-07-15 01:49:30,0.01528,16854570.00000,195.07604
2017-07-15 01:49:35,0.01530,16854575.00000,195.07610
2017-07-15 01:49:40,0.01525,16854580.00000,195.07616
2017-07-15 01:49:45,0.01535,16854585.00000,195.07622
2017-07-15 01:49:50,0.01527,16854590.00000,195.07627
2017-07-15 01:49:55,0.01528,16854595.00000,195.07633
2017-07-15 01:50:00,0.01527,16854600.00000,195.07639
2017-07-15 01:50:05,0.01529,16854605.00000,195.07645
2017-07-15 01:50:10,0.01524,16854610.00000,195.07650
2017-07-15 01:50:15,0.01523,16854615.00000,195.07656
2017-07-15 01:50:20,0.01524,16854620.00000,195.07662
2017-07-15 01:50:25,0.01521,16854625.00000,195.07668
2017-07-15 01:50:30,0.01518,16854630.00000,195.07674
2017-07-15 01:50:35,0.01524,16854635.00000,195.07679
2017-07-15 01:50:40,0.01517,16854640.00000,195.07685
2017-07-15 01:50:45,0.01517,16854645.00000,195.07691
2017-07-15 01:50:50,0.01523,16854650.00000,195.07697
2017-07-15 01:50:55,0.01524,16854655.00000,195.07703
2017-07-15 01:51:00,0.01519,16854660.00000,195.07708
2017-07-15 01:51:05,0.01524,16854665.00000,195.07714
2017-07-15 01:51:10,0.01515,16854670.00000,195.07720
2017-07-15 01:51:15,0.01525,16854675.00000,195.07726
2017-07-15 01:51:20,0.01512,16854680.00000,195.07731
2017-07-15 01:51:25,0.01517,16854685.00000,195.07737
2017-07-15 01:51:30,0.01514,16854690.00000,195.07743
2017-07-15 01:51:35,0.01516,16854695.00000,195.07749
2017-07-15 01:51:40,0.01517,16854700.00000,195.07755
2017-07-15 01:51:45,0.01515,16854705.00000,195.07760
2017-07-15 01:51:50,0.01520,16854710.00000,195.07766
2017-07-15 01:51:55,0.01513,16854715.00000,195.07772
2017-07-15 01:52:00,0.01513,16854720.00000,195.07778
2017-07-15 01:52:05,0.01513,16854725.00000,195.07784
2017-07-15 01:52:10,0.01513,16854730.00000,195.07789
2017-07-15 01:52:15,0.01520,16854735.00000,195.07795
2017-07-15 01:52:20,0.01513,16854740.00000,195.07801
2017-07-15 01:52:25,0.01515,16854745.00000,195.07807
2017-07-15 01:52:30,0.01516,16854750.00000,195.07812
2017-07-15 01:52:35,0.01516,16854755.00000,195.07818
2017-07-15 01:52:40,0.01516,16854760.00000,195.07824
2017-07-15 01:52:45,0.01513,16854765.00000,195.07830
2017-07-15 01:52:50,0.01513,16854770.00000,195.07836
2017-07-15 01:52:55,0.01511,16854775.00000,195.07841
2017-07-15 01:53:00,0.01514,16854780.00000,195.07847
2017-07-15 01:53:05,0.01512,16854785.00000,195.07853
2017-07-15 01:53:10,0.01515,16854790.00000,195.07859
2017-07-15 01:53:15,0.01514,16854795.00000,195.07865
2017-07-15 01:53:20,0.01515,16854800.00000,195.07870
2017-07-15 01:53:25,0.01519,16854805.00000,195.07876
2017-07-15 01:53:30,0.01509,16854810.00000,195.07882
2017-07-15 01:53:35,0.01509,16854815.00000,195.07888
2017-07-15 01:53:40,0.01516,16854820.00000,195.07894
2017-07-15 01:53:45,0.01510,16854825.00000,195.07899
2017-07-15 01:53:50,0.01506,16854830.00000,195.07905
2017-07-15 01:53:55,0.01514,16854835.00000,195.07911
2017-07-15 01:54:00,0.01516,16854840.00000,195.07917
2017-07-15 01:54:05,0.01509,16854845.00000,195.07922
2017-07-15 01:54:10,0.01506,16854850.00000,195.07928
2017-07-15 01:54:15,0.01503,16854855.00000,195.07934
2017-07-15 01:54:20,0.01505,16854860.00000,195.07940
2017-07-15 01:54:25,0.01511,16854865.00000,195.07946
2017-07-15 01:54:30,0.01504,16854870.00000,195.07951
2017-07-15 01:54:35,0.01510,16854875.00000,195.07957
2017-07-15 01:54:40,0.01507,16854880.00000,195.07963
2017-07-15 01:54:45,0.01500,16854885.00000,195.07969
2017-07-15 01:54:50,0.01499,16854890.00000,195.07975
2017-07-15 01:54:55,0.01505,16854895.00000,195.07980
2017-07-15 01:55:00,0.01500,16854900.00000,195.07986
2017-07-15 01:55:05,0.01496,16854905.00000,195.07992
2017-07-15 01:55:10,0.01500,16854910.00000,195.07998
2017-07-15 01:55:15,0.01503,16854915.00000,195.08003
2017-07-15 01:55:20,0.01496,16854920.00000,195.08009
2017-07-15 01:55:25,0.01496,16854925.00000,195.08015
2017-07-15 01:55:30,0.01498,16854930.00000,195.08021
2017-07-15 01:55:35,0.01497,16854935.00000,195.08027
2017-07-15 01:55:40,0.01499,16854940.00000,195.08032
2017-07-15 01:55:45,0.01496,16854945.00000,195.08038
2017-07-15 01:55:50,0.01497,16854950.00000,195.08044
2017-07-15 01:55:55,0.01497,16854955.00000,195.08050
2017-07-15 01:56:00,0.01501,16854960.00000,195.08056
2017-07-15 01:56:05,0.01495,16854965.00000,195.08061
2017-07-15 01:56:10,0.01493,16854970.00000,195.08067
2017-07-15 01:56:15,0.01494,16854975.00000,195.08073
2017-07-15 01:56:20,0.01490,16854980.00000,195.08079
2017-07-15 01:56:25,0.01494,16854985.00000,195.08084
2017-07-15 01:56:30,0.01492,16854990.00000,195.08090
2017-07-15 01:56:35,0.01490,16854995.00000,195.08096
2017-07-15 01:56:40,0.01487,16855000.00000,195.08102
2017-07-15 01:56:45,0.01486,16855005.00000,195.08108
2017-07-15 01:56:50,0.01485,16855010.00000,195.08113
2017-07-15 01:56:55,0.01493,16855015.00000,195.08119
2017-07-15 01:57:00,0.01485,16855020.00000,195.08125
2017-07-15 01:57:05,0.01489,16855025.00000,195.08131
2017-07-15 01:57:10,0.01491,16855030.00000,195.08137
2017-07-15 01:57:15,0.01484,16855035.00000,195.08142
2017-07-15 01:57:20,0.01490,16855040.00000,195.08148
2017-07-15 01:57:25,0.01487,16855045.00000,195.08154
2017-07-15 01:57:30,0.01488,16855050.00000,195.08160
2017-07-15 01:57:35,0.01488,16855055.00000,195.08166
2017-07-15 01:57:40,0.01486,16855060.00000,195.08171
2017-07-15 01:57:45,0.01479,16855065.00000,195.08177
2017-07-15 01:57:50,0.01485,16855070.00000,195.08183
2017-07-15 01:57:55,0.01490,16855075.00000,195.08189
2017-07-15 01:58:00,0.01481,16855080.00000,195.08194
2017-07-15 01:58:05,0.01476,16855085.00000,195.08200
2017-07-15 01:58:10,0.01482,16855090.00000,195.08206
2017-07-15 01:58:15,0.01478,16855095.00000,195.08212
2017-07-15 01:58:20,0.01477,16855100.00000,195.08218
2017-07-15 01:58:25,0.01481,16855105.00000,195.08223
2017-07-15 01:58:30,0.01480,16855110.00000,195.08229
2017-07-15 01:58:35,0.01488,16855115.00000,195.08235
2017-07-15 01:58:40,0.01475,16855120.00000,195.08241
2017-07-15 01:58:45,0.01476,16855125.00000,195.08247
2017-07-15 01:58:50,0.01475,16855130.00000,195.08252
2017-07-15 01:58:55,0.01481,16855135.00000,195.08258
2017-07-15 01:59:00,0.01471,16855140.00000,195.08264
2017-07-15 01:59:05,0.01480,16855145.00000,195.08270
2017-07-15 01:59:10,0.01471,16855150.00000,195.08275
2017-07-15 01:59:15,0.01474,16855155.00000,195.08281
2017-07-15 01:59:20,0.01469,16855160.00000,195.08287
2017-07-15 01:59:25,0.01473,16855165.00000,195.08293
2017-07-15 01:59:30,0.01471,16855170.00000,195.08299
2017-07-15 01:59:35,0.01479,16855175.00000,195.08304
2017-07-15 01:59:40,0.01468,16855180.00000,195.08310
2017-07-15 01:59:45,0.01477,16855185.00000,195.08316
2017-07-15 01:59:50,0.01472,16855190.00000,195.08322
2017-07-15 01:59:55,0.01470,16855195.00000,195.08328
2017-07-15 02:00:00,0.01471,16855200.00000,195.08333
2017-07-15 02:00:05,0.01471,16855205.00000,195.08339
2017-07-15 02:00:10,0.01464,16855210.00000,195.08345
2017-07-15 02:00:15,0.01466,16855215.00000,195.08351
2017-07-15 02:00:20,0.01470,16855220.00000,195.08356
2017-07-15 02:00:25,0.01475,16855225.00000,195.08362
2017-07-15 02:00:30,0.01463,16855230.00000,195.08368
2017-07-15 02:00:35,0.01472,16855235.00000,195.08374
2017-07-15 02:00:40,0.01467,16855240.00000,195.08380
2017-07-15 02:00:45,0.01463,16855245.00000,195.08385
2017-07-15 02:00:50,0.01464,16855250.00000,195.08391
2017-07-15 02:00:55,0.01474,16855255.00000,195.08397
2017-07-15 02:01:00,0.01463,16855260.00000,195.08403
2017-07-15 02:01:05,0.01462,16855265.00000,195.08409
2017-07-15 02:01:10,0.01463,16855270.00000,195.08414
2017-07-15 02:01:15,0.01470,16855275.00000,195.08420
2017-07-15 02:01:20,0.01463,16855280.00000,195.08426
2017-07-15 02:01:25,0.01463,16855285.00000,195.08432
2017-07-15 02:01:30,0.01464,16855290.00000,195.08437
2017-07-15 02:01:35,0.01461,16855295.00000,195.08443
2017-07-15 02:01:40,0.01467,16855300.00000,195.08449
2017-07-15 02:01:45,0.01463,16855305.00000,195.08455
2017-07-15 02:01:50,0.01462,16855310.00000,195.08461
2017-07-15 02:01:55,0.01468,16855315.00000,195.08466
2017-07-15 02:02:00,0.01461,16855320.00000,195.08472
2017-07-15 02:02:05,0.01461,16855325.00000,195.08478
2017-07-15 02:02:10,0.01463,16855330.00000,195.08484
2017-07-15 02:02:15,0.01464,16855335.00000,195.08490
2017-07-15 02:02:20,0.01464,16855340.00000,195.08495
2017-07-15 02:02:25,0.01463,16855345.00000,195.08501
2017-07-15 02:02:30,0.01459,16855350.00000,195.08507
2017-07-15 02:02:35,0.01458,16855355.00000,195.08513
2017-07-15 02:02:40,0.01459,16855360.00000,195.08519
2017-07-15 02:02:45,0.01453,16855365.00000,195.08524
2017-07-15 02:02:50,0.01454,16855370.00000,195.08530
2017-07-15 02:02:55,0.01456,16855375.00000,195.08536
2017-07-15 02:03:00,0.01461,16855380.00000,195.08542
2017-07-15 02:03:05,0.01452,16855385.00000,195.08547
2017-07-15 02:03:10,0.01452,16855390.00000,195.08553
2017-07-15 02:03:15,0.01456,16855395.00000,195.08559
2017-07-15 02:03:20,0.01451,16855400.00000,195.08565
2017-07-15 02:03:25,0.01450,16855405.00000,195.08571
2017-07-15 02:03:30,0.01451,16855410.00000,195.08576
2017-07-15 02:03:35,0.01454,16855415.00000,195.08582
2017-07-15 02:03:40,0.01453,16855420.00000,195.08588
2017-07-15 02:03:45,0.01452,16855425.00000,195.08594
2017-07-15 02:03:50,0.01449,16855430.00000,195.08600
2017-07-15 02:03:55,0.01455,16855435.00000,195.08605
2017-07-15 02:04:00,0.01450,16855440.00000,195.08611
2017-07-15 02:04:05,0.01447,16855445.00000,195.08617
2017-07-15 02:04:10,0.01453,16855450.00000,195.08623
2017-07-15 02:04:15,0.01445,16855455.00000,195.08628
2017-07-15 02:04:20,0.01450,16855460.00000,195.08634
2017-07-15 02:04:25,0.01456,16855465.00000,195.08640
2017-07-15 02:04:30,0.01449,16855470.00000,195.08646
2017-07-15 02:04:35,0.01450,16855475.00000,195.08652
2017-07-15 02:04:40,0.01447,16855480.00000,195.08657
2017-07-15 02:04:45,0.01454,16855485.00000,195.08663
2017-07-15 02:04:50,0.01446,16855490.00000,195.08669
2017-07-15 02:04:55,0.01447,16855495.00000,195.08675
2017-07-15 02:05:00,0.01451,16855500.00000,195.08681
2017-07-15 02:05:05,0.01451,16855505.00000,195.08686
2017-07-15 02:05:10,0.01446,16855510.00000,195.08692
2017-07-15 02:05:15,0.01451,16855515.00000,195.08698
2017-07-15 02:05:20,0.01448,16855520.00000,195.08704
2017-07-15 02:05:25,0.01446,16855525.00000,195.08709
2017-07-15 02:05:30,0.01450,16855530.00000,195.08715
2017-07-15 02:05:35,0.01450,16855535.00000,195.08721
2017-07-15 02:05:40,0.01445,16855540.00000,195.08727
2017-07-15 02:05:45,0.01449,16855545.00000,195.08733
2017-07-15 02:05:50,0.01447,16855550.00000,195.08738
2017-07-15 02:05:55,0.01446,16855555.00000,195.08744
2017-07-15 02:06:00,0.01448,16855560.00000,195.08750
2017-07-15 02:06:05,0.01445,16855565.00000,195.08756
2017-07-15 02:06:10,0.01453,16855570.00000,195.08762
2017-07-15 02:06:15,0.01449,16855575.00000,195.08767
2017-07-15 02:06:20,0.01443,16855580.00000,195.08773
2017-07-15 02:06:25,0.01445,16855585.00000,195.08779
2017-07-15 02:06:30,0.01445,16855590.00000,195.08785
2017-07-15 02:06:35,0.01445,16855595.00000,195.08791
2017-07-15 02:06:40,0.01443,16855600.00000,195.08796
2017-07-15 02:06:45,0.01441,16855605.00000,195.08802
2017-07-15 02:06:50,0.01441,16855610.00000,195.08808
2017-07-15 02:06:55,0.01448,16855615.00000,195.08814
2017-07-15 02:07:00,0.01444,16855620.00000,195.08819
2017-07-15 02:07:05,0.01441,16855625.00000,195.08825
2017-07-15 02:07:10,0.01443,16855630.00000,195.08831
2017-07-15 02:07:15,0.01444,16855635.00000,195.08837
2017-07-15 02:07:20,0.01444,16855640.00000,195.08843
2017-07-15 02:07:25,0.01441,16855645.00000,195.08848
2017-07-15 02:07:30,0.01440,16855650.00000,195.08854
2017-07-15 02:07:35,0.01440,16855655.00000,195.08860
2017-07-15 02:07:40,0.01445,16855660.00000,195.08866
2017-07-15 02:07:45,0.01449,16855665.00000,195.08872
2017-07-15 02:07:50,0.01441,16855670.00000,195.08877
2017-07-15 02:07:55,0.01440,16855675.00000,195.08883
2017-07-15 02:08:00,0.01439,16855680.00000,195.08889
2017-07-15 02:08:05,0.01439,16855685.00000,195.08895
2017-07-15 02:08:10,0.01444,16855690.00000,195.08900
2017-07-15 02:08:15,0.01441,16855695.00000,195.08906
2017-07-15 02:08:20,0.01439,16855700.00000,195.08912
2017-07-15 02:08:25,0.01440,16855705.00000,195.08918
2017-07-15 02:08:30,0.01444,16855710.00000,195.08924
2017-07-15 02:08:35,0.01435,16855715.00000,195.08929
2017-07-15 02:08:40,0.01443,16855720.00000,195.08935
2017-07-15 02:08:45,0.01438,16855725.00000,195.08941
2017-07-15 02:08:50,0.01438,16855730.00000,195.08947
2017-07-15 02:08:55,0.01437,16855735.00000,195.08953
2017-07-15 02:09:00,0.01441,16855740.00000,195.08958
2017-07-15 02:09:05,0.01436,16855745.00000,195.08964
2017-07-15 02:09:10,0.01436,16855750.00000,195.08970
2017-07-15 02:09:15,0.01436,16855755.00000,195.08976
2017-07-15 02:09:20,0.01435,16855760.00000,195.08981
2017-07-15 02:09:25,0.01435,16855765.00000,195.08987
2017-07-15 02:09:30,0.01434,16855770.00000,195.08993
2017-07-15 02:09:35,0.01433,16855775.00000,195.08999
2017-07-15 02:09:40,0.01439,16855780.00000,195.09005
2017-07-15 02:09:45,0.01433,16855785.00000,195.09010
2017-07-15 02:09:50,0.01436,16855790.00000,195.09016
2017-07-15 02:09:55,0.01430,16855795.00000,195.09022
2017-07-15 02:10:00,0.01429,16855800.00000,195.09028
2017-07-15 02:10:05,0.01431,16855805.00000,195.09034
2017-07-15 02:10:10,0.01429,16855810.00000,195.09039
2017-07-15 02:10:15,0.01427,16855815.00000,195.09045
2017-07-15 02:10:20,0.01428,16855820.00000,195.09051
2017-07-15 02:10:25,0.01425,16855825.00000,195.09057
2017-07-15 02:10:30,0.01431,16855830.00000,195.09063
2017-07-15 02:10:35,0.01423,16855835.00000,195.09068
2017-07-15 02:10:40,0.01428,16855840.00000,195.09074
2017-07-15 02:10:45,0.01425,16855845.00000,195.09080
2017-07-15 02:10:50,0.01428,16855850.00000,195.09086
2017-07-15 02:10:55,0.01430,16855855.00000,195.09091
2017-07-15 02:11:00,0.01421,16855860.00000,195.09097
2017-07-15 02:11:05,0.01419,16855865.00000,195.09103
2017-07-15 02:11:10,0.01421,16855870.00000,195.09109
2017-07-15 02:11:15,0.01417,16855875.00000,195.09115
2017-07-15 02:11:20,0.01421,16855880.00000,195.09120
2017-07-15 02:11:25,0.01417,16855885.00000,195.09126
2017-07-15 02:11:30,0.01416,16855890.00000,195.09132
2017-07-15 02:11:35,0.01424,16855895.00000,195.09138
