UTC_DOY,UTC_SOY,foxx_z_meters,foxx_dz_mper6h,m3_m3s_6h,m4_m3s_6h,mF_m3s_6h
256.5,22161600,8.45,0,0,0,0
256.75,22183200,8.46,0.0100000000000016,2.5709962962967,9.50453518518667,5.51303796296383
257,22204800,8.46,0,0,0,0
257.25,22226400,8.46,0,0,0,0
257.5,22248000,8.47,0.00999999999999979,2.57099629629624,9.50453518518498,5.51303796296285
257.75,22269600,8.48,0.00999999999999979,2.57099629629624,9.50453518518498,5.51303796296285
258,22291200,8.47,-0.00999999999999979,-2.57099629629624,-9.50453518518498,-5.51303796296285
258.25,22312800,8.47,0,0,0,0
258.5,22334400,8.46,-0.00999999999999979,-2.57099629629624,-9.50453518518498,-5.51303796296285
258.75,22356000,8.46,0,0,0,0
259,22377600,8.47,0.00999999999999979,2.57099629629624,9.50453518518498,5.51303796296285
259.25,22399200,8.48,0.00999999999999979,2.57099629629624,9.50453518518498,5.51303796296285
259.5,22420800,8.48,0,0,0,0
259.75,22442400,8.46,-0.0199999999999996,-5.14199259259248,-19.00907037037,-11.0260759259257
260,22464000,8.46,0,0,0,0
260.25,22485600,8.46,0,0,0,0
260.5,22507200,8.46,0,0,0,0
260.75,22528800,8.46,0,0,0,0
261,22550400,8.46,0,0,0,0
261.25,22572000,8.47,0.00999999999999979,2.57099629629624,9.50453518518498,5.51303796296285
261.5,22593600,8.49,0.0199999999999996,5.14199259259248,19.00907037037,11.0260759259257
261.75,22615200,8.47,-0.0199999999999996,-5.14199259259248,-19.00907037037,-11.0260759259257
262,22636800,8.49,0.0199999999999996,5.14199259259248,19.00907037037,11.0260759259257
262.25,22658400,8.49,0,0,0,0
262.5,22680000,8.47,-0.0199999999999996,-5.14199259259248,-19.00907037037,-11.0260759259257
262.75,22701600,8.47,0,0,0,0
263,22723200,8.47,0,0,0,0
263.25,22744800,8.46,-0.00999999999999979,-2.57099629629624,-9.50453518518498,-5.51303796296285
263.5,22766400,8.44,-0.0200000000000014,-5.14199259259294,-19.0090703703717,-11.0260759259267
263.75,22788000,8.44,0,0,0,0
264,22809600,8.44,0,0,0,0
264.25,22831200,8.44,0,0,0,0
264.5,22852800,8.44,0,0,0,0
264.75,22874400,8.45,0.00999999999999979,2.57099629629624,9.50453518518498,5.51303796296285
265,22896000,8.46,0.0100000000000016,2.5709962962967,9.50453518518667,5.51303796296383
265.25,22917600,8.46,0,0,0,0
265.5,22939200,8.47,0.00999999999999979,2.57099629629624,9.50453518518498,5.51303796296285
265.75,22960800,8.47,0,0,0,0
266,22982400,8.48,0.00999999999999979,2.57099629629624,9.50453518518498,5.51303796296285
266.25,23004000,8.47,-0.00999999999999979,-2.57099629629624,-9.50453518518498,-5.51303796296285
266.5,23025600,8.47,0,0,0,0
266.75,23047200,8.47,0,0,0,0
267,23068800,8.48,0.00999999999999979,2.57099629629624,9.50453518518498,5.51303796296285
267.25,23090400,8.48,0,0,0,0
267.5,23112000,8.48,0,0,0,0
267.75,23133600,NaN,NaN,NaN,NaN,NaN
268,23155200,NaN,NaN,NaN,NaN,NaN
268.25,23176800,NaN,NaN,NaN,NaN,NaN
268.5,23198400,NaN,NaN,NaN,NaN,NaN
268.75,23220000,NaN,NaN,NaN,NaN,NaN
269,23241600,NaN,NaN,NaN,NaN,NaN
269.25,23263200,NaN,NaN,NaN,NaN,NaN
269.5,23284800,NaN,NaN,NaN,NaN,NaN
269.75,23306400,NaN,NaN,NaN,NaN,NaN
270,23328000,NaN,NaN,NaN,NaN,NaN
270.25,23349600,NaN,NaN,NaN,NaN,NaN
270.5,23371200,NaN,NaN,NaN,NaN,NaN
270.75,23392800,NaN,NaN,NaN,NaN,NaN
271,23414400,NaN,NaN,NaN,NaN,NaN
271.25,23436000,NaN,NaN,NaN,NaN,NaN
271.5,23457600,NaN,NaN,NaN,NaN,NaN
271.75,23479200,NaN,NaN,NaN,NaN,NaN
272,23500800,NaN,NaN,NaN,NaN,NaN
272.25,23522400,NaN,NaN,NaN,NaN,NaN
272.5,23544000,NaN,NaN,NaN,NaN,NaN
272.75,23565600,NaN,NaN,NaN,NaN,NaN
273,23587200,NaN,NaN,NaN,NaN,NaN
273.25,23608800,NaN,NaN,NaN,NaN,NaN
273.5,23630400,NaN,NaN,NaN,NaN,NaN
273.75,23652000,NaN,NaN,NaN,NaN,NaN
274,23673600,NaN,NaN,NaN,NaN,NaN
274.25,23695200,NaN,NaN,NaN,NaN,NaN
274.5,23716800,NaN,NaN,NaN,NaN,NaN
274.75,23738400,NaN,NaN,NaN,NaN,NaN
275,23760000,NaN,NaN,NaN,NaN,NaN
275.25,23781600,NaN,NaN,NaN,NaN,NaN
275.5,23803200,NaN,NaN,NaN,NaN,NaN
275.75,23824800,NaN,NaN,NaN,NaN,NaN
276,23846400,NaN,NaN,NaN,NaN,NaN
276.25,23868000,NaN,NaN,NaN,NaN,NaN
276.5,23889600,NaN,NaN,NaN,NaN,NaN
276.75,23911200,NaN,NaN,NaN,NaN,NaN
277,23932800,NaN,NaN,NaN,NaN,NaN
277.25,23954400,NaN,NaN,NaN,NaN,NaN
277.5,23976000,NaN,NaN,NaN,NaN,NaN
277.75,23997600,NaN,NaN,NaN,NaN,NaN
278,24019200,NaN,NaN,NaN,NaN,NaN
278.25,24040800,NaN,NaN,NaN,NaN,NaN
278.5,24062400,NaN,NaN,NaN,NaN,NaN
278.75,24084000,NaN,NaN,NaN,NaN,NaN
279,24105600,NaN,NaN,NaN,NaN,NaN
279.25,24127200,NaN,NaN,NaN,NaN,NaN
279.5,24148800,NaN,NaN,NaN,NaN,NaN
279.75,24170400,NaN,NaN,NaN,NaN,NaN
280,24192000,NaN,NaN,NaN,NaN,NaN
280.25,24213600,NaN,NaN,NaN,NaN,NaN
280.5,24235200,NaN,NaN,NaN,NaN,NaN
280.75,24256800,NaN,NaN,NaN,NaN,NaN
281,24278400,NaN,NaN,NaN,NaN,NaN
281.25,24300000,NaN,NaN,NaN,NaN,NaN
281.5,24321600,NaN,NaN,NaN,NaN,NaN
281.75,24343200,NaN,NaN,NaN,NaN,NaN
282,24364800,NaN,NaN,NaN,NaN,NaN
282.25,24386400,NaN,NaN,NaN,NaN,NaN
282.5,24408000,NaN,NaN,NaN,NaN,NaN
282.75,24429600,NaN,NaN,NaN,NaN,NaN
283,24451200,NaN,NaN,NaN,NaN,NaN
283.25,24472800,NaN,NaN,NaN,NaN,NaN
283.5,24494400,NaN,NaN,NaN,NaN,NaN
283.75,24516000,NaN,NaN,NaN,NaN,NaN
284,24537600,NaN,NaN,NaN,NaN,NaN
284.25,24559200,NaN,NaN,NaN,NaN,NaN
284.5,24580800,NaN,NaN,NaN,NaN,NaN
284.75,24602400,NaN,NaN,NaN,NaN,NaN
285,24624000,NaN,NaN,NaN,NaN,NaN
285.25,24645600,NaN,NaN,NaN,NaN,NaN
285.5,24667200,NaN,NaN,NaN,NaN,NaN
285.75,24688800,NaN,NaN,NaN,NaN,NaN
286,24710400,NaN,NaN,NaN,NaN,NaN
286.25,24732000,NaN,NaN,NaN,NaN,NaN
286.5,24753600,NaN,NaN,NaN,NaN,NaN
286.75,24775200,NaN,NaN,NaN,NaN,NaN
287,24796800,NaN,NaN,NaN,NaN,NaN
287.25,24818400,NaN,NaN,NaN,NaN,NaN
287.5,24840000,NaN,NaN,NaN,NaN,NaN
287.75,24861600,NaN,NaN,NaN,NaN,NaN
288,24883200,NaN,NaN,NaN,NaN,NaN
288.25,24904800,NaN,NaN,NaN,NaN,NaN
288.5,24926400,NaN,NaN,NaN,NaN,NaN
288.75,24948000,NaN,NaN,NaN,NaN,NaN
289,24969600,NaN,NaN,NaN,NaN,NaN
289.25,24991200,NaN,NaN,NaN,NaN,NaN
289.5,25012800,NaN,NaN,NaN,NaN,NaN
289.75,25034400,NaN,NaN,NaN,NaN,NaN
290,25056000,NaN,NaN,NaN,NaN,NaN
290.25,25077600,NaN,NaN,NaN,NaN,NaN
290.5,25099200,NaN,NaN,NaN,NaN,NaN
290.75,25120800,NaN,NaN,NaN,NaN,NaN
291,25142400,NaN,NaN,NaN,NaN,NaN
291.25,25164000,NaN,NaN,NaN,NaN,NaN
291.5,25185600,NaN,NaN,NaN,NaN,NaN
291.75,25207200,NaN,NaN,NaN,NaN,NaN
292,25228800,NaN,NaN,NaN,NaN,NaN
292.25,25250400,NaN,NaN,NaN,NaN,NaN
292.5,25272000,NaN,NaN,NaN,NaN,NaN
292.75,25293600,NaN,NaN,NaN,NaN,NaN
293,25315200,NaN,NaN,NaN,NaN,NaN
293.25,25336800,NaN,NaN,NaN,NaN,NaN
293.5,25358400,NaN,NaN,NaN,NaN,NaN
293.75,25380000,NaN,NaN,NaN,NaN,NaN
294,25401600,NaN,NaN,NaN,NaN,NaN
294.25,25423200,NaN,NaN,NaN,NaN,NaN
294.5,25444800,NaN,NaN,NaN,NaN,NaN
294.75,25466400,NaN,NaN,NaN,NaN,NaN
295,25488000,NaN,NaN,NaN,NaN,NaN
295.25,25509600,NaN,NaN,NaN,NaN,NaN
295.5,25531200,NaN,NaN,NaN,NaN,NaN
295.75,25552800,NaN,NaN,NaN,NaN,NaN
296,25574400,NaN,NaN,NaN,NaN,NaN
296.25,25596000,NaN,NaN,NaN,NaN,NaN
296.5,25617600,NaN,NaN,NaN,NaN,NaN
296.75,25639200,NaN,NaN,NaN,NaN,NaN
297,25660800,NaN,NaN,NaN,NaN,NaN
297.25,25682400,NaN,NaN,NaN,NaN,NaN
297.5,25704000,NaN,NaN,NaN,NaN,NaN
297.75,25725600,NaN,NaN,NaN,NaN,NaN
298,25747200,NaN,NaN,NaN,NaN,NaN
298.25,25768800,NaN,NaN,NaN,NaN,NaN
298.5,25790400,NaN,NaN,NaN,NaN,NaN
298.75,25812000,NaN,NaN,NaN,NaN,NaN
299,25833600,NaN,NaN,NaN,NaN,NaN
299.25,25855200,NaN,NaN,NaN,NaN,NaN
299.5,25876800,NaN,NaN,NaN,NaN,NaN
299.75,25898400,NaN,NaN,NaN,NaN,NaN
300,25920000,NaN,NaN,NaN,NaN,NaN
