,doy,soy,head_masl,head_bed
3318,210.5381944,18190499.99616,545.8682587000001,452.86825870000007
3319,210.54166669999998,18190800.00288,546.9375942,453.93759420000004
3320,210.54513889999998,18191100.00096,546.9367242999999,453.9367242999999
3321,210.54861110000002,18191399.99904,548.0102112000001,455.0102112000001
3322,210.55208330000002,18191699.99712,549.0912387,456.09123869999996
3323,210.5555556,18192000.00384,550.1509192999999,457.15091929999994
3324,210.5590278,18192300.00192,552.2893114,459.2893114
3325,210.5625,18192600.0,554.4178437,461.41784370000005
3326,210.5659722,18192899.99808,555.4936359000001,462.4936359000001
3327,210.5694444,18193199.99616,557.6334912000001,464.6334912000001
3328,210.57291669999998,18193500.00288,558.6958797,465.6958797
3329,210.57638889999998,18193800.00096,560.8351296,467.83512959999996
3330,210.57986110000002,18194099.99904,562.9498322000001,469.94983220000006
3331,210.58333330000002,18194399.99712,564.0221609,471.0221609
3332,210.5868056,18194700.00384,566.1461257999999,473.14612579999994
3333,210.5902778,18195000.00192,568.2751526000001,475.27515260000007
3334,210.59375,18195300.0,570.3923037999999,477.3923037999999
3335,210.5972222,18195599.99808,571.459358,478.45935799999995
3336,210.6006944,18195899.99616,573.5733663999999,480.57336639999994
3337,210.60416669999998,18196200.00288,574.6433951,481.6433951
3338,210.60763889999998,18196500.00096,576.7707058999999,483.77070589999994
3339,210.61111110000002,18196799.99904,577.8198857000001,484.8198857000001
3340,210.61458330000002,18197099.99712,578.8877567000001,485.88775670000007
3341,210.6180556,18197400.00384,581.0157901,488.0157901
3342,210.6215278,18197700.00192,582.0544312000001,489.05443120000007
3343,210.625,18198000.0,583.1073986,490.1073986
3344,210.6284722,18198299.99808,585.2234207,492.2234207
3345,210.6319444,18198599.99616,586.281629,493.28162899999995
3346,210.63541669999998,18198900.00288,587.3308911,494.33089110000003
3347,210.63888889999998,18199200.00096,588.3822062,495.38220620000004
3348,210.64236110000002,18199499.99904,589.4438726,496.44387259999996
3349,210.64583330000002,18199799.99712,591.5478901,498.5478901
3350,210.6493056,18200100.00384,592.6086851,499.6086851
3351,210.6527778,18200400.00192,593.665522,500.665522
3352,210.65625,18200700.0,594.7169895,501.71698949999995
3353,210.6597222,18200999.99808,596.8108781000001,503.8108781000001
3354,210.6631944,18201299.99616,597.8784982000001,504.8784982000001
3355,210.66666669999998,18201600.00288,598.9227791000001,505.92277910000007
3356,210.67013889999998,18201900.00096,599.9926421,506.9926421
3357,210.67361110000002,18202199.99904,602.0652464,509.0652464
3358,210.67708330000002,18202499.99712,603.1219467999999,510.12194679999993
3359,210.6805556,18202800.00384,604.1679899000001,511.16798990000007
3360,210.6840278,18203100.00192,605.2157746,512.2157746
3361,210.6875,18203400.0,606.2665044,513.2665044
3362,210.6909722,18203699.99808,607.3206226,514.3206226
3363,210.6944444,18203999.99616,608.3503467999999,515.3503467999999
3364,210.69791669999998,18204300.00288,609.4054187,516.4054187
3365,210.70138889999998,18204600.00096,610.4537006,517.4537006
3366,210.70486110000002,18204899.99904,611.4898705,518.4898705
3367,210.70833330000002,18205199.99712,613.5772363,520.5772363
3368,210.7118056,18205500.00384,614.6341734,521.6341734
3369,210.7152778,18205800.00192,614.6198322,521.6198322
3370,210.71875,18206100.0,615.6775087,522.6775087
3371,210.7222222,18206399.99808,616.7214104,523.7214104
3372,210.7256944,18206699.99616,617.7667594999999,524.7667594999999
3373,210.72916669999998,18207000.00288,618.8172987,525.8172987
3374,210.73263889999998,18207300.00096,618.8084471,525.8084471
3375,210.73611110000002,18207599.99904,619.8553612000001,526.8553612000001
3376,210.73958330000002,18207899.99712,619.8616556,526.8616556
3377,210.7430556,18208200.00384,620.8994672,527.8994672
3378,210.7465278,18208500.00192,620.8954623999999,527.8954623999999
3379,210.75,18208800.0,621.9367121,528.9367121
3380,210.7534722,18209099.99808,621.9353528,528.9353528
3381,210.7569444,18209399.99616,622.9892887999999,529.9892887999999
3382,210.76041669999998,18209700.00288,622.9871007,529.9871007
3383,210.76388889999998,18210000.00096,624.0279977999999,531.0279977999999
3384,210.76736110000002,18210299.99904,625.0601690000001,532.0601690000001
3385,210.77083330000002,18210599.99712,625.0709297000001,532.0709297000001
3386,210.7743056,18210900.00384,626.1107547,533.1107547
3387,210.7777778,18211200.00192,626.0940636,533.0940636
3388,210.78125,18211500.0,627.1390261,534.1390261
3389,210.7847222,18211799.99808,627.1436421,534.1436421
3390,210.7881944,18212099.99616,627.1368375,534.1368375
3391,210.79166669999998,18212400.00288,627.1411623,534.1411623
3392,210.79513889999998,18212700.00096,627.1403855000001,534.1403855000001
3393,210.79861110000002,18212999.99904,628.172136,535.172136
3394,210.80208330000002,18213299.99712,628.1905505,535.1905505
3395,210.8055556,18213600.00384,627.1467206,534.1467206
3396,210.8090278,18213900.00192,627.1495926,534.1495926
3397,210.8125,18214200.0,627.1363157000001,534.1363157000001
3398,210.8159722,18214499.99808,627.1489412999999,534.1489412999999
3399,210.8194444,18214799.99616,627.1321002000001,534.1321002000001
3400,210.82291669999998,18215100.00288,626.0914214,533.0914214
3401,210.82638889999998,18215400.00096,626.0894275,533.0894275
3402,210.82986110000002,18215699.99904,626.0929999,533.0929999
3403,210.83333330000002,18215999.99712,625.0480489,532.0480489
3404,210.8368056,18216300.00384,625.0490641,532.0490641
3405,210.8402778,18216600.00192,624.0166379,531.0166379
3406,210.84375,18216900.0,624.0181065,531.0181065
3407,210.8472222,18217199.99808,622.9688878,529.9688878
3408,210.8506944,18217499.99616,622.9771687000001,529.9771687000001
3409,210.85416669999998,18217800.00288,621.9351586,528.9351586
3410,210.85763889999998,18218100.00096,621.9330223999999,528.9330223999999
3411,210.86111110000002,18218399.99904,621.932634,528.932634
3412,210.86458330000002,18218699.99712,620.8935205,527.8935205
3413,210.8680556,18219000.00384,620.902145,527.902145
3414,210.8715278,18219300.00192,619.8505065,526.8505065
3415,210.875,18219600.0,619.8497297,526.8497297
3416,210.8784722,18219899.99808,619.8497297,526.8497297
3417,210.8819444,18220199.99616,619.8405226,526.8405226
3418,210.88541669999998,18220500.00288,619.8315615,526.8315615
3419,210.88888889999998,18220800.00096,619.842448,526.842448
3420,210.89236110000002,18221099.99904,619.8385038,526.8385038
3421,210.89583330000002,18221399.99712,620.8812634,527.8812634
3422,210.8993056,18221700.00384,619.8420762000001,526.8420762000001
3423,210.9027778,18222000.00192,619.8401342,526.8401342
3424,210.90625,18222300.0,619.8395515999999,526.8395515999999
3425,210.9097222,18222599.99808,619.8388196000001,526.8388196000001
3426,210.9131944,18222899.99616,619.8426588,526.8426588
3427,210.91666669999998,18223200.00288,619.8313155000001,526.8313155000001
3428,210.92013889999998,18223500.00096,619.8399400000001,526.8399400000001
3429,210.92361110000002,18223799.99904,619.8403284,526.8403284
3430,210.92708330000002,18224099.99712,618.7951012999999,525.7951012999999
3431,210.9305556,18224400.00384,618.7988106,525.7988106
3432,210.9340278,18224700.00192,618.7865373,525.7865373
3433,210.9375,18225000.0,618.7935200000001,525.7935200000001
3434,210.9409722,18225299.99808,618.7966467,525.7966467
3435,210.9444444,18225599.99616,617.7438787000001,524.7438787000001
3436,210.94791669999998,18225900.00288,617.7444613,524.7444613
3437,210.95138889999998,18226200.00096,617.7540569,524.7540569
3438,210.95486110000002,18226499.99904,616.7002326,523.7002326
3439,210.95833330000002,18226799.99712,616.7077492000001,523.7077492000001
3440,210.9618056,18227100.00384,616.7028015,523.7028015
3441,210.9652778,18227400.00192,615.6544337,522.6544337
3442,210.96875,18227700.0,615.6661654,522.6661654
3443,210.9722222,18227999.99808,614.6117253,521.6117253
3444,210.9756944,18228299.99616,614.6033472999999,521.6033472999999
3445,210.97916669999998,18228600.00288,614.6009646000001,521.6009646000001
3446,210.98263889999998,18228900.00096,613.5572684,520.5572684
3447,210.98611110000002,18229199.99904,612.5255618,519.5255618
3448,210.98958330000002,18229499.99712,612.5126451,519.5126451
3449,210.9930556,18229800.00384,611.4726654,518.4726654
3450,210.9965278,18230100.00192,611.4651651,518.4651651
3451,211.0,18230400.0,610.4145249,517.4145249
3452,211.0034722,18230699.99808,610.4190881,517.4190881
3453,211.0069444,18230999.99616,609.3731884,516.3731884
3454,211.01041669999998,18231300.00288,609.3825897,516.3825897
3455,211.01388889999998,18231600.00096,608.3326115,515.3326115
3456,211.01736110000002,18231899.99904,608.3240877999999,515.3240877999999
3457,211.02083330000002,18232199.99712,607.2768716,514.2768716
3458,211.0243056,18232500.00384,606.2231174,513.2231174
3459,211.0277778,18232800.00192,606.2368512999999,513.2368512999999
3460,211.03125,18233100.0,605.1826227000001,512.1826227000001
3461,211.0347222,18233399.99808,604.1350593,511.13505929999997
3462,211.0381944,18233699.99616,604.1393315,511.1393315
3463,211.04166669999998,18234000.00288,603.0782885,510.0782885
3464,211.04513889999998,18234300.00096,603.0764724,510.07647239999994
3465,211.04861110000002,18234599.99904,602.0463639999999,509.0463639999999
3466,211.05208330000002,18234899.99712,600.9877044,507.9877044
3467,211.0555556,18235200.00384,599.9369896000001,506.93698960000006
3468,211.0590278,18235500.00192,599.9337812000001,506.9337812000001
3469,211.0625,18235800.0,598.8856748,505.88567479999995
3470,211.0659722,18236099.99808,598.8910547999999,505.8910547999999
3471,211.0694444,18236399.99616,597.8443265,504.84432649999997
3472,211.07291669999998,18236700.00288,596.7737857999999,503.7737857999999
3473,211.07638889999998,18237000.00096,595.7410269999999,502.7410269999999
3474,211.07986110000002,18237299.99904,595.7257967,502.72579670000005
3475,211.08333330000002,18237599.99712,594.6721989,501.6721989
3476,211.0868056,18237900.00384,594.6794197,501.67941970000004
3477,211.0902778,18238200.00192,593.6213543,500.6213543
3478,211.09375,18238500.0,592.5740319,499.5740319
3479,211.0972222,18238799.99808,592.5729964,499.57299639999997
3480,211.1006944,18239099.99616,591.5219546,498.52195459999996
3481,211.10416669999998,18239400.00288,591.5199602000001,498.5199602000001
3482,211.10763889999998,18239700.00096,590.4490182,497.44901819999995
3483,211.11111110000002,18239999.99904,589.4052993,496.4052993
3484,211.11458330000002,18240299.99712,589.4037457999999,496.4037457999999
3485,211.1180556,18240600.00384,588.3395517000001,495.33955170000013
3486,211.1215278,18240900.00192,588.3419832999999,495.3419832999999
3487,211.125,18241200.0,587.2937624,494.2937624
3488,211.1284722,18241499.99808,587.2935597999999,494.2935597999999
3489,211.1319444,18241799.99616,586.2389254,493.23892539999997
3490,211.13541669999998,18242100.00288,586.239508,493.239508
3491,211.13888889999998,18242400.00096,585.1909721,492.19097209999995
3492,211.14236110000002,18242699.99904,584.1270779,491.1270779
3493,211.14583330000002,18242999.99712,584.1312929999999,491.1312929999999
3494,211.1493056,18243300.00384,583.0677285,490.06772850000004
3495,211.1527778,18243600.00192,582.0232246,489.02322460000005
3496,211.15625,18243900.0,580.9581026000001,487.9581026000001
3497,211.1597222,18244199.99808,579.9094593,486.9094593
