UTC_DOY,UTC_SOY_1h,m3_m3s_1h_24hS,m4_m3s_1h_24hS,mF_m3s_1h_24hS
143.375,12387600,0.263901207132994,0.975597791494958,0.565888552811931
143.416666666667,12391200,0.410897724570748,1.51901886685765,0.881096078480141
143.458333333333,12394800,0.563294282329407,2.08240297106849,1.20788301689724
143.5,12398400,0.719792397431037,2.66094983383191,1.54346500545565
143.541666666667,12402000,0.874270650122567,3.23202960946896,1.87471576329122
143.583333333333,12405600,1.01830822371082,3.76451197365223,2.18357836742219
143.625,12409200,1.14741453123047,4.24179599160962,2.46042356383074
143.666666666667,12412800,1.25757045870222,4.64902368385489,2.696633087303
143.708333333333,12416400,1.34522836513279,4.97308002618773,2.88459966142906
143.75,12420000,1.40731208251496,5.20259294969367,3.01772699860291
143.791666666667,12423600,1.43767185118936,5.31482784088961,3.08282804814153
143.833333333333,12427200,1.42542514715054,5.26955386301293,3.0565671996197
143.875,12430800,1.3621086438459,5.03548354003006,2.92079637532743
143.916666666667,12434400,1.24795421323579,4.61347406306522,2.67601278287319
143.958333333333,12438000,1.09188892579348,4.03652729040034,2.34135891518397
144,12441600,0.911535050505109,3.36978974747496,1.95462255050518
144.041666666667,12445200,0.727718553942256,2.69025148376143,1.56046121887288
144.083333333333,12448800,0.559534092039268,2.06850218833804,1.19981996684642
144.125,12452400,0.422006967826452,1.56008784605327,0.904917847456127
144.166666666667,12456000,0.324064251777067,1.19801031518906,0.694897353628962
144.208333333333,12459600,0.268534781807296,0.992727327460656,0.575824418188497
144.25,12463200,0.252149163276298,0.932152488016803,0.540688413855021
144.291666666667,12466800,0.270950114727534,1.00165640167107,0.581003664110263
144.333333333333,12470400,0.325424567277711,1.20303916978425,0.697814304932028
144.375,12474000,0.416824629512708,1.5409296244271,0.893805257406212
144.416666666667,12477600,0.541602660439247,2.00221274139925,1.16136924512286
144.458333333333,12481200,0.691411269484937,2.55602964022932,1.48260679417625
144.5,12484800,0.853103316498272,3.15377758417492,1.82932623316489
144.541666666667,12488400,1.0096014315999,3.73232444693834,2.1649082217233
144.583333333333,12492000,1.14451999625884,4.23109538907578,2.45421675551805
144.625,12495600,1.24580166853718,4.60551647212853,2.6713970389075
144.666666666667,12499200,1.30769602381839,4.83432935621633,2.80411832320106
144.708333333333,12502800,1.3307595548073,4.9195913000373,2.85357390665912
144.75,12506400,1.3218556715301,4.88667516086786,2.83448113449304
144.791666666667,12510000,1.28729129130813,4.75889653728639,2.76036405365379
144.833333333333,12513600,1.22570609864073,4.53122657469759,2.62830571283826
144.875,12517200,1.13450312757203,4.19406473251033,2.4327373868313
144.916666666667,12520800,1.01479536351167,3.75152552812077,2.17604567215367
144.958333333333,12524400,0.871405743234837,3.22143853691241,1.86857248706202
145,12528000,0.712867154882177,2.63534839225598,1.52861507154887
145.041666666667,12531600,0.552597255892274,2.04285788720545,1.18494517255896
145.083333333333,12535200,0.405751884621254,1.49999557346444,0.870061752591083
145.125,12538800,0.283728836097597,1.04889715696054,0.60840532786714
145.166666666667,12542400,0.193948013052323,0.716992753668328,0.415886541858894
145.208333333333,12546000,0.139851425918972,0.517006889609304,0.299886165287941
145.25,12549600,0.12090319283365,0.446958500852008,0.259255096125789
145.291666666667,12553200,0.13710331379636,0.506847587396451,0.293993334372446
145.333333333333,12556800,0.19389305080983,0.716789567623923,0.415768685240498
145.375,12560400,0.296342670740267,1.09552835411709,0.635453421769006
145.416666666667,12564000,0.442947582200552,1.63750172891446,0.949821219031764
145.458333333333,12567600,0.625628335550234,2.31284134351034,1.34154715413728
145.5,12571200,0.82973062289557,3.06737271885502,1.77920770622884
145.541666666667,12574800,1.03556422087815,3.82830445459379,2.22058074179717
145.583333333333,12578400,1.21206172195201,4.48078563921095,2.59904780734293
145.625,12582000,1.32805953464689,4.90960978561335,2.84778420028475
145.666666666667,12585600,1.36768731145475,5.05610692352196,2.93275882208577
145.708333333333,12589200,1.3303679488299,4.91814359947222,2.85273417825381
145.75,12592800,1.23081758718881,4.5501228768136,2.63926637834114
145.791666666667,12596400,1.09327457545281,4.04164980106298,2.34433019102215
145.833333333333,12600000,0.932887881697709,3.44872752566848,2.00040984671837
145.875,12603600,0.75257187882952,2.7821299906267,1.61375469261561
145.916666666667,12607200,0.557809050532842,2.06212500385226,1.19612092639027
145.958333333333,12610800,0.356649991270816,1.31847424117752,0.764771596209184
146,12614400,0.159713406285154,0.590433246352711,0.34247660072969
146.041666666667,12618000,0,0,0
146.083333333333,12621600,0,0,0
146.125,12625200,0,0,0
146.166666666667,12628800,0,0,0
146.208333333333,12632400,0,0,0
146.25,12636000,0.0311635914702199,0.115206487093012,0.0668247025812872
146.291666666667,12639600,0.145862921187131,0.539230363199716,0.312776732915468
146.333333333333,12643200,0.264717396433412,0.978615104252183,0.567638723593838
146.375,12646800,0.385649444444375,1.42568027777752,0.826955694444296
146.416666666667,12650400,0.50658149245535,1.8727454513029,1.08627266529478
146.458333333333,12654000,0.625435967701647,2.31213019235543,1.34113465597318
146.5,12657600,0.740135297418574,2.73615406846219,1.5870866863074
146.541666666667,12661200,0.846610901608635,3.12977623269718,1.8154044201271
146.583333333333,12664800,0.925558666666646,3.42163266666659,1.98469366666662
146.625,12668400,0.952826809203154,3.52243834287322,2.04316528142539
146.666666666667,12672000,0.916728982416786,3.38899082865703,1.96576000093533
146.708333333333,12675600,0.818044276094328,3.02417028619548,1.75414844276105
146.75,12679200,0.670017216610623,2.47693947250308,1.4367311054996
146.791666666667,12682800,0.496453325227666,1.83530334299818,1.06455463695615
146.833333333333,12686400,0.318474591719752,1.17734629448841,0.68291133554701
146.875,12690000,0.145949486719119,0.539550381219884,0.312962357089576
146.916666666667,12693600,0,0,0
146.958333333333,12697200,0,0,0
147,12700800,0,0,0
147.041666666667,12704400,0,0,0
147.083333333333,12708000,0,0,0
147.125,12711600,0,0,0
147.166666666667,12715200,0,0,0
147.208333333333,12718800,0,0,0
147.25,12722400,0,0,0
147.291666666667,12726000,0,0,0
147.333333333333,12729600,0.0251328594171855,0.0929118983870457,0.0538928851373136
147.375,12733200,0.135994450554884,0.502748308953558,0.291615577098039
147.416666666667,12736800,0.252446732292008,0.933252549959294,0.541326496952448
147.458333333333,12740400,0.376523994627292,1.39194504486721,0.80738781278567
147.5,12744000,0.509005327347487,1.88170595585461,1.09147014216223
147.541666666667,12747600,0.644083626023544,2.38106740743314,1.38112119675392
147.583333333333,12751200,0.771710075165166,2.8528806411489,1.65479310371447
147.625,12754800,0.886431046265057,3.27698452176059,1.90079154009215
147.666666666667,12758400,0.984307807623499,3.63881822937168,2.11067060597734
147.708333333333,12762000,1.06291652434837,3.92942125943053,2.27923282450263
147.75,12765600,1.12134825835511,4.14543342273023,2.40452914184272
147.791666666667,12769200,1.15492847092319,4.26957374620681,2.4765358526104
147.833333333333,12772800,1.15564985035539,4.27224056303774,2.47808272072575
147.875,12776400,1.11866472686744,4.13551286411958,2.39877479245386
147.916666666667,12780000,1.04557456279878,3.86531098281688,2.24204611501072
147.958333333333,12783600,0.944429952612565,3.49139659496204,2.02515973656321
148,12787200,0.829730622895647,3.06737271885531,1.77920770622901
148.041666666667,12790800,0.716762603815962,2.64974920314263,1.53696815937155
148.083333333333,12794400,0.614752338311114,2.27263463509069,1.31822553918562
148.125,12798000,0.529110172122477,1.95603014093098,1.13458135653608
148.166666666667,12801600,0.462692767801485,1.71049631531368,0.992161209159525
148.208333333333,12805200,0.415803104709653,1.53715322130775,0.891614781664392
148.25,12808800,0.386190479018584,1.42768039040094,0.828115845530934
148.291666666667,12812400,0.372772821580002,1.37807759734694,0.799344098586179
148.333333333333,12816000,0.382994768134015,1.41586639184021,0.821263219780106
148.375,12819600,0.426075547823913,1.57512869297916,0.913642183626376
148.416666666667,12823200,0.504785257669285,1.86610507739431,1.0824209636878
148.458333333333,12826800,0.615444862565988,2.27519477924824,1.31971053257627
148.5,12830400,0.747926195286193,2.76495569023568,1.60379286195286
148.541666666667,12834000,0.887332770555351,3.28031804279941,1.90272512523642
148.583333333333,12837600,1.02363741426613,3.78421308299043,2.19500585562416
148.625,12841200,1.15411331216487,4.2665602431881,2.47478789164019
148.666666666667,12844800,1.27637991212538,4.71855902785057,2.736966568504
148.708333333333,12848400,1.38840292414891,5.13268901351482,2.9771797181304
148.75,12852000,1.48849432036414,5.50270984879663,3.19180766912958
148.791666666667,12855600,1.56881992013759,5.79965990291287,3.36405143376928
148.833333333333,12859200,1.60579061603692,5.93633426549447,3.4433284246789
148.875,12862800,1.57521134190674,5.82328790003435,3.37775668527095
148.916666666667,12866400,1.46881508945422,5.42995908565079,3.14960910694395
148.958333333333,12870000,1.29426290824918,4.78466941708762,2.77531342908254
149,12873600,1.07514390572393,3.9746238047139,2.3054522390573
149.041666666667,12877200,0.842174418100782,3.11337530918763,1.80589118121809
149.083333333333,12880800,0.630435127166737,2.33061123299354,1.35185445201243
149.125,12884400,0.469791141414121,1.73673779292922,1.0073823914141
149.166666666667,12888000,0.375694408280312,1.38887820551183,0.805608914453127
149.208333333333,12891600,0.349183714147614,1.29087268697767,0.748761511215476
149.25,12895200,0.376884684343388,1.39327845328266,0.808161246843336
149.291666666667,12898800,0.444081178451131,1.64169244107727,0.952252011784411
149.333333333333,12902400,0.551595569023507,2.03915482154859,1.1827972356901
149.375,12906000,0.708776933501627,2.62022754082471,1.5198443293349
149.416666666667,12909600,0.914456637205325,3.3805903556395,1.96088736637192
149.458333333333,12913200,1.15694833333326,4.27704083333307,2.48086708333318
149.5,12916800,1.41404796296289,5.2274943518516,3.03217087962948
149.541666666667,12920400,1.65210317558293,6.10754390603545,3.54263735768163
149.583333333333,12924000,1.84081603504175,6.80518318898854,3.94729805664665
149.625,12927600,1.96330626262624,7.2580086868686,4.20995626262621
149.666666666667,12931200,2.01827537535851,7.46122012938019,4.32782761301282
149.708333333333,12934800,2.02000668599577,7.46762048977432,4.33154009648961
149.75,12938400,1.99836530303032,7.38761598484854,4.28513405303033
149.791666666667,12942000,1.97499260942763,7.30121111952868,4.23501552609431
149.833333333333,12945600,1.95854515837388,7.24040769578507,4.19974693306526
149.875,12949200,1.95941081369249,7.24360787598208,4.20160317480361
149.916666666667,12952800,1.98278350729519,7.33001274130195,4.25172170173964
149.958333333333,12956400,2.02866323918195,7.49962229174464,4.35010251387332
150,12960000,2.09185607744108,7.73323544612797,4.48560816077442
150.041666666667,12963600,2.1637054688864,7.99885040248164,4.63967622505925
150.083333333333,12967200,2.23815182628758,8.27406589942639,4.79931301455919
150.125,12970800,2.31389666666668,8.5540816666667,4.96173416666669
150.166666666667,12974400,2.38964150704577,8.83409743390699,5.12415531877417
150.208333333333,12978000,2.46408786444694,9.10931293085173,5.2837921082741
150.25,12981600,2.53593725589225,9.37492788720537,5.43786017255891
150.291666666667,12985200,2.59913009415138,9.60854104158869,5.57336581946001
150.333333333333,12988800,2.64657882630315,9.78395091863852,5.6751110697445
150.375,12992400,2.67601110713616,9.89275704533759,5.73822328884911
150.416666666667,12996000,2.6900239026063,9.94455996227704,5.76827120198899
150.458333333333,12999600,2.69608348983663,9.96696122365628,5.78126489415761
150.5,13003200,2.70652545711746,10.005563397283,5.80365581012671
150.541666666667,13006800,2.73162946135739,10.0983686229969,5.85748682053947
150.583333333333,13010400,2.79476819615913,10.331781766118,5.99287645233198
150.625,13014000,2.92678063224844,10.8198092461655,6.27595331743366
150.666666666667,13017600,3.14130084089354,11.6128539012425,6.73595322322383
150.708333333333,13021200,3.43475799390517,12.6977149880365,7.3652191725318
150.75,13024800,3.78637636363646,13.9975881818185,8.11920136363656
150.791666666667,13028400,4.15877046101457,15.3742657003293,8.91773335646222
150.833333333333,13032000,4.47300334167297,16.5359311118518,9.59154910749094
150.875,13035600,4.64597209502436,17.1753671174711,9.96244940983921
150.916666666667,13039200,4.63515140354163,17.1353648650082,9.93924638810957
150.958333333333,13042800,4.43859354275779,16.4087239490194,9.51776349839047
151,13046400,4.09492838126631,15.1382524107976,8.780835528257
151.041666666667,13050000,3.6638861360518,13.5447626839379,7.85654315765666
151.083333333333,13053600,3.18338084534799,11.7684165068776,6.82618620503451
151.125,13057200,2.66255183165335,9.8430003974662,5.70936229951296
151.166666666667,13060800,2.11925323591435,7.83451807226725,4.5443564269458
151.208333333333,13064400,1.58005401752558,5.84119044655923,3.38814092991862
151.25,13068000,1.08023795432952,3.99345563433442,2.31637550774821
151.291666666667,13071600,0.689827405632706,2.55017436547309,1.47921048374279
151.333333333333,13075200,0.492790937341107,1.8217641190873,1.05670130652438
151.375,13078800,0.540568452041776,1.99838944919275,1.15915157169988
151.416666666667,13082400,0.834558316018741,3.08521987764656,1.78955982361615
151.458333333333,13086000,1.32611735925264,4.90242989414599,2.84361955535911
151.5,13089600,1.91656087542097,7.08519895622932,4.10971920875442
151.541666666667,13093200,2.51046701286376,9.28076873910071,5.38324382910317
151.583333333333,13096800,3.06542547119414,11.3323555893485,6.57325217452561
151.625,13100400,3.56142780816132,13.1659917056003,7.63683974847803
151.666666666667,13104000,3.98618837712797,14.7362591458291,8.54766219705809
151.708333333333,13107600,4.33514432707027,16.0262898273529,9.29593530900504
151.75,13111200,4.61145560257788,17.0477655268351,9.88843501569952
151.791666666667,13114800,4.80935772618813,17.7793759534181,10.3128004346564
151.833333333333,13118400,4.88996279743388,18.0773591659428,10.485643475475
151.875,13122000,4.81262285092571,17.7914465631646,10.3198019058985
151.916666666667,13125600,4.5677854104903,16.8863242685034,9.79479216324753
151.958333333333,13129200,4.17699348917052,15.4416331300445,8.95680935442015
152,13132800,3.6928855892255,13.6519687205384,7.91872725589206
152.041666666667,13136400,3.1810767190847,11.7598985447273,6.82124542173613
152.083333333333,13140000,2.70032323349936,9.98263483348475,5.7903562599443
152.125,13143600,2.29191689116753,8.47282618220914,4.91460250143684
152.166666666667,13147200,1.97999767108794,7.31971397957676,4.24574797832695
152.208333333333,13150800,1.77155377256005,6.549132407542,3.79877762392087
152.25,13154400,1.65642161518382,6.12350844133674,3.55189747271748
152.291666666667,13158000,1.63321615044951,6.03772179264591,3.50213753793549
152.333333333333,13161600,1.72041124981581,6.36006721612885,3.68911170576422
152.375,13165200,1.93387201439482,7.14919528703288,4.14683982479047
152.416666666667,13168800,2.26711783368767,8.38114829270138,4.86142539436395
152.458333333333,13172400,2.69132238558432,9.94936023257294,5.77105556459675
152.5,13176000,3.15531363636372,11.6646568181821,6.76600113636381
152.541666666667,13179600,3.59852915949626,13.3031490790625,7.71639690640991
152.583333333333,13183200,3.97478291429014,14.694095093317,8.52320523860168
152.625,13186800,4.25430967555906,15.7274578957094,9.12259997470441
152.666666666667,13190400,4.42646188288394,16.363875269816,9.49174934133601
152.708333333333,13194000,4.49970964061317,16.6346597480264,9.64881594996741
152.75,13197600,4.5016407178624,16.6417986115428,9.65295679692225
152.791666666667,13201200,4.45402967533839,16.4657887007061,9.55086350131182
152.833333333333,13204800,4.35376015389412,16.0951093668067,9.33585359287798
152.875,13208400,4.19515878174911,15.5087871211689,8.99576154884312
152.916666666667,13212000,3.97998350508886,14.7133207912697,8.5343569678144
152.958333333333,13215600,3.71742358806485,13.7426815207391,7.97134456978371
153,13219200,3.42409961279457,12.6583127693601,7.34236419612785
153.041666666667,13222800,3.12558170561258,11.554742936799,6.70224637204178
153.083333333333,13226400,2.84499578960089,10.5174646198126,6.10058046957682
153.125,13230000,2.59525031318712,9.59419815251541,5.56504632877278
153.166666666667,13233600,2.38553454052277,8.81891467853762,5.11534866962165
153.208333333333,13237200,2.22131855148318,8.21183615102466,4.76321709206746
153.25,13240800,2.10435324166752,7.77943533263746,4.51240607600635
153.291666666667,13244400,2.04136017002039,7.54656068137658,4.37732879258336
153.333333333333,13248000,2.05570608470961,7.5995950833023,4.4080910198215
153.375,13251600,2.17042751745505,8.0237006705389,4.6540904461148
153.416666666667,13255200,2.39046575415915,8.83714453502561,5.12592276808301
153.458333333333,13258800,2.70266683490689,9.99129872851641,5.79538169057147
153.5,13262400,3.07578155396567,11.3706402625798,6.59545892665096
153.541666666667,13266000,3.4695019612337,12.8261575145476,7.43972134553844
153.583333333333,13269600,3.85994615409734,14.2695631601604,8.276958513393
153.625,13273200,4.24089996401936,15.6778844772895,9.09384526630703
153.666666666667,13276800,4.60727857530468,17.0323237688113,9.87947813390134
153.708333333333,13280400,4.95512652510037,18.3182583626069,10.6253753393252
153.75,13284000,5.28161770339567,19.5252406115625,11.3254767992563
153.791666666667,13287600,5.57078386118816,20.5942386202577,11.9455414830564
153.833333333333,13291200,5.75970767866572,21.2926577790568,12.3506545434533
153.875,13294800,5.77712535474566,21.3570479593867,12.3880036091029
153.916666666667,13298400,5.59463939404935,20.6824284600358,11.9966953717181
153.958333333333,13302000,5.22671860690223,19.3222880071544,11.2077555860687
154,13305600,4.73069810933394,17.488584754255,10.1441290699819
154.041666666667,13309200,4.18637095336063,15.4763000171463,8.97691763545924
154.083333333333,13312800,3.65072439655459,13.4961059759023,7.8283201805908
154.125,13316400,3.14788342821205,11.6371886048236,6.75006839477571
154.166666666667,13320000,2.69333709528401,9.956808271007,5.77537574626125
154.208333333333,13323600,2.29393850237622,8.48029973434591,4.91893748214293
154.25,13327200,1.94790481174911,7.20107214752958,4.17693062836426
154.291666666667,13330800,1.68561125020781,6.23141754782901,3.61448938163782
154.333333333333,13334400,1.55867251612491,5.76214667949216,3.34229215561395
154.375,13338000,1.59522240735547,5.89726539892242,3.42066680678965
154.416666666667,13341600,1.79324106148945,6.62930661899371,3.84528210444221
154.458333333333,13345200,2.12055495585148,7.83933030904936,4.54714773062869
154.5,13348800,2.51483690750104,9.2969234949031,5.39261428018634
154.541666666667,13352400,2.9211298266964,10.7989191809906,6.26383618386385
154.583333333333,13356000,3.32105056090751,12.2773579850722,7.12139408585617
154.625,13359600,3.7048604877999,13.6962378799313,7.94440526660658
154.666666666667,13363200,4.06700498574572,15.0350243759702,8.72095884162714
154.708333333333,13366800,4.4061134338239,16.2886505212103,9.44811576149887
154.75,13370400,4.72499921181992,17.467516901292,10.1319088118714
154.791666666667,13374000,5.02074073303342,18.5608229080502,10.7660731768778
154.833333333333,13377600,5.24821571398141,19.4017591487146,11.2538522559053
154.875,13381200,5.34971380008939,19.7769802768166,11.4714965997293
154.916666666667,13384800,5.29637981407006,19.5798136191216,11.3571314837374
154.958333333333,13388400,5.08821375592338,18.8102591756296,10.9107569079295
155,13392000,4.75407080293671,17.5749896195751,10.1942475969181
155.041666666667,13395600,4.34905232073816,16.0777053098887,9.32575849357758
155.083333333333,13399200,3.91888996859424,14.4874683977688,8.4033528950074
155.125,13402800,3.48080573126481,12.8679456260826,7.46396024210779
155.166666666667,13406400,3.05103064597393,11.2791403735245,6.54238506747317
155.208333333333,13410000,2.64480480240997,9.777392654616,5.67130699539233
155.25,13413600,2.27637734272541,8.4153791197055,4.88128074184812
155.291666666667,13417200,1.98897977694417,7.35291929429097,4.26500848470889
155.333333333333,13420800,1.84308993346244,6.81358940395593,3.95217402178719
155.375,13424400,1.87491001473176,6.9312228219641,4.02040644836635
155.416666666667,13428000,2.08512343284585,7.70834600636607,4.4711712184505
155.458333333333,13431600,2.43889480954036,9.01617849999827,5.22977014476405
155.5,13435200,2.86586997619301,10.5946329304837,6.14534139875205
155.541666666667,13438800,3.2994949496114,12.1976705633917,7.0751719642757
155.583333333333,13442400,3.71209154000288,13.7229698476857,7.95991095417393
155.625,13446000,4.09102904930942,15.1238372450362,8.77247411399143
155.666666666667,13449600,4.42909437352443,16.3736071391124,9.49739424283161
155.708333333333,13453200,4.72449200269282,17.4656418355824,10.1308211933568
155.75,13456800,4.98084402091091,18.4133315621125,10.6805218717882
155.791666666667,13460400,5.19598628988212,19.2086758682102,11.1418556737796
155.833333333333,13464000,5.32474527021646,19.6846758767513,11.4179560896682
155.875,13467600,5.3093042987915,19.6275932366817,11.3848457107177
155.916666666667,13471200,5.12606701986482,18.9501962418649,10.9919264068634
155.958333333333,13474800,4.78565738507394,17.6917598310825,10.2619793267124
156,13478400,4.33291965343657,16.0180655880347,9.29116489754414
156.041666666667,13482000,3.83544328101425,14.1789802138948,8.2244165203519
156.083333333333,13485600,3.34390657820238,12.3618527861286,7.17040469361561
156.125,13489200,2.87854002221983,10.6414719315485,6.17251002783135
156.166666666667,13492800,2.45350888191669,9.07020423519663,5.2611073878088
156.208333333333,13496400,2.07691321777436,7.67799424034551,4.45356589267137
156.25,13500000,1.7507878819054,6.47236444849706,3.75424891585594
156.291666666667,13503600,1.50840439269233,5.57631399332824,3.23450122911205
156.333333333333,13507200,1.40862731180117,5.20745512823721,3.02054727064894
156.375,13510800,1.48818515775039,5.50156692729785,3.19114472565168
156.416666666667,13514400,1.74775808829041,6.46116381780809,3.74775206977201
156.458333333333,13518000,2.15197790040335,7.955495580289,4.61452856912779
156.5,13521600,2.62942803030317,9.72054734848538,5.63833428030334
156.541666666667,13525200,3.10860947084022,11.4919994770758,6.66585247495559
156.583333333333,13528800,3.55341889900387,13.1363841332395,7.61966608693267
156.625,13532400,3.94452334601166,14.5822306259097,8.4583190507443
156.666666666667,13536000,4.26992730244843,15.7851936009273,9.1560891594444
156.708333333333,13539600,4.52497271826639,16.7280530410416,9.70298806463133
156.75,13543200,4.71233900278509,17.4207142659103,10.1047612764477
156.791666666667,13546800,4.82856353473002,17.850376554745,10.3539838279399
156.833333333333,13550400,4.84817131472471,17.9228631760332,10.3960291765217
156.875,13554000,4.74624383609755,17.5460546569603,10.177464077867
156.916666666667,13557600,4.51948336430137,16.7077598348711,9.69121713487742
156.958333333333,13561200,4.18621293691361,15.4757158572691,8.97657879768166
157,13564800,3.78637636363625,13.9975881818178,8.11920136363612
157.041666666667,13568400,3.36922668398654,12.4554569024258,7.22469909482318
157.083333333333,13572000,2.96581756494982,10.9641221340978,6.35966098058757
157.125,13575600,2.5880208508957,9.56747206239316,5.54954405048408
157.166666666667,13579200,2.24507019855614,8.29964194274682,4.8141482163887
157.208333333333,13582800,1.94356107702535,7.18501410046953,4.16761627249854
157.25,13586400,1.68745076775986,6.23821793074766,3.61843389533183
157.291666666667,13590000,1.49479436740518,5.52600004911941,3.20531698400325
157.333333333333,13593600,1.39923438948031,5.17273109506031,3.00040584243582
157.375,13597200,1.42452951242696,5.26624285406454,3.05464667245319
157.416666666667,13600800,1.57220493847321,5.81217373886034,3.37130999521353
157.458333333333,13604400,1.82155239363339,6.73396878940957,3.90599065120925
157.5,13608000,2.12963012770815,7.87287967290786,4.56660780026717
157.541666666667,13611600,2.45301422173482,9.06837556079909,5.26004667824446
157.583333333333,13615200,2.77253659365832,10.249595320149,5.94520478950577
157.625,13618800,3.08205896031025,11.393846764106,6.60891969263357
157.666666666667,13622400,3.37680897516133,12.4834873408045,7.24095795103122
157.708333333333,13626000,3.65338022832144,13.5059241333653,7.83401513292309
157.75,13629600,3.90973224653954,14.4536138598955,8.38371581135443
157.791666666667,13633200,4.13504433833288,15.286554267932,8.86685696459557
157.833333333333,13636800,4.28547724506572,15.8426790889253,9.18943320746754
157.875,13640400,4.3113176184403,15.9382065458457,9.24484322870967
157.916666666667,13644000,4.19302076012651,15.5008832195694,8.99117694699519
157.958333333333,13647600,3.9412106217619,14.569984048878,8.45121551093131
158,13651200,3.59667980495181,13.2963123304592,7.71243129905948
158.041666666667,13654800,3.21606690054296,11.8892512829187,6.89627555654737
158.083333333333,13658400,2.83422437210198,10.4776445248711,6.07748310702053
158.125,13662000,2.46018257852082,9.09487575428076,5.27541792679515
158.166666666667,13665600,2.10161437375996,7.76931020471236,4.50653306764314
158.208333333333,13669200,1.76483510684843,6.52429464533068,3.78437065679222
158.25,13672800,1.45480262188374,5.37815738090045,3.11956189692573
158.291666666667,13676400,1.20376257948445,4.45010512376121,2.58125179279806
158.333333333333,13680000,1.07663912854695,3.9801513886904,2.30865847478709
158.375,13683600,1.12460430279222,4.15747046415327,2.4115111420178
158.416666666667,13687200,1.35969858074292,5.02657394743602,2.91562842957853
158.458333333333,13690800,1.75483088572319,6.48731074464511,3.7629184085207
158.5,13694400,2.24377858585868,8.29486707070742,4.81137858585879
158.541666666667,13698000,2.75350201364099,10.1792277214984,5.90438856491776
158.583333333333,13701600,3.23590811392554,11.9626008676626,6.93882146093742
158.625,13705200,3.66042351477749,13.5319619631503,7.84911819070351
158.666666666667,13708800,4.00644955441062,14.8111612655457,8.59110863830522
158.708333333333,13712400,4.26336228118734,15.7609238360671,9.14201165513521
158.75,13716000,4.43051245361872,16.3788495395667,9.50043505988982
158.791666666667,13719600,4.49704003225297,16.6247906608453,9.64309145621483
158.833333333333,13723200,4.43730981526827,16.40397822725,9.51501077626713
158.875,13726800,4.2345595678587,15.6544451131474,9.08024943002197
158.916666666667,13730400,3.89498659514613,14.3991016994933,8.35209642083348
158.958333333333,13734000,3.44774774218041,12.7457358738334,7.39307334543507
159,13737600,2.94495939393929,10.8870130303026,6.31493439393917
159.041666666667,13741200,2.44563366697266,9.0410909075601,5.24422040939679
159.083333333333,13744800,1.99694877614521,7.38237932634395,4.28209656654916
159.125,13748400,1.6331846720742,6.0376054224566,3.50207003823572
159.166666666667,13752000,1.37311033598607,5.07615492107927,2.94438752032943
159.208333333333,13755600,1.21998377971632,4.51007213677164,2.61603523173649
159.25,13759200,1.16155204570959,4.29405997347198,2.49073891439642
159.291666666667,13762800,1.18500343525036,4.38075576426436,2.54102619058143
159.333333333333,13766400,1.28986577271027,4.768413956314,2.76588456479782
159.375,13770000,1.47651679859199,5.45843099188862,3.16612403344049
159.416666666667,13773600,1.73631569889696,6.41886325411249,3.72321592897556
159.458333333333,13777200,2.05160310512537,7.58442706696611,4.39929291994023
159.5,13780800,2.39570109427614,8.85649869528637,5.13714901094286
159.541666666667,13784400,2.73460515151519,10.1093692424244,5.86386765151524
159.583333333333,13788000,3.02986936000439,11.2009107053795,6.49700850545195
159.625,13791600,3.24870702455109,12.0099162591892,6.96626641691222
159.666666666667,13795200,3.37345877665545,12.4711022278339,7.23377405443324
159.708333333333,13798800,3.40159257451052,12.5751080842374,7.29410191093026
159.75,13802400,3.34570370300223,12.3684964502665,7.17425830369666
159.791666666667,13806000,3.22234782009912,11.9124707721894,6.90974385597873
159.833333333333,13809600,3.03689198877662,11.2268721672277,6.51206726655436
159.875,13813200,2.78992052637482,10.3138607570145,5.98248149859701
159.916666666667,13816800,2.48805569608114,9.1979179200569,5.33518680140517
159.958333333333,13820400,2.14395770693036,7.92584629173662,4.59733071040252
160,13824000,1.77632471380466,6.56676976430956,3.80900804713793
160.041666666667,13827600,1.41561696322791,5.2332946784588,3.03553531778033
160.083333333333,13831200,1.09909206337361,4.06315606255091,2.3568047448761
160.125,13834800,0.856201969059254,3.165232774653,1.83597073484205
160.166666666667,13838400,0.703502338253458,2.60072826103343,1.50853391092461
160.208333333333,13842000,0.644652532075825,2.38317055616142,1.38234111319958
160.25,13845600,0.670415614796979,2.47841228270719,1.43758539857225
160.291666666667,13849200,0.771210355958602,2.85103326439914,1.65372154598389
160.333333333333,13852800,0.954935860343105,3.53023514553524,2.04768776129715
160.375,13856400,1.23268825521637,4.55703841773186,2.64327768861292
160.416666666667,13860000,1.60266737099539,5.92478816080659,3.43663118886164
160.458333333333,13863600,2.05017674124817,7.57915404277807,4.39623433980329
160.5,13867200,2.54762360269372,9.41813031986577,5.4629194360272
160.541666666667,13870800,3.05199570668821,11.2827080385297,6.54445446615805
160.583333333333,13874400,3.50874131002799,12.9712187002818,7.52386305350453
160.625,13878000,3.87278450362217,14.3170243505768,8.3044880389758
160.666666666667,13881600,4.11774247423739,15.2225922247732,8.82975623686372
160.708333333333,13885200,4.23592550449785,15.6594947481337,9.08317843484299
160.75,13888800,4.23833697288541,15.6684095358254,9.08834939397127
160.791666666667,13892400,4.14031134504412,15.3060254941955,8.87815111075676
