TIMESTAMP,stage,logger_to_stream,logger_to_ground
2017-07-13 09:45:00,3.1005860000000003,0.8994139999999998,0.657098
2017-07-13 10:00:00,3.1005860000000003,0.8994139999999998,0.6586219999999999
2017-07-13 10:15:00,3.1005860000000003,0.8994139999999998,0.657098
2017-07-13 10:30:00,3.1005860000000003,0.8994139999999998,0.659384
2017-07-13 10:45:00,3.1005860000000003,0.8994139999999998,0.6601459999999999
2017-07-13 11:00:00,3.1005860000000003,0.8994139999999998,0.6586219999999999
2017-07-13 11:15:00,3.1005860000000003,0.8994139999999998,0.6601459999999999
2017-07-13 11:30:00,3.1005860000000003,0.8994139999999998,0.6601459999999999
2017-07-13 11:45:00,3.09449,0.9055099999999999,0.663194
2017-07-13 12:00:00,3.088394,0.911606,0.6586219999999999
2017-07-13 12:15:00,3.088394,0.911606,0.6601459999999999
2017-07-13 12:30:00,3.0822979999999998,0.917702,0.663194
2017-07-13 12:45:00,3.088394,0.911606,0.6601459999999999
2017-07-13 13:00:00,3.088394,0.911606,0.6601459999999999
2017-07-13 13:15:00,3.08814,0.9118599999999999,0.663448
2017-07-13 13:30:00,3.088394,0.911606,0.663194
2017-07-13 13:45:00,3.087632,0.912368,0.67564
2017-07-13 14:00:00,3.088394,0.911606,0.670052
2017-07-13 14:15:00,3.088394,0.911606,0.666242
2017-07-13 14:30:00,3.08814,0.9118599999999999,0.6695439999999999
2017-07-13 14:45:00,3.090934,0.9090659999999999,0.6741159999999999
2017-07-13 15:00:00,3.091442,0.9085580000000001,0.6753859999999999
2017-07-13 15:15:00,3.1005860000000003,0.8994139999999998,0.678434
2017-07-13 15:30:00,3.1005860000000003,0.8994139999999998,0.678434
2017-07-13 15:45:00,3.1005860000000003,0.8994139999999998,0.678434
2017-07-13 16:00:00,3.1005860000000003,0.8994139999999998,0.690626
2017-07-13 16:15:00,3.100332,0.899668,0.681736
2017-07-13 16:30:00,3.10973,0.8902699999999999,0.6814819999999999
2017-07-13 16:45:00,3.112778,0.887222,0.6814819999999999
2017-07-13 17:00:00,3.112778,0.887222,0.68453
2017-07-13 17:15:00,3.112778,0.887222,0.687578
2017-07-13 17:30:00,3.118874,0.8811259999999999,0.687578
2017-07-13 17:45:00,3.115826,0.884174,0.695198
2017-07-13 18:00:00,3.118874,0.8811259999999999,0.690626
2017-07-13 18:15:00,3.131066,0.868934,0.6936739999999999
2017-07-13 18:30:00,3.1432580000000003,0.8567419999999999,0.695198
2017-07-13 18:45:00,3.1493539999999998,0.850646,0.690626
2017-07-13 19:00:00,3.161546,0.8384539999999999,0.696722
2017-07-13 19:15:00,3.173738,0.8262619999999999,0.6936739999999999
2017-07-13 19:30:00,3.18593,0.8140699999999998,0.7005319999999999
2017-07-13 19:45:00,3.198122,0.801878,0.69977
2017-07-13 20:00:00,3.204218,0.7957819999999999,0.69977
2017-07-13 20:15:00,3.210314,0.789686,0.702818
2017-07-13 20:30:00,3.210314,0.789686,0.7005319999999999
2017-07-13 20:45:00,3.2164099999999998,0.78359,0.7111999999999999
2017-07-13 21:00:00,3.210314,0.789686,0.7089139999999999
2017-07-13 21:15:00,3.210314,0.789686,0.69977
2017-07-13 21:30:00,3.210314,0.789686,0.706628
2017-07-13 21:45:00,3.198122,0.801878,0.705866
2017-07-13 22:00:00,3.198122,0.801878,0.705866
2017-07-13 22:15:00,3.198122,0.801878,0.711962
2017-07-13 22:30:00,3.1920260000000003,0.807974,0.705866
2017-07-13 22:45:00,3.1920260000000003,0.807974,0.702818
2017-07-13 23:00:00,3.18593,0.8140699999999998,0.70358
2017-07-13 23:15:00,3.179834,0.820166,0.7150099999999999
2017-07-13 23:30:00,3.179834,0.820166,0.711962
