Date,melt_rate,melt_mmperh_smooth_6h,Qm3s,SOY,DOY
2018-07-14 19:45:00,0.41475800000000007,0.47633675000000153,0.10585261111111145,16832700.0,194.82291666666666
2018-07-14 20:00:00,0.36339200000000005,0.4478395000000015,0.09951988888888921,16833600.0,194.83333333333334
2018-07-14 20:15:00,0.38060800000000006,0.4192055000000015,0.0931567777777781,16834500.0,194.84375
2018-07-14 20:30:00,0.43139200000000005,0.3891575833333349,0.08647946296296331,16835400.0,194.85416666666666
2018-07-14 20:45:00,0.49049200000000004,0.37019575000000154,0.08226572222222257,16836300.0,194.86458333333334
2018-07-14 21:00:00,0.33260800000000007,0.35694575000000156,0.07932127777777813,16837200.0,194.875
2018-07-14 21:15:00,0.32624200000000003,0.3432513333333349,0.07627807407407443,16838100.0,194.88541666666666
2018-07-14 21:30:00,0.3749080000000001,0.32681175000000157,0.07262483333333367,16839000.0,194.89583333333334
2018-07-14 21:45:00,0.2846080000000001,0.31041241666666824,0.06898053703703738,16839900.0,194.90625
2018-07-14 22:00:00,0.28595800000000005,0.28973741666666825,0.06438609259259294,16840800.0,194.91666666666666
2018-07-14 22:15:00,0.26859200000000005,0.2694221666666683,0.059871592592592955,16841700.0,194.92708333333334
2018-07-14 22:30:00,0.252058,0.25185900000000166,0.05596866666666703,16842600.0,194.9375
2018-07-14 22:45:00,0.25004200000000004,0.23809166666666834,0.052909259259259635,16843500.0,194.94791666666666
2018-07-14 23:00:00,0.187258,0.22649441666666834,0.050332092592592956,16844400.0,194.95833333333334
2018-07-14 23:15:00,0.19469200000000003,0.21448958333333498,0.04766435185185222,16845300.0,194.96875
2018-07-14 23:30:00,0.167458,0.20002916666666834,0.044450925925926296,16846200.0,194.97916666666666
2018-07-14 23:45:00,0.16800800000000002,0.18298333333333502,0.04066296296296334,16847100.0,194.98958333333334
2018-07-15 00:00:00,0.13250800000000001,0.17285350000000166,0.03841188888888925,16848000.0,195.0
2018-07-15 00:15:00,0.161092,0.16325625000000166,0.036279166666667036,16848900.0,195.01041666666666
2018-07-15 00:30:00,0.11160800000000001,0.15181600000000164,0.03373688888888925,16849800.0,195.02083333333334
2018-07-15 00:45:00,0.13545800000000002,0.14402575000000165,0.03200572222222259,16850700.0,195.03125
2018-07-15 01:00:00,0.11879200000000001,0.13668550000000165,0.03037455555555592,16851600.0,195.04166666666666
2018-07-15 01:15:00,0.12204200000000001,0.129771583333335,0.02883812962963,16852500.0,195.05208333333334
2018-07-15 01:30:00,0.09004200000000001,0.124081333333335,0.027573629629630003,16853400.0,195.0625
2018-07-15 01:45:00,0.084342,0.11920075000000167,0.02648905555555593,16854300.0,195.07291666666666
2018-07-15 02:00:00,0.08505800000000001,0.118168833333335,0.02625974074074111,16855200.0,195.08333333333334
2018-07-15 02:15:00,0.092492,0.11769241666666834,0.026153870370370744,16856100.0,195.09375
2018-07-15 02:30:00,0.084342,0.11847716666666834,0.02632825925925963,16857000.0,195.10416666666666
2018-07-15 02:45:00,0.081392,0.11856675000000168,0.02634816666666704,16857900.0,195.11458333333334
2018-07-15 03:00:00,0.089492,0.12091883333333502,0.02687085185185223,16858800.0,195.125
2018-07-15 03:15:00,0.09590800000000001,0.12282300000000168,0.027294000000000374,16859700.0,195.13541666666666
2018-07-15 03:30:00,0.100342,0.12846675000000168,0.02854816666666704,16860600.0,195.14583333333334
2018-07-15 03:45:00,0.097642,0.1352855000000017,0.030063444444444823,16861500.0,195.15625
