Timestamp (UTC),Discharge_m^3/s,Concentration_ppb
2017-07-24 06:23:30,0.06298,10.58496
2017-07-24 06:23:35,0.06329,10.53324
2017-07-24 06:23:40,0.06318,10.55118
2017-07-24 06:23:45,0.06313,10.55962
2017-07-24 06:23:50,0.06319,10.55080
2017-07-24 06:23:55,0.06344,10.50887
2017-07-24 06:24:00,0.06332,10.52883
2017-07-24 06:24:05,0.06332,10.52771
2017-07-24 06:24:10,0.06347,10.50394
2017-07-24 06:24:15,0.06324,10.54161
2017-07-24 06:24:20,0.06333,10.52673
2017-07-24 06:24:25,0.06317,10.55312
2017-07-24 06:24:30,0.06343,10.51006
2017-07-24 06:24:35,0.06330,10.53197
2017-07-24 06:24:40,0.06328,10.53518
2017-07-24 06:24:45,0.06326,10.53907
2017-07-24 06:24:50,0.06321,10.54654
2017-07-24 06:24:55,0.06331,10.53025
2017-07-24 06:25:00,0.06324,10.54183
2017-07-24 06:25:05,0.06304,10.57480
2017-07-24 06:25:10,0.06311,10.56433
2017-07-24 06:25:15,0.06314,10.55895
2017-07-24 06:25:20,0.06301,10.58018
2017-07-24 06:25:25,0.06329,10.53369
2017-07-24 06:25:30,0.06320,10.54916
2017-07-24 06:25:35,0.06309,10.56762
2017-07-24 06:25:40,0.06302,10.57906
2017-07-24 06:25:45,0.06316,10.55551
2017-07-24 06:25:50,0.06301,10.58115
2017-07-24 06:25:55,0.06313,10.56000
2017-07-24 06:26:00,0.06309,10.56740
2017-07-24 06:26:05,0.06281,10.61404
2017-07-24 06:26:10,0.06289,10.60044
2017-07-24 06:26:15,0.06278,10.61875
2017-07-24 06:26:20,0.06267,10.63736
2017-07-24 06:26:25,0.06262,10.64596
2017-07-24 06:26:30,0.06245,10.67459
2017-07-24 06:26:35,0.06229,10.70217
2017-07-24 06:26:40,0.06214,10.72826
2017-07-24 06:26:45,0.06226,10.70711
2017-07-24 06:26:50,0.06203,10.74784
2017-07-24 06:26:55,0.06196,10.76048
2017-07-24 06:27:00,0.06195,10.76130
2017-07-24 06:27:05,0.06171,10.80398
2017-07-24 06:27:10,0.06176,10.79471
2017-07-24 06:27:15,0.06153,10.83553
2017-07-24 06:27:20,0.06170,10.80570
2017-07-24 06:27:25,0.06162,10.81923
2017-07-24 06:27:30,0.06158,10.82671
2017-07-24 06:27:35,0.06153,10.83448
2017-07-24 06:27:40,0.06143,10.85317
2017-07-24 06:27:45,0.06150,10.83934
2017-07-24 06:27:50,0.06157,10.82850
2017-07-24 06:27:55,0.06168,10.80802
2017-07-24 06:28:00,0.06175,10.79561
2017-07-24 06:28:05,0.06200,10.75270
2017-07-24 06:28:10,0.06202,10.74911
2017-07-24 06:28:15,0.06184,10.78014
2017-07-24 06:28:20,0.06200,10.75248
2017-07-24 06:28:25,0.06214,10.72916
2017-07-24 06:28:30,0.06206,10.74299
2017-07-24 06:28:35,0.06224,10.71144
2017-07-24 06:28:40,0.06230,10.70142
2017-07-24 06:28:45,0.06242,10.68094
2017-07-24 06:28:50,0.06234,10.69432
2017-07-24 06:28:55,0.06230,10.70157
2017-07-24 06:29:00,0.06225,10.70875
2017-07-24 06:29:05,0.06245,10.67571
2017-07-24 06:29:10,0.06234,10.69343
2017-07-24 06:29:15,0.06224,10.71189
2017-07-24 06:29:20,0.06234,10.69432
2017-07-24 06:29:25,0.06242,10.67975
2017-07-24 06:29:30,0.06230,10.70045
2017-07-24 06:29:35,0.06244,10.67765
2017-07-24 06:29:40,0.06221,10.71697
2017-07-24 06:29:45,0.06214,10.72878
2017-07-24 06:29:50,0.06211,10.73282
2017-07-24 06:29:55,0.06215,10.72699
2017-07-24 06:30:00,0.06216,10.72512
2017-07-24 06:30:05,0.06211,10.73372
2017-07-24 06:30:10,0.06204,10.74538
2017-07-24 06:30:15,0.06219,10.71974
2017-07-24 06:30:20,0.06193,10.76556
2017-07-24 06:30:25,0.06193,10.76421
2017-07-24 06:30:30,0.06180,10.78709
2017-07-24 06:30:35,0.06198,10.75607
2017-07-24 06:30:40,0.06194,10.76235
2017-07-24 06:30:45,0.06181,10.78537
2017-07-24 06:30:50,0.06171,10.80249
2017-07-24 06:30:55,0.06164,10.81527
2017-07-24 06:31:00,0.06156,10.82925
2017-07-24 06:31:05,0.06153,10.83403
2017-07-24 06:31:10,0.06178,10.79053
2017-07-24 06:31:15,0.06149,10.84136
2017-07-24 06:31:20,0.06129,10.87686
2017-07-24 06:31:25,0.06146,10.84696
2017-07-24 06:31:30,0.06133,10.86999
2017-07-24 06:31:35,0.06118,10.89667
2017-07-24 06:31:40,0.06116,10.90011
2017-07-24 06:31:45,0.06114,10.90377
2017-07-24 06:31:50,0.06122,10.88905
2017-07-24 06:31:55,0.06116,10.89989
2017-07-24 06:32:00,0.06121,10.89211
2017-07-24 06:32:05,0.06106,10.91805
2017-07-24 06:32:10,0.06089,10.94870
2017-07-24 06:32:15,0.06113,10.90497
2017-07-24 06:32:20,0.06084,10.95692
2017-07-24 06:32:25,0.06105,10.91969
2017-07-24 06:32:30,0.06119,10.89495
2017-07-24 06:32:35,0.06109,10.91334
2017-07-24 06:32:40,0.06105,10.91954
2017-07-24 06:32:45,0.06116,10.90093
2017-07-24 06:32:50,0.06096,10.93532
2017-07-24 06:32:55,0.06100,10.92896
2017-07-24 06:33:00,0.06108,10.91379
2017-07-24 06:33:05,0.06121,10.89219
2017-07-24 06:33:10,0.06090,10.94608
2017-07-24 06:33:15,0.06113,10.90572
2017-07-24 06:33:20,0.06119,10.89495
2017-07-24 06:33:25,0.06094,10.93995
2017-07-24 06:33:30,0.06115,10.90175
2017-07-24 06:33:35,0.06118,10.89622
2017-07-24 06:33:40,0.06130,10.87469
2017-07-24 06:33:45,0.06114,10.90452
2017-07-24 06:33:50,0.06121,10.89234
2017-07-24 06:33:55,0.06118,10.89637
2017-07-24 06:34:00,0.06121,10.89159
2017-07-24 06:34:05,0.06122,10.89047
2017-07-24 06:34:10,0.06103,10.92343
2017-07-24 06:34:15,0.06116,10.90116
2017-07-24 06:34:20,0.06136,10.86415
2017-07-24 06:34:25,0.06141,10.85675
2017-07-24 06:34:30,0.06122,10.89009
2017-07-24 06:34:35,0.06142,10.85354
2017-07-24 06:34:40,0.06146,10.84704
2017-07-24 06:34:45,0.06132,10.87193
2017-07-24 06:34:50,0.06146,10.84704
2017-07-24 06:34:55,0.06146,10.84636
2017-07-24 06:35:00,0.06145,10.84973
2017-07-24 06:35:05,0.06124,10.88576
2017-07-24 06:35:10,0.06153,10.83538
2017-07-24 06:35:15,0.06137,10.86371
2017-07-24 06:35:20,0.06141,10.85608
2017-07-24 06:35:25,0.06138,10.86072
2017-07-24 06:35:30,0.06127,10.88030
2017-07-24 06:35:35,0.06138,10.86176
2017-07-24 06:35:40,0.06138,10.86176
2017-07-24 06:35:45,0.06135,10.86617
2017-07-24 06:35:50,0.06140,10.85780
2017-07-24 06:35:55,0.06129,10.87686
2017-07-24 06:36:00,0.06123,10.88725
2017-07-24 06:36:05,0.06138,10.86116
2017-07-24 06:36:10,0.06128,10.87851
2017-07-24 06:36:15,0.06130,10.87529
2017-07-24 06:36:20,0.06137,10.86393
2017-07-24 06:36:25,0.06159,10.82357
2017-07-24 06:36:30,0.06151,10.83859
2017-07-24 06:36:35,0.06160,10.82229
2017-07-24 06:36:40,0.06145,10.84943
2017-07-24 06:36:45,0.06161,10.81990
2017-07-24 06:36:50,0.06166,10.81213
2017-07-24 06:36:55,0.06149,10.84248
2017-07-24 06:37:00,0.06167,10.81056
2017-07-24 06:37:05,0.06161,10.82080
2017-07-24 06:37:10,0.06155,10.83156
2017-07-24 06:37:15,0.06136,10.86430
2017-07-24 06:37:20,0.06123,10.88793
2017-07-24 06:37:25,0.06129,10.87806
2017-07-24 06:37:30,0.06147,10.84509
2017-07-24 06:37:35,0.06125,10.88359
2017-07-24 06:37:40,0.06117,10.89794
2017-07-24 06:37:45,0.06129,10.87739
2017-07-24 06:37:50,0.06119,10.89458
2017-07-24 06:37:55,0.06098,10.93248
2017-07-24 06:38:00,0.06115,10.90198
2017-07-24 06:38:05,0.06109,10.91289
2017-07-24 06:38:10,0.06098,10.93188
2017-07-24 06:38:15,0.06102,10.92575
2017-07-24 06:38:20,0.06086,10.95430
2017-07-24 06:38:25,0.06102,10.92597
2017-07-24 06:38:30,0.06085,10.95580
2017-07-24 06:38:35,0.06081,10.96260
2017-07-24 06:38:40,0.06064,10.99355
2017-07-24 06:38:45,0.06069,10.98547
2017-07-24 06:38:50,0.06054,11.01164
2017-07-24 06:38:55,0.06067,10.98846
2017-07-24 06:39:00,0.06077,10.97045
2017-07-24 06:39:05,0.06071,10.98039
2017-07-24 06:39:10,0.06057,11.00700
2017-07-24 06:39:15,0.06072,10.97882
2017-07-24 06:39:20,0.06068,10.98742
2017-07-24 06:39:25,0.06077,10.97030
2017-07-24 06:39:30,0.06062,10.99691
2017-07-24 06:39:35,0.06086,10.95430
2017-07-24 06:39:40,0.06074,10.97538
2017-07-24 06:39:45,0.06068,10.98622
2017-07-24 06:39:50,0.06060,11.00117
2017-07-24 06:39:55,0.06071,10.98166
2017-07-24 06:40:00,0.06061,10.99848
2017-07-24 06:40:05,0.06059,11.00237
2017-07-24 06:40:10,0.06056,11.00887
2017-07-24 06:40:15,0.06069,10.98495
2017-07-24 06:40:20,0.06055,11.01081
2017-07-24 06:40:25,0.06056,11.00850
2017-07-24 06:40:30,0.06043,11.03294
2017-07-24 06:40:35,0.06063,10.99497
2017-07-24 06:40:40,0.06047,11.02427
2017-07-24 06:40:45,0.06056,11.00880
2017-07-24 06:40:50,0.06064,10.99392
2017-07-24 06:40:55,0.06055,11.01074
2017-07-24 06:41:00,0.06059,11.00222
2017-07-24 06:41:05,0.06044,11.02943
2017-07-24 06:41:10,0.06039,11.03982
2017-07-24 06:41:15,0.06086,10.95483
2017-07-24 06:41:20,0.06079,10.96753
2017-07-24 06:41:25,0.06070,10.98338
2017-07-24 06:41:30,0.06087,10.95199
2017-07-24 06:41:35,0.06083,10.96028
2017-07-24 06:41:40,0.06100,10.92851
2017-07-24 06:41:45,0.06126,10.88202
2017-07-24 06:41:50,0.06137,10.86341
2017-07-24 06:41:55,0.06143,10.85182
2017-07-24 06:42:00,0.06128,10.87948
2017-07-24 06:42:05,0.06149,10.84143
2017-07-24 06:42:10,0.06166,10.81243
2017-07-24 06:42:15,0.06168,10.80794
2017-07-24 06:42:20,0.06184,10.78044
2017-07-24 06:42:25,0.06170,10.80503
2017-07-24 06:42:30,0.06198,10.75681
2017-07-24 06:42:35,0.06200,10.75353
2017-07-24 06:42:40,0.06200,10.75308
2017-07-24 06:42:45,0.06217,10.72333
2017-07-24 06:42:50,0.06231,10.69926
2017-07-24 06:42:55,0.06209,10.73768
2017-07-24 06:43:00,0.06224,10.71084
2017-07-24 06:43:05,0.06220,10.71854
2017-07-24 06:43:10,0.06232,10.69769
2017-07-24 06:43:15,0.06216,10.72542
2017-07-24 06:43:20,0.06217,10.72280
2017-07-24 06:43:25,0.06216,10.72519
2017-07-24 06:43:30,0.06235,10.69171
2017-07-24 06:43:35,0.06216,10.72422
2017-07-24 06:43:40,0.06216,10.72572
2017-07-24 06:43:45,0.06214,10.72804
2017-07-24 06:43:50,0.06210,10.73461
2017-07-24 06:43:55,0.06217,10.72348
2017-07-24 06:44:00,0.06198,10.75696
2017-07-24 06:44:05,0.06221,10.71637
2017-07-24 06:44:10,0.06196,10.75928
2017-07-24 06:44:15,0.06204,10.74635
2017-07-24 06:44:20,0.06190,10.76945
2017-07-24 06:44:25,0.06215,10.72736
2017-07-24 06:44:30,0.06204,10.74500
2017-07-24 06:44:35,0.06196,10.75936
2017-07-24 06:44:40,0.06198,10.75532
2017-07-24 06:44:45,0.06190,10.77012
2017-07-24 06:44:50,0.06195,10.76190
2017-07-24 06:44:55,0.06210,10.73529
2017-07-24 06:45:00,0.06192,10.76720
2017-07-24 06:45:05,0.06193,10.76481
2017-07-24 06:45:10,0.06199,10.75405
2017-07-24 06:45:15,0.06176,10.79374
2017-07-24 06:45:20,0.06173,10.79994
2017-07-24 06:45:25,0.06190,10.76930
2017-07-24 06:45:30,0.06194,10.76354
2017-07-24 06:45:35,0.06177,10.79329
2017-07-24 06:45:40,0.06178,10.79038
2017-07-24 06:45:45,0.06207,10.74074
2017-07-24 06:45:50,0.06188,10.77289
2017-07-24 06:45:55,0.06173,10.80002
2017-07-24 06:46:00,0.06205,10.74328
2017-07-24 06:46:05,0.06196,10.76033
2017-07-24 06:46:10,0.06203,10.74672
2017-07-24 06:46:15,0.06182,10.78380
2017-07-24 06:46:20,0.06186,10.77752
2017-07-24 06:46:25,0.06207,10.74000
2017-07-24 06:46:30,0.06210,10.73581
2017-07-24 06:46:35,0.06197,10.75876
2017-07-24 06:46:40,0.06201,10.75083
2017-07-24 06:46:45,0.06223,10.71323
2017-07-24 06:46:50,0.06214,10.72871
2017-07-24 06:46:55,0.06237,10.68812
2017-07-24 06:47:00,0.06243,10.67870
2017-07-24 06:47:05,0.06220,10.71817
2017-07-24 06:47:10,0.06253,10.66218
2017-07-24 06:47:15,0.06230,10.70038
2017-07-24 06:47:20,0.06230,10.70090
2017-07-24 06:47:25,0.06249,10.66824
2017-07-24 06:47:30,0.06248,10.67078
2017-07-24 06:47:35,0.06254,10.66024
2017-07-24 06:47:40,0.06240,10.68416
2017-07-24 06:47:45,0.06249,10.66853
2017-07-24 06:47:50,0.06213,10.72975
2017-07-24 06:47:55,0.06224,10.71099
2017-07-24 06:48:00,0.06238,10.68782
2017-07-24 06:48:05,0.06234,10.69485
2017-07-24 06:48:10,0.06220,10.71757
2017-07-24 06:48:15,0.06211,10.73387
2017-07-24 06:48:20,0.06187,10.77446
2017-07-24 06:48:25,0.06185,10.77849
2017-07-24 06:48:30,0.06193,10.76563
2017-07-24 06:48:35,0.06194,10.76324
2017-07-24 06:48:40,0.06170,10.80578
2017-07-24 06:48:45,0.06186,10.77647
2017-07-24 06:48:50,0.06179,10.79008
2017-07-24 06:48:55,0.06156,10.82910
2017-07-24 06:49:00,0.06156,10.83007
2017-07-24 06:49:05,0.06168,10.80787
2017-07-24 06:49:10,0.06154,10.83336
2017-07-24 06:49:15,0.06170,10.80465
2017-07-24 06:49:20,0.06160,10.82319
2017-07-24 06:49:25,0.06157,10.82827
2017-07-24 06:49:30,0.06134,10.86759
2017-07-24 06:49:35,0.06153,10.83470
2017-07-24 06:49:40,0.06133,10.86999
2017-07-24 06:49:45,0.06144,10.85152
2017-07-24 06:49:50,0.06144,10.85077
2017-07-24 06:49:55,0.06108,10.91551
2017-07-24 06:50:00,0.06110,10.91102
2017-07-24 06:50:05,0.06112,10.90751
2017-07-24 06:50:10,0.06120,10.89383
2017-07-24 06:50:15,0.06126,10.88262
2017-07-24 06:50:20,0.06118,10.89675
2017-07-24 06:50:25,0.06121,10.89069
2017-07-24 06:50:30,0.06100,10.92807
2017-07-24 06:50:35,0.06105,10.92052
2017-07-24 06:50:40,0.06100,10.92822
2017-07-24 06:50:45,0.06110,10.91035
2017-07-24 06:50:50,0.06132,10.87133
2017-07-24 06:50:55,0.06121,10.89204
2017-07-24 06:51:00,0.06121,10.89069
2017-07-24 06:51:05,0.06116,10.90116
2017-07-24 06:51:10,0.06138,10.86154
2017-07-24 06:51:15,0.06142,10.85481
2017-07-24 06:51:20,0.06139,10.86012
2017-07-24 06:51:25,0.06142,10.85354
2017-07-24 06:51:30,0.06143,10.85182
2017-07-24 06:51:35,0.06169,10.80675
2017-07-24 06:51:40,0.06139,10.85892
2017-07-24 06:51:45,0.06143,10.85249
2017-07-24 06:51:50,0.06160,10.82200
2017-07-24 06:51:55,0.06181,10.78612
2017-07-24 06:52:00,0.06176,10.79449
2017-07-24 06:52:05,0.06168,10.80779
2017-07-24 06:52:10,0.06178,10.79023
2017-07-24 06:52:15,0.06168,10.80914
2017-07-24 06:52:20,0.06160,10.82274
2017-07-24 06:52:25,0.06168,10.80779
2017-07-24 06:52:30,0.06162,10.81983
2017-07-24 06:52:35,0.06154,10.83358
2017-07-24 06:52:40,0.06153,10.83396
2017-07-24 06:52:45,0.06145,10.84808
2017-07-24 06:52:50,0.06169,10.80607
2017-07-24 06:52:55,0.06158,10.82588
2017-07-24 06:53:00,0.06144,10.85085
2017-07-24 06:53:05,0.06150,10.84098
2017-07-24 06:53:10,0.06150,10.84061
2017-07-24 06:53:15,0.06149,10.84188
2017-07-24 06:53:20,0.06146,10.84764
2017-07-24 06:53:25,0.06155,10.83082
2017-07-24 06:53:30,0.06157,10.82760
2017-07-24 06:53:35,0.06163,10.81796
2017-07-24 06:53:40,0.06135,10.86714
2017-07-24 06:53:45,0.06137,10.86244
2017-07-24 06:53:50,0.06149,10.84270
2017-07-24 06:53:55,0.06162,10.81841
2017-07-24 06:54:00,0.06147,10.84502
2017-07-24 06:54:05,0.06153,10.83538
2017-07-24 06:54:10,0.06148,10.84315
2017-07-24 06:54:15,0.06147,10.84472
2017-07-24 06:54:20,0.06151,10.83859
2017-07-24 06:54:25,0.06145,10.84965
2017-07-24 06:54:30,0.06119,10.89450
2017-07-24 06:54:35,0.06118,10.89637
2017-07-24 06:54:40,0.06105,10.92037
2017-07-24 06:54:45,0.06105,10.92059
2017-07-24 06:54:50,0.06103,10.92403
2017-07-24 06:54:55,0.06094,10.94055
2017-07-24 06:55:00,0.06075,10.97471
2017-07-24 06:55:05,0.06064,10.99422
2017-07-24 06:55:10,0.06073,10.97837
2017-07-24 06:55:15,0.06053,11.01403
2017-07-24 06:55:20,0.06036,11.04475
2017-07-24 06:55:25,0.06033,11.04991
2017-07-24 06:55:30,0.06028,11.05963
2017-07-24 06:55:35,0.06012,11.08900
2017-07-24 06:55:40,0.06023,11.06837
2017-07-24 06:55:45,0.06010,11.09199
2017-07-24 06:55:50,0.06017,11.08026
2017-07-24 06:55:55,0.06016,11.08190
2017-07-24 06:56:00,0.06028,11.05888
2017-07-24 06:56:05,0.06039,11.03870
2017-07-24 06:56:10,0.06051,11.01829
2017-07-24 06:56:15,0.06038,11.04071
2017-07-24 06:56:20,0.06067,10.98787
2017-07-24 06:56:25,0.06071,10.98084
2017-07-24 06:56:30,0.06081,10.96335
2017-07-24 06:56:35,0.06076,10.97277
2017-07-24 06:56:40,0.06110,10.91072
2017-07-24 06:56:45,0.06108,10.91424
2017-07-24 06:56:50,0.06138,10.86042
2017-07-24 06:56:55,0.06126,10.88247
2017-07-24 06:57:00,0.06134,10.86797
2017-07-24 06:57:05,0.06129,10.87739
2017-07-24 06:57:10,0.06141,10.85563
2017-07-24 06:57:15,0.06135,10.86595
2017-07-24 06:57:20,0.06141,10.85548
2017-07-24 06:57:25,0.06137,10.86356
2017-07-24 06:57:30,0.06130,10.87469
2017-07-24 06:57:35,0.06135,10.86670
2017-07-24 06:57:40,0.06143,10.85332
2017-07-24 06:57:45,0.06131,10.87447
2017-07-24 06:57:50,0.06144,10.85063
2017-07-24 06:57:55,0.06127,10.88067
2017-07-24 06:58:00,0.06133,10.86999
2017-07-24 06:58:05,0.06144,10.85130
2017-07-24 06:58:10,0.06125,10.88494
2017-07-24 06:58:15,0.06147,10.84502
2017-07-24 06:58:20,0.06136,10.86498
2017-07-24 06:58:25,0.06139,10.85900
2017-07-24 06:58:30,0.06123,10.88793
2017-07-24 06:58:35,0.06138,10.86094
2017-07-24 06:58:40,0.06142,10.85347
2017-07-24 06:58:45,0.06120,10.89293
2017-07-24 06:58:50,0.06122,10.88882
2017-07-24 06:58:55,0.06104,10.92216
2017-07-24 06:59:00,0.06112,10.90699
2017-07-24 06:59:05,0.06110,10.91095
2017-07-24 06:59:10,0.06114,10.90370
2017-07-24 06:59:15,0.06111,10.90938
2017-07-24 06:59:20,0.06096,10.93629
2017-07-24 06:59:25,0.06095,10.93763
2017-07-24 06:59:30,0.06086,10.95385
2017-07-24 06:59:35,0.06072,10.97897
2017-07-24 06:59:40,0.06083,10.95954
2017-07-24 06:59:45,0.06057,11.00566
2017-07-24 06:59:50,0.06087,10.95199
2017-07-24 06:59:55,0.06083,10.95916
2017-07-24 07:00:00,0.06069,10.98555
2017-07-24 07:00:05,0.06062,10.99669
2017-07-24 07:00:10,0.06052,11.01560
2017-07-24 07:00:15,0.06042,11.03339
2017-07-24 07:00:20,0.06056,11.00775
2017-07-24 07:00:25,0.06054,11.01119
2017-07-24 07:00:30,0.06048,11.02352
2017-07-24 07:00:35,0.06050,11.01926
2017-07-24 07:00:40,0.06056,11.00910
2017-07-24 07:00:45,0.06054,11.01156
2017-07-24 07:00:50,0.06066,10.99093
2017-07-24 07:00:55,0.06053,11.01388
2017-07-24 07:01:00,0.06054,11.01209
2017-07-24 07:01:05,0.06039,11.04019
2017-07-24 07:01:10,0.06050,11.01881
2017-07-24 07:01:15,0.06050,11.01934
2017-07-24 07:01:20,0.06052,11.01545
2017-07-24 07:01:25,0.06056,11.00880
2017-07-24 07:01:30,0.06065,10.99213
2017-07-24 07:01:35,0.06066,10.98959
2017-07-24 07:01:40,0.06052,11.01620
2017-07-24 07:01:45,0.06070,10.98361
2017-07-24 07:01:50,0.06062,10.99699
2017-07-24 07:01:55,0.06068,10.98749
2017-07-24 07:02:00,0.06063,10.99639
2017-07-24 07:02:05,0.06068,10.98660
2017-07-24 07:02:10,0.06065,10.99183
2017-07-24 07:02:15,0.06063,10.99624
2017-07-24 07:02:20,0.06073,10.97703
2017-07-24 07:02:25,0.06057,11.00573
2017-07-24 07:02:30,0.06046,11.02644
2017-07-24 07:02:35,0.06063,10.99601
2017-07-24 07:02:40,0.06045,11.02846
2017-07-24 07:02:45,0.06053,11.01463
2017-07-24 07:02:50,0.06051,11.01747
2017-07-24 07:02:55,0.06048,11.02292
2017-07-24 07:03:00,0.06054,11.01171
2017-07-24 07:03:05,0.06060,11.00117
2017-07-24 07:03:10,0.06068,10.98645
2017-07-24 07:03:15,0.06062,10.99773
2017-07-24 07:03:20,0.06034,11.04871
2017-07-24 07:03:25,0.06016,11.08228
2017-07-24 07:03:30,0.06031,11.05469
2017-07-24 07:03:35,0.06024,11.06613
2017-07-24 07:03:40,0.05995,11.12077
2017-07-24 07:03:45,0.05991,11.12862
2017-07-24 07:03:50,0.05994,11.12264
2017-07-24 07:03:55,0.05980,11.14895
2017-07-24 07:04:00,0.05980,11.14753
2017-07-24 07:04:05,0.05951,11.20330
2017-07-24 07:04:10,0.05952,11.20038
2017-07-24 07:04:15,0.05949,11.20576
2017-07-24 07:04:20,0.05935,11.23305
2017-07-24 07:04:25,0.05922,11.25839
2017-07-24 07:04:30,0.05894,11.31034
2017-07-24 07:04:35,0.05889,11.32110
2017-07-24 07:04:40,0.05884,11.33044
2017-07-24 07:04:45,0.05882,11.33486
2017-07-24 07:04:50,0.05856,11.38352
2017-07-24 07:04:55,0.05869,11.35855
2017-07-24 07:05:00,0.05865,11.36782
2017-07-24 07:05:05,0.05842,11.41103
2017-07-24 07:05:10,0.05835,11.42568
2017-07-24 07:05:15,0.05842,11.41155
2017-07-24 07:05:20,0.05842,11.41162
2017-07-24 07:05:25,0.05838,11.41902
2017-07-24 07:05:30,0.05823,11.44915
2017-07-24 07:05:35,0.05841,11.41342
2017-07-24 07:05:40,0.05823,11.44870
2017-07-24 07:05:45,0.05823,11.44900
2017-07-24 07:05:50,0.05824,11.44735
2017-07-24 07:05:55,0.05814,11.46709
2017-07-24 07:06:00,0.05825,11.44429
2017-07-24 07:06:05,0.05823,11.44967
2017-07-24 07:06:10,0.05809,11.47583
2017-07-24 07:06:15,0.05809,11.47710
2017-07-24 07:06:20,0.05815,11.46529
2017-07-24 07:06:25,0.05813,11.46918
2017-07-24 07:06:30,0.05802,11.49123
2017-07-24 07:06:35,0.05804,11.48540
2017-07-24 07:06:40,0.05812,11.46978
2017-07-24 07:06:45,0.05811,11.47240
2017-07-24 07:06:50,0.05797,11.49983
2017-07-24 07:06:55,0.05810,11.47501
2017-07-24 07:07:00,0.05813,11.46926
2017-07-24 07:07:05,0.05796,11.50230
2017-07-24 07:07:10,0.05821,11.45229
2017-07-24 07:07:15,0.05798,11.49841
2017-07-24 07:07:20,0.05802,11.48959
2017-07-24 07:07:25,0.05810,11.47434
2017-07-24 07:07:30,0.05806,11.48181
2017-07-24 07:07:35,0.05807,11.48017
2017-07-24 07:07:40,0.05814,11.46731
2017-07-24 07:07:45,0.05803,11.48884
2017-07-24 07:07:50,0.05806,11.48226
2017-07-24 07:07:55,0.05802,11.48981
2017-07-24 07:08:00,0.05822,11.45012
2017-07-24 07:08:05,0.05824,11.44646
2017-07-24 07:08:10,0.05813,11.46761
2017-07-24 07:08:15,0.05814,11.46619
2017-07-24 07:08:20,0.05839,11.41671
2017-07-24 07:08:25,0.05842,11.41185
2017-07-24 07:08:30,0.05830,11.43450
2017-07-24 07:08:35,0.05864,11.36857
2017-07-24 07:08:40,0.05848,11.40078
2017-07-24 07:08:45,0.05860,11.37724
2017-07-24 07:08:50,0.05883,11.33194
2017-07-24 07:08:55,0.05871,11.35556
2017-07-24 07:09:00,0.05875,11.34659
2017-07-24 07:09:05,0.05891,11.31721
2017-07-24 07:09:10,0.05888,11.32207
2017-07-24 07:09:15,0.05892,11.31415
2017-07-24 07:09:20,0.05911,11.27917
2017-07-24 07:09:25,0.05909,11.28193
2017-07-24 07:09:30,0.05935,11.23357
2017-07-24 07:09:35,0.05917,11.26788
2017-07-24 07:09:40,0.05931,11.24089
2017-07-24 07:09:45,0.05934,11.23379
2017-07-24 07:09:50,0.05951,11.20300
2017-07-24 07:09:55,0.05958,11.18984
2017-07-24 07:10:00,0.05936,11.23125
2017-07-24 07:10:05,0.05957,11.19171
2017-07-24 07:10:10,0.05953,11.19806
2017-07-24 07:10:15,0.05948,11.20868
2017-07-24 07:10:20,0.05961,11.18289
2017-07-24 07:10:25,0.05980,11.14783
2017-07-24 07:10:30,0.05975,11.15673
2017-07-24 07:10:35,0.05991,11.12802
2017-07-24 07:10:40,0.05999,11.11367
2017-07-24 07:10:45,0.05987,11.13482
2017-07-24 07:10:50,0.06012,11.08908
2017-07-24 07:10:55,0.06000,11.11038
2017-07-24 07:11:00,0.06010,11.09222
2017-07-24 07:11:05,0.06010,11.09334
2017-07-24 07:11:10,0.06028,11.05948
2017-07-24 07:11:15,0.06037,11.04266
2017-07-24 07:11:20,0.06016,11.08205
2017-07-24 07:11:25,0.06018,11.07794
2017-07-24 07:11:30,0.06018,11.07719
2017-07-24 07:11:35,0.06018,11.07839
2017-07-24 07:11:40,0.06019,11.07682
2017-07-24 07:11:45,0.06027,11.06067
2017-07-24 07:11:50,0.06003,11.10470
2017-07-24 07:11:55,0.06006,11.09939
2017-07-24 07:12:00,0.06012,11.08893
2017-07-24 07:12:05,0.06002,11.10717
2017-07-24 07:12:10,0.05981,11.14723
2017-07-24 07:12:15,0.05968,11.17011
2017-07-24 07:12:20,0.05975,11.15822
2017-07-24 07:12:25,0.05967,11.17347
2017-07-24 07:12:30,0.05973,11.16144
2017-07-24 07:12:35,0.05976,11.15531
2017-07-24 07:12:40,0.05962,11.18117
2017-07-24 07:12:45,0.05967,11.17250
2017-07-24 07:12:50,0.05958,11.18999
2017-07-24 07:12:55,0.05955,11.19522
2017-07-24 07:13:00,0.05970,11.16622
2017-07-24 07:13:05,0.05945,11.21361
2017-07-24 07:13:10,0.05949,11.20629
2017-07-24 07:13:15,0.05972,11.16413
2017-07-24 07:13:20,0.05977,11.15433
2017-07-24 07:13:25,0.05956,11.19373
2017-07-24 07:13:30,0.05972,11.16301
2017-07-24 07:13:35,0.05977,11.15456
2017-07-24 07:13:40,0.05968,11.17018
2017-07-24 07:13:45,0.05998,11.11546
2017-07-24 07:13:50,0.05985,11.13909
2017-07-24 07:13:55,0.05978,11.15134
2017-07-24 07:14:00,0.06008,11.09625
