"Date Time, GMT+00:00",rain,wind_speed,gust_speed,air_temp,relative_humidity,reflected_solar_radiation,incoming_solar_radiation,wind_direction,incoming_solar_radiation_corrected
2017-08-07 07:45:00,0.0,7.05,9.56,-0.14300000000000002,83.6,23.1,59.4,115.1,53.1
2017-08-07 08:00:00,0.0,7.05,10.07,-0.171,83.2,23.1,58.1,113.7,58.1
2017-08-07 08:15:00,0.0,7.05,9.56,-0.08800000000000001,83.3,20.6,53.1,113.7,59.4
2017-08-07 08:30:00,0.0,7.05,10.57,0.273,82.3,19.4,48.1,115.1,66.9
2017-08-07 08:45:00,0.0,7.05,9.56,0.32899999999999996,83.2,26.9,66.9,115.1,68.1
2017-08-07 09:00:00,0.0,7.05,9.06,0.495,82.8,33.1,83.1,116.5,83.1
2017-08-07 09:15:00,0.0,7.05,9.06,0.495,83.2,34.4,85.6,116.5,85.6
2017-08-07 09:30:00,0.0,6.54,9.06,0.715,82.9,41.9,108.1,116.5,108.1
2017-08-07 09:45:00,0.0,6.54,9.56,0.77,83.3,45.6,114.4,117.9,114.4
2017-08-07 10:00:00,0.0,6.54,8.56,0.9890000000000001,83.8,71.9,184.4,116.5,139.4
2017-08-07 10:15:00,0.0,6.04,8.05,1.18,83.4,73.1,183.1,120.7,143.1
2017-08-07 10:30:00,0.0,5.54,8.05,1.235,83.4,58.1,143.1,120.7,160.6
2017-08-07 10:45:00,0.0,5.03,8.05,1.208,83.9,58.1,139.4,120.7,160.6
2017-08-07 11:00:00,0.0,5.03,7.55,1.371,84.1,70.6,178.1,119.3,169.4
2017-08-07 11:15:00,0.0,5.03,7.05,1.3980000000000001,84.6,65.6,169.4,123.5,169.4
2017-08-07 11:30:00,0.0,4.53,6.54,1.453,84.9,60.6,160.6,122.1,169.4
2017-08-07 11:45:00,0.0,4.03,6.04,1.615,84.5,60.6,159.4,124.9,169.4
2017-08-07 12:00:00,0.0,4.03,5.54,1.588,85.3,64.4,171.9,120.7,171.9
2017-08-07 12:15:00,0.0,4.03,5.54,1.588,85.7,63.1,165.6,123.5,176.9
2017-08-07 12:30:00,0.0,3.52,5.54,1.561,85.9,65.6,176.9,130.6,176.9
2017-08-07 12:45:00,0.0,3.52,5.03,1.561,86.6,70.6,188.1,126.4,188.1
2017-08-07 13:00:00,0.0,3.52,5.03,1.859,85.8,81.9,220.6,123.5,220.6
2017-08-07 13:15:00,0.0,3.02,5.03,2.021,85.0,85.6,231.9,122.1,231.9
2017-08-07 13:30:00,0.0,2.52,4.03,2.101,84.6,89.4,244.4,123.5,231.9
2017-08-07 13:45:00,0.0,2.01,3.52,2.182,84.5,93.1,255.6,123.5,231.9
2017-08-07 14:00:00,0.0,2.52,3.02,1.94,85.4,94.4,260.6,123.5,231.9
2017-08-07 14:15:00,0.0,2.01,3.02,1.859,85.8,89.4,245.6,127.8,231.9
2017-08-07 14:30:00,0.0,2.01,3.02,1.8319999999999999,86.1,79.4,214.4,129.2,231.9
2017-08-07 14:45:00,0.0,2.01,3.02,1.994,86.0,64.4,171.9,130.6,214.4
2017-08-07 15:00:00,0.0,1.51,2.52,1.913,86.0,59.4,159.4,130.6,189.4
2017-08-07 15:15:00,0.0,1.51,2.52,1.643,87.1,46.9,126.9,130.6,189.4
2017-08-07 15:30:00,0.0,1.51,2.52,1.6969999999999998,87.1,53.1,143.1,130.6,189.4
2017-08-07 15:45:00,0.0,2.01,3.02,1.859,86.4,64.4,174.4,139.0,186.9
2017-08-07 16:00:00,0.0,1.51,4.03,2.0469999999999997,86.4,69.4,189.4,140.4,186.9
2017-08-07 16:15:00,0.0,2.52,3.52,1.48,89.0,95.6,260.6,155.8,186.9
2017-08-07 16:30:00,0.0,2.52,4.03,1.371,89.9,94.4,253.1,147.4,186.9
2017-08-07 16:45:00,0.0,3.02,4.03,1.208,91.2,69.4,186.9,141.8,186.9
2017-08-07 17:00:00,0.0,2.52,3.52,1.099,92.4,69.4,194.4,146.0,186.9
2017-08-07 17:15:00,0.0,2.52,3.52,1.0170000000000001,93.1,44.4,115.6,151.6,186.9
2017-08-07 17:30:00,0.0,2.01,3.52,0.9890000000000001,93.7,38.1,98.1,141.8,160.6
2017-08-07 17:45:00,0.0,2.01,3.02,0.907,94.2,34.4,88.1,137.6,156.9
2017-08-07 18:00:00,0.0,2.01,3.02,0.934,94.3,34.4,89.4,136.2,116.9
2017-08-07 18:15:00,0.0,2.01,3.02,1.071,94.0,33.1,83.1,134.8,116.9
2017-08-07 18:30:00,0.0,1.51,2.52,1.425,92.8,58.1,160.6,127.8,116.9
2017-08-07 18:45:00,0.0,1.51,2.52,1.3980000000000001,92.4,58.1,156.9,126.4,156.9
2017-08-07 19:00:00,0.0,1.51,2.52,1.0170000000000001,93.5,43.1,116.9,126.4,160.6
2017-08-07 19:15:00,0.0,1.51,2.52,1.099,93.2,65.6,181.9,126.4,181.9
2017-08-07 19:30:00,0.0,1.51,3.02,1.126,93.2,76.9,216.9,126.4,216.9
2017-08-07 19:45:00,0.0,1.51,2.52,1.588,91.7,88.1,243.1,127.8,243.1
2017-08-07 20:00:00,0.0,1.51,2.52,1.3980000000000001,91.9,103.1,266.9,127.8,243.1
2017-08-07 20:15:00,0.0,2.01,3.02,2.717,87.4,181.9,436.9,127.8,243.1
2017-08-07 20:30:00,0.0,1.51,2.52,2.823,85.7,115.6,261.9,126.4,243.1
2017-08-07 20:45:00,0.0,1.51,2.52,2.503,86.8,115.6,260.6,126.4,243.1
2017-08-07 21:00:00,0.0,1.51,3.02,1.588,90.0,69.4,175.6,126.4,243.1
2017-08-07 21:15:00,0.0,1.51,3.02,1.18,91.8,53.1,139.4,127.8,178.1
2017-08-07 21:30:00,0.0,1.51,2.01,1.425,90.9,39.4,94.4,127.8,175.6
2017-08-07 21:45:00,0.0,1.51,2.52,1.235,91.9,45.6,106.9,127.8,160.6
2017-08-07 22:00:00,0.0,1.51,2.52,1.615,90.6,76.9,178.1,127.8,139.4
2017-08-07 22:15:00,0.0,1.01,2.01,2.0469999999999997,87.8,79.4,160.6,127.8,129.4
2017-08-07 22:30:00,0.0,1.01,2.01,1.507,89.2,64.4,129.4,126.4,110.6
2017-08-07 22:45:00,0.0,1.51,2.52,1.317,90.3,55.6,110.6,127.8,106.9
2017-08-07 23:00:00,0.0,1.51,3.02,0.797,92.2,13.1,28.1,127.8,106.9
2017-08-07 23:15:00,0.0,2.01,3.02,1.0170000000000001,91.8,49.4,96.9,127.8,96.9
2017-08-07 23:30:00,0.0,2.01,3.02,1.425,91.2,41.9,83.1,126.4,83.1
2017-08-07 23:45:00,0.0,2.01,3.02,1.2890000000000001,91.4,26.9,49.4,117.9,49.4
2017-08-08 00:00:00,0.0,2.01,3.02,0.852,92.3,16.9,24.4,120.7,28.1
2017-08-08 00:15:00,0.0,1.51,2.52,0.439,93.1,8.1,13.1,122.1,24.4
2017-08-08 00:30:00,0.0,2.01,3.02,0.19,93.6,5.6,9.4,122.1,13.1
2017-08-08 00:45:00,0.0,2.01,3.02,0.024,94.2,3.1,6.9,122.1,9.4
2017-08-08 01:00:00,0.0,2.01,3.52,-0.06,93.9,1.9,4.4,127.8,6.9
2017-08-08 01:15:00,0.0,2.01,3.02,0.079,94.5,0.6,3.1,124.9,4.4
2017-08-08 01:30:00,0.0,2.52,3.52,0.19,94.4,0.6,0.6,122.1,3.1
2017-08-08 01:45:00,0.0,2.01,3.02,-0.08800000000000001,94.5,0.6,0.6,129.2,0.6
2017-08-08 02:00:00,0.0,2.52,3.52,-0.06,94.2,0.6,0.6,127.8,0.6
2017-08-08 02:15:00,0.0,2.01,3.02,0.079,94.0,0.6,0.6,129.2,0.6
2017-08-08 02:30:00,0.0,2.01,2.52,-0.032,94.2,0.6,0.6,129.2,0.6
2017-08-08 02:45:00,0.0,2.01,3.02,-0.19899999999999998,94.5,0.6,0.6,127.8,0.6
2017-08-08 03:00:00,0.0,2.01,3.02,-0.395,94.9,0.6,0.6,123.5,0.6
2017-08-08 03:15:00,0.0,2.01,3.02,-0.591,95.0,0.6,0.6,123.5,0.6
2017-08-08 03:30:00,0.0,1.51,2.52,-1.1,94.9,0.6,0.6,122.1,0.6
2017-08-08 03:45:00,0.0,2.01,2.52,-1.2990000000000002,94.8,0.6,0.6,122.1,0.6
2017-08-08 04:00:00,0.0,2.01,3.52,-1.527,94.6,0.6,0.6,109.5,0.6
2017-08-08 04:15:00,0.0,3.02,4.03,-1.2990000000000002,94.1,0.6,0.6,95.5,0.6
2017-08-08 04:30:00,0.0,2.52,3.52,-1.242,94.4,0.6,0.6,96.9,0.6
2017-08-08 04:45:00,0.0,2.52,3.52,-0.986,94.4,0.6,0.6,106.7,0.6
2017-08-08 05:00:00,0.0,2.52,3.52,-0.873,93.9,0.6,0.6,109.5,0.6
2017-08-08 05:15:00,0.0,3.02,4.03,-0.8170000000000001,93.8,0.6,0.6,110.9,0.6
2017-08-08 05:30:00,0.0,3.02,4.03,-0.902,93.4,0.6,1.9,112.3,1.9
2017-08-08 05:45:00,0.0,2.52,3.52,-1.185,93.4,0.6,3.1,112.3,3.1
2017-08-08 06:00:00,0.0,2.01,3.02,-1.67,93.6,1.9,5.6,105.3,5.6
2017-08-08 06:15:00,0.0,2.01,3.52,-1.3559999999999999,92.4,4.4,11.9,102.5,11.9
2017-08-08 06:30:00,0.0,3.02,4.53,-0.591,90.5,9.4,24.4,101.1,24.4
2017-08-08 06:45:00,0.0,3.52,4.53,-0.19899999999999998,89.3,13.1,34.4,103.9,34.4
2017-08-08 07:00:00,0.0,3.52,5.54,-0.171,88.9,15.6,40.6,101.1,40.6
2017-08-08 07:15:00,0.0,3.52,5.03,-0.14300000000000002,88.0,21.9,56.9,101.1,56.9
2017-08-08 07:30:00,0.0,3.02,4.53,0.19,87.0,29.4,76.9,101.1,76.9
2017-08-08 07:45:00,0.0,3.02,4.53,0.273,86.5,35.6,95.6,101.1,95.6
2017-08-08 08:00:00,0.0,3.52,5.54,0.301,86.9,49.4,130.6,98.3,130.6
2017-08-08 08:15:00,0.0,4.03,5.54,0.605,86.3,64.4,161.9,96.9,158.1
2017-08-08 08:30:00,0.0,3.52,5.54,0.934,84.5,75.6,183.1,96.9,161.9
2017-08-08 08:45:00,0.0,4.03,5.54,0.715,84.5,66.9,158.1,99.7,183.1
2017-08-08 09:00:00,0.0,4.03,5.54,1.071,84.2,98.1,239.4,98.3,220.6
2017-08-08 09:15:00,0.0,4.03,5.54,1.2890000000000001,83.4,91.9,220.6,99.7,231.9
2017-08-08 09:30:00,0.0,4.03,6.04,1.18,84.3,96.9,231.9,98.3,231.9
2017-08-08 09:45:00,0.0,4.53,6.04,0.797,85.4,106.9,253.1,95.5,231.9
2017-08-08 10:00:00,0.0,4.53,6.04,0.852,85.2,115.6,275.6,96.9,231.9
2017-08-08 10:15:00,0.0,5.03,7.55,1.0170000000000001,84.8,124.4,296.9,99.7,231.9
2017-08-08 10:30:00,0.0,5.03,7.05,0.9890000000000001,85.2,133.1,225.6,96.9,225.6
2017-08-08 10:45:00,0.0,5.03,7.05,1.126,85.2,144.4,41.9,96.9,225.6
2017-08-08 11:00:00,0.0,5.03,7.05,1.262,84.8,156.9,51.9,96.9,63.1
2017-08-08 11:15:00,0.0,5.03,7.55,1.48,83.7,160.6,63.1,98.3,63.1
2017-08-08 11:30:00,0.0,5.03,7.55,1.425,84.3,161.9,49.4,98.3,63.1
2017-08-08 11:45:00,0.0,5.03,7.55,1.751,83.2,174.4,44.4,99.7,63.1
2017-08-08 12:00:00,0.0,5.03,7.05,1.913,83.4,180.6,45.6,101.1,63.1
2017-08-08 12:15:00,0.0,5.03,6.54,2.155,82.7,183.1,444.4,102.5,444.4
2017-08-08 12:30:00,0.0,5.03,7.05,2.396,81.6,189.4,464.4,103.9,464.4
2017-08-08 12:45:00,0.0,5.03,7.05,2.503,81.3,194.4,475.6,103.9,475.6
2017-08-08 13:00:00,0.0,5.03,7.05,2.557,81.3,198.1,490.6,103.9,490.6
2017-08-08 13:15:00,0.0,5.03,6.54,2.717,81.1,201.9,500.6,103.9,500.6
2017-08-08 13:30:00,0.0,5.03,7.05,2.823,80.5,205.6,510.6,105.3,510.6
2017-08-08 13:45:00,0.0,5.03,6.54,2.877,80.0,208.1,519.4,109.5,519.4
2017-08-08 14:00:00,0.0,5.03,7.05,2.903,80.3,210.6,528.1,109.5,519.4
2017-08-08 14:15:00,0.0,5.03,6.54,2.877,80.2,213.1,534.4,110.9,519.4
2017-08-08 14:30:00,0.0,5.03,7.05,2.823,81.0,214.4,539.4,110.9,519.4
2017-08-08 14:45:00,0.0,5.03,6.54,2.903,80.6,215.6,545.6,109.5,519.4
2017-08-08 15:00:00,0.0,5.03,6.54,2.903,81.2,218.1,44.4,109.5,528.1
2017-08-08 15:15:00,0.0,5.03,7.05,2.903,81.4,220.6,49.4,110.9,534.4
2017-08-08 15:30:00,0.0,5.03,6.54,2.69,82.0,148.1,371.9,112.3,535.6
2017-08-08 15:45:00,0.0,5.03,6.54,2.717,82.3,193.1,488.1,112.3,535.6
2017-08-08 16:00:00,0.0,4.53,6.04,2.7439999999999998,82.3,218.1,549.4,110.9,531.9
2017-08-08 16:15:00,0.0,4.53,6.04,2.85,81.6,214.4,541.9,109.5,518.1
2017-08-08 16:30:00,0.0,5.03,6.54,2.9560000000000004,81.0,213.1,535.6,108.1,518.1
2017-08-08 16:45:00,0.0,5.03,7.05,2.877,81.2,211.9,531.9,109.5,518.1
2017-08-08 17:00:00,0.0,5.03,7.55,2.9560000000000004,80.5,206.9,518.1,110.9,518.1
2017-08-08 17:15:00,0.0,5.03,6.54,2.983,80.3,203.1,506.9,113.7,518.1
2017-08-08 17:30:00,0.0,5.03,6.54,2.903,80.4,199.4,498.1,109.5,506.9
2017-08-08 17:45:00,0.0,5.03,7.05,2.903,80.0,195.6,484.4,108.1,498.1
2017-08-08 18:00:00,0.0,5.03,6.54,2.93,79.7,191.9,471.9,105.3,484.4
2017-08-08 18:15:00,0.0,5.03,7.05,2.93,79.7,186.9,456.9,106.7,471.9
2017-08-08 18:30:00,0.0,5.03,7.05,2.85,79.8,181.9,444.4,106.7,456.9
2017-08-08 18:45:00,0.0,5.03,7.05,2.877,79.6,176.9,428.1,106.7,444.4
2017-08-08 19:00:00,0.0,5.54,7.55,2.823,79.7,171.9,414.4,105.3,428.1
2017-08-08 19:15:00,0.0,6.04,8.05,2.7969999999999997,79.6,164.4,391.9,106.7,414.4
2017-08-08 19:30:00,0.0,6.54,8.56,2.77,79.4,158.1,373.1,105.3,391.9
2017-08-08 19:45:00,0.0,7.05,9.06,2.823,78.7,150.6,353.1,106.7,373.1
2017-08-08 20:00:00,0.0,7.05,9.56,2.77,79.0,144.4,333.1,105.3,353.1
2017-08-08 20:15:00,0.0,7.55,10.07,2.717,79.0,136.9,313.1,102.5,333.1
2017-08-08 20:30:00,0.0,7.55,9.56,2.6639999999999997,79.1,129.4,293.1,103.9,313.1
2017-08-08 20:45:00,0.0,7.55,10.07,2.6639999999999997,78.7,120.6,270.6,105.3,293.1
2017-08-08 21:00:00,0.0,7.55,10.07,2.637,79.0,113.1,248.1,105.3,270.6
2017-08-08 21:15:00,0.0,7.55,10.57,2.6639999999999997,78.4,104.4,228.1,105.3,248.1
2017-08-08 21:30:00,0.0,8.05,11.07,2.53,78.9,94.4,204.4,103.9,228.1
2017-08-08 21:45:00,0.0,8.56,11.07,2.316,79.6,86.9,185.6,105.3,204.4
2017-08-08 22:00:00,0.0,8.56,11.58,2.209,79.5,78.1,169.4,103.9,185.6
2017-08-08 22:15:00,0.0,8.56,11.07,2.155,79.1,69.4,148.1,103.9,169.4
2017-08-08 22:30:00,0.0,9.06,11.58,2.021,79.1,61.9,130.6,103.9,148.1
2017-08-08 22:45:00,0.0,9.06,12.08,1.94,79.1,39.4,83.1,103.9,130.6
2017-08-08 23:00:00,0.0,9.06,12.58,1.751,79.5,25.6,55.6,103.9,83.1
2017-08-08 23:15:00,0.0,9.56,12.58,1.778,78.4,35.6,73.1,103.9,73.1
2017-08-08 23:30:00,0.0,9.56,12.08,1.588,78.7,24.4,46.9,103.9,55.6
2017-08-08 23:45:00,0.0,9.56,12.58,1.425,78.7,19.4,35.6,105.3,46.9
2017-08-09 00:00:00,0.0,9.56,12.08,1.317,78.5,13.1,21.9,105.3,35.6
2017-08-09 00:15:00,0.0,9.56,12.08,1.235,78.1,8.1,13.1,103.9,21.9
2017-08-09 00:30:00,0.0,9.56,12.58,1.099,78.3,4.4,8.1,103.9,13.1
2017-08-09 00:45:00,0.0,10.57,14.09,0.852,78.6,1.9,4.4,102.5,8.1
2017-08-09 01:00:00,0.0,10.57,13.59,0.715,78.5,0.6,1.9,103.9,4.4
2017-08-09 01:15:00,0.0,10.57,14.09,0.55,78.8,0.6,1.9,103.9,1.9
2017-08-09 01:30:00,0.0,10.07,13.09,0.41200000000000003,78.4,0.6,0.6,105.3,1.9
2017-08-09 01:45:00,0.0,10.57,14.09,0.32899999999999996,78.4,0.6,0.6,103.9,0.6
2017-08-09 02:00:00,0.0,10.57,13.59,0.273,77.8,0.6,0.6,102.5,0.6
2017-08-09 02:15:00,0.0,10.57,13.59,0.218,77.5,0.6,0.6,103.9,0.6
2017-08-09 02:30:00,0.0,10.57,14.09,0.079,77.1,0.6,0.6,105.3,0.6
2017-08-09 02:45:00,0.0,11.58,15.1,-0.08800000000000001,76.8,0.6,0.6,105.3,0.6
2017-08-09 03:00:00,0.0,11.58,14.59,-0.171,76.0,0.6,0.6,105.3,0.6
2017-08-09 03:15:00,0.0,11.58,15.1,-0.28300000000000003,76.4,0.6,0.6,105.3,0.6
2017-08-09 03:30:00,0.0,12.08,15.1,-0.255,75.4,0.6,0.6,105.3,0.6
2017-08-09 03:45:00,0.0,12.08,15.6,-0.22699999999999998,74.4,0.6,0.6,105.3,0.6
2017-08-09 04:00:00,0.0,12.08,16.1,-0.395,74.1,0.6,0.6,105.3,0.6
2017-08-09 04:15:00,0.0,12.08,16.1,-0.311,72.7,0.6,0.6,105.3,0.6
2017-08-09 04:30:00,0.0,12.08,15.6,-0.451,72.8,0.6,0.6,103.9,0.6
2017-08-09 04:45:00,0.0,12.08,16.1,-0.451,71.7,0.6,0.6,105.3,0.6
2017-08-09 05:00:00,0.0,12.58,16.1,-0.591,71.6,0.6,0.6,103.9,0.6
2017-08-09 05:15:00,0.0,12.58,16.1,-0.591,71.0,0.6,0.6,105.3,0.6
2017-08-09 05:30:00,0.0,13.09,17.11,-0.479,69.5,0.6,1.9,105.3,1.9
2017-08-09 05:45:00,0.0,13.09,16.61,-0.535,69.1,0.6,3.1,103.9,3.1
2017-08-09 06:00:00,0.0,13.09,17.11,-0.648,68.8,1.9,4.4,103.9,4.4
2017-08-09 06:15:00,0.0,13.09,16.61,-0.535,68.3,3.1,9.4,103.9,9.4
2017-08-09 06:30:00,0.0,13.09,17.11,-0.395,67.2,5.6,15.6,103.9,15.6
2017-08-09 06:45:00,0.0,13.09,16.61,-0.535,66.7,8.1,21.9,103.9,21.9
2017-08-09 07:00:00,0.0,13.09,17.61,-0.19899999999999998,66.1,13.1,35.6,105.3,35.6
2017-08-09 07:15:00,0.0,12.58,15.6,-0.28300000000000003,66.7,19.4,55.6,105.3,55.6
2017-08-09 07:30:00,0.0,12.58,16.1,-0.08800000000000001,65.5,25.6,69.4,103.9,69.4
2017-08-09 07:45:00,0.0,12.58,16.1,-0.08800000000000001,65.8,33.1,84.4,103.9,84.4
2017-08-09 08:00:00,0.0,12.58,16.61,-0.08800000000000001,66.2,39.4,109.4,103.9,109.4
2017-08-09 08:15:00,0.0,12.58,16.61,0.135,65.3,46.9,124.4,103.9,124.4
2017-08-09 08:30:00,0.0,13.09,17.11,0.218,65.1,55.6,144.4,103.9,144.4
2017-08-09 08:45:00,0.0,13.59,17.61,0.32899999999999996,66.0,64.4,165.6,103.9,165.6
2017-08-09 09:00:00,0.0,13.59,18.62,0.41200000000000003,65.5,71.9,184.4,102.5,184.4
2017-08-09 09:15:00,0.0,13.59,16.61,0.384,66.0,79.4,205.6,102.5,205.6
2017-08-09 09:30:00,0.0,13.09,17.11,0.384,66.6,88.1,220.6,103.9,220.6
2017-08-09 09:45:00,0.0,13.59,17.11,0.495,66.6,96.9,249.4,103.9,220.6
2017-08-09 10:00:00,0.0,13.59,17.11,0.605,66.4,105.6,264.4,103.9,220.6
2017-08-09 10:15:00,0.0,13.09,17.61,0.852,66.8,113.1,286.9,105.3,220.6
2017-08-09 10:30:00,0.0,13.09,17.61,1.0170000000000001,66.7,120.6,299.4,106.7,220.6
2017-08-09 10:45:00,0.0,13.09,17.11,1.344,66.1,128.1,54.4,106.7,220.6
2017-08-09 11:00:00,0.0,13.09,17.11,1.3980000000000001,65.8,135.6,48.1,105.3,54.4
2017-08-09 11:15:00,0.0,13.09,17.11,1.507,66.9,143.1,49.4,105.3,54.4
2017-08-09 11:30:00,0.0,13.59,17.61,1.588,66.0,150.6,49.4,103.9,54.4
2017-08-09 11:45:00,0.0,13.59,17.61,1.67,66.4,155.6,50.6,103.9,54.4
2017-08-09 12:00:00,0.0,13.59,17.11,1.643,67.0,160.6,53.1,103.9,54.4
2017-08-09 12:15:00,0.0,13.59,17.11,1.8319999999999999,66.7,165.6,430.6,103.9,430.6
2017-08-09 12:30:00,0.0,13.09,17.11,1.9669999999999999,66.1,169.4,449.4,103.9,449.4
2017-08-09 12:45:00,0.0,13.59,18.12,1.994,66.3,176.9,463.1,103.9,463.1
2017-08-09 13:00:00,0.0,13.09,17.11,2.128,65.9,180.6,484.4,103.9,484.4
2017-08-09 13:15:00,0.0,12.58,17.61,2.074,68.0,185.6,496.9,103.9,496.9
2017-08-09 13:30:00,0.0,12.58,15.6,2.101,68.6,189.4,505.6,103.9,505.6
2017-08-09 13:45:00,0.0,13.09,16.61,2.37,68.0,194.4,516.9,103.9,516.9
2017-08-09 14:00:00,0.0,12.58,16.61,2.61,66.1,198.1,520.6,103.9,516.9
2017-08-09 14:15:00,0.0,12.58,16.1,2.53,67.8,199.4,531.9,103.9,516.9
2017-08-09 14:30:00,0.0,12.58,16.61,2.637,67.9,203.1,536.9,102.5,520.6
2017-08-09 14:45:00,0.0,13.09,16.61,2.61,68.1,205.6,544.4,103.9,531.9
2017-08-09 15:00:00,0.0,13.09,16.1,2.557,69.4,206.9,48.1,103.9,536.9
2017-08-09 15:15:00,0.0,12.58,16.61,2.69,69.3,208.1,48.1,102.5,540.6
2017-08-09 15:30:00,NaN,12.08,15.6,2.69,70.1,209.4,544.4,103.9,540.6
2017-08-09 15:45:00,0.0,12.08,16.1,2.717,70.5,210.6,540.6,105.3,540.6
2017-08-09 16:00:00,0.0,12.08,15.6,2.823,70.4,210.6,540.6,105.3,540.6
2017-08-09 16:15:00,0.0,11.58,16.1,3.036,69.5,209.4,540.6,106.7,531.9
2017-08-09 16:30:00,0.0,12.08,15.1,3.195,68.8,205.6,531.9,105.3,531.9
2017-08-09 16:45:00,0.0,11.58,15.6,3.142,69.5,203.1,526.9,106.7,531.9
2017-08-09 17:00:00,0.0,10.57,13.59,3.195,69.9,199.4,519.4,109.5,526.9
2017-08-09 17:15:00,0.0,11.07,15.1,3.38,68.9,195.6,509.4,108.1,519.4
2017-08-09 17:30:00,0.0,10.57,14.59,3.248,69.9,191.9,496.9,106.7,509.4
2017-08-09 17:45:00,0.0,10.57,13.59,3.38,69.4,186.9,485.6,105.3,496.9
2017-08-09 18:00:00,0.0,10.57,13.59,3.301,70.0,181.9,470.6,105.3,485.6
2017-08-09 18:15:00,0.0,10.57,15.1,3.696,68.1,175.6,456.9,105.3,470.6
2017-08-09 18:30:00,0.0,10.07,13.59,3.4330000000000003,69.3,170.6,448.1,105.3,456.9
2017-08-09 18:45:00,0.0,10.57,14.09,3.4330000000000003,69.5,165.6,428.1,105.3,448.1
2017-08-09 19:00:00,0.0,10.57,13.59,3.406,69.7,158.1,411.9,105.3,428.1
2017-08-09 19:15:00,0.0,10.57,13.59,3.485,69.4,154.4,395.6,105.3,411.9
2017-08-09 19:30:00,0.0,10.57,13.09,3.4589999999999996,69.6,146.9,378.1,105.3,395.6
2017-08-09 19:45:00,0.0,10.07,13.59,3.301,70.8,139.4,353.1,106.7,378.1
2017-08-09 20:00:00,0.0,10.07,13.59,3.221,71.5,131.9,333.1,103.9,353.1
2017-08-09 20:15:00,0.0,10.07,12.58,3.301,71.1,123.1,308.1,105.3,333.1
2017-08-09 20:30:00,0.0,10.07,13.09,3.3539999999999996,70.7,115.6,285.6,105.3,308.1
2017-08-09 20:45:00,0.0,10.07,13.09,3.3539999999999996,71.1,106.9,261.9,106.7,285.6
2017-08-09 21:00:00,0.0,9.56,13.59,3.301,71.3,99.4,240.6,106.7,261.9
2017-08-09 21:15:00,0.0,10.07,13.09,3.301,71.7,93.1,223.1,108.1,240.6
2017-08-09 21:30:00,0.0,10.07,14.09,3.38,71.5,83.1,200.6,110.9,223.1
2017-08-09 21:45:00,0.0,10.57,14.59,3.301,72.4,74.4,179.4,110.9,200.6
2017-08-09 22:00:00,0.0,10.07,13.09,3.009,74.6,65.6,159.4,112.3,179.4
2017-08-09 22:15:00,0.0,9.56,12.58,2.7439999999999998,76.4,58.1,141.9,112.3,159.4
2017-08-09 22:30:00,0.0,9.56,12.58,2.7439999999999998,76.8,49.4,121.9,112.3,141.9
2017-08-09 22:45:00,0.0,9.56,12.58,2.717,77.4,43.1,104.4,110.9,121.9
2017-08-09 23:00:00,0.0,9.56,12.08,2.7969999999999997,77.8,36.9,85.6,110.9,104.4
2017-08-09 23:15:00,0.0,9.56,13.09,2.637,78.9,29.4,63.1,112.3,85.6
2017-08-09 23:30:00,0.0,9.06,12.08,2.69,79.3,23.1,49.4,112.3,63.1
2017-08-09 23:45:00,0.0,8.56,12.08,2.503,80.2,15.6,33.1,112.3,49.4
2017-08-10 00:00:00,0.0,8.05,11.07,2.396,81.3,10.6,20.6,109.5,33.1
2017-08-10 00:15:00,0.0,8.05,11.58,2.423,81.2,6.9,13.1,110.9,20.6
2017-08-10 00:30:00,0.0,8.56,11.07,2.316,82.1,3.1,8.1,109.5,13.1
2017-08-10 00:45:00,0.0,9.06,12.08,2.396,82.5,0.6,4.4,109.5,8.1
2017-08-10 01:00:00,0.0,9.06,12.08,2.503,82.7,0.6,1.9,113.7,4.4
2017-08-10 01:15:00,0.0,9.06,12.08,2.396,83.4,0.6,0.6,116.5,1.9
2017-08-10 01:30:00,0.0,9.56,12.08,2.37,83.7,0.6,0.6,119.3,0.6
2017-08-10 01:45:00,0.0,9.56,13.09,2.423,83.6,0.6,0.6,117.9,0.6
2017-08-10 02:00:00,0.0,9.06,11.58,2.182,84.8,0.6,0.6,120.7,0.6
2017-08-10 02:15:00,0.0,8.56,11.07,2.262,85.3,0.6,0.6,122.1,0.6
2017-08-10 02:30:00,0.0,8.05,11.58,2.289,86.1,0.6,0.6,123.5,0.6
2017-08-10 02:45:00,0.0,8.05,11.07,2.182,86.4,0.6,0.6,127.8,0.6
2017-08-10 03:00:00,0.0,8.05,10.07,2.155,86.9,0.6,0.6,127.8,0.6
2017-08-10 03:15:00,0.0,7.05,10.07,2.0469999999999997,87.2,0.6,0.6,124.9,0.6
2017-08-10 03:30:00,0.0,6.54,9.06,1.886,88.0,0.6,0.6,122.1,0.6
2017-08-10 03:45:00,0.0,6.04,8.05,1.94,88.0,0.6,0.6,120.7,0.6
2017-08-10 04:00:00,0.0,6.04,8.05,1.94,88.0,0.6,0.6,120.7,0.6
2017-08-10 04:15:00,0.0,6.54,8.56,2.074,87.9,0.6,0.6,120.7,0.6
2017-08-10 04:30:00,0.0,6.54,8.56,1.994,87.9,0.6,0.6,120.7,0.6
2017-08-10 04:45:00,0.0,6.54,9.06,1.886,88.0,0.6,0.6,117.9,0.6
