"TOA5","SpareLogger","CR1000","88271","CR1000.Std.32.02","CPU:LC2_15min_allData.CR1","9483","Table1"
"TIMESTAMP","RECORD","BattV","PTemp_C","Stage","Freq","Amp","SNRat","NFreq","DRat","TR","TT","Digits","Lvl"
"TS","RN","Volts","Deg C","in","Hz","mV RMS","","Hz","","ohms","deg C","digits","ft"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2018-11-07 15:00:00",10637,14.6,-20.03,4.994,2829,2.813,329.3,3268,0.648,7999,-1.082,8001.232,-456.4
"2018-11-07 15:15:00",10638,14.65,-19.94,4.995,2829,2.813,322.7,3261,0.648,7999,-1.083,8001.241,-456.4
"2018-11-07 15:30:00",10639,14.69,-19.86,4.995,2829,2.813,400.4,3263,0.648,7999,-1.082,8001.254,-456.4
"2018-11-07 15:45:00",10640,14.69,-19.75,4.995,2829,2.813,289.7,2440,0.648,7999,-1.082,8001.269,-456.4
"2018-11-07 16:00:00",10641,14.67,-19.64,4.995,2829,2.813,360.3,3246,0.648,7999,-1.082,8001.275,-456.4
"2018-11-07 16:15:00",10642,14.6,-19.55,5.054,2829,2.813,316.9,3265,0.648,7999,-1.082,8001.275,-456.4
"2018-11-07 16:30:00",10643,14.58,-19.47,5.039,2829,2.813,291.6,3268,0.648,7999,-1.082,8001.266,-456.4
"2018-11-07 16:45:00",10644,14.56,-19.41,5.113,2829,2.813,401.3,3277,0.648,7999,-1.082,8001.271,-456.4
"2018-11-07 17:00:00",10645,14.51,-19.41,5.113,2829,2.813,307.8,3285,0.648,7999,-1.082,8001.283,-456.4
"2018-11-07 17:15:00",10646,14.57,-19.41,5.113,2829,2.813,391.5,3270,0.648,7999,-1.082,8001.287,-456.4
"2018-11-07 17:30:00",10647,14.63,-19.41,5.113,2829,2.813,308.5,3257,0.648,7999,-1.082,8001.29,-456.4
"2018-11-07 17:45:00",10648,13.89,-19.41,5.113,2829,2.813,330,3434,0.648,7999,-1.082,8001.292,-456.4
"2018-11-07 18:00:00",10649,13.57,-19.44,5.113,2829,2.813,380.3,3429,0.648,7999,-1.082,8001.297,-456.3
"2018-11-07 18:15:00",10650,13.54,-19.41,5.113,2829,2.813,342.9,3428,0.648,7999,-1.082,8001.3,-456.3
"2018-11-07 18:30:00",10651,13.51,-19.36,5.113,2829,2.813,346.8,2335,0.648,7999,-1.082,8001.309,-456.3
"2018-11-07 18:45:00",10652,13.49,-19.3,5.113,2829,2.813,467.7,3600,0.648,7999,-1.082,8001.325,-456.3
"2018-11-07 19:00:00",10653,13.47,-19.24,5.113,2829,2.813,346,3435,0.648,7999,-1.082,8001.337,-456.3
"2018-11-07 19:15:00",10654,13.45,-19.05,5.099,2829,2.813,382,3439,0.648,7999,-1.082,8001.343,-456.3
"2018-11-07 19:30:00",10655,13.44,-18.86,5.054,2829,2.813,412.3,3448,0.648,7999,-1.082,8001.343,-456.3
"2018-11-07 19:45:00",10656,13.43,-18.64,5.069,2829,2.813,380.3,3456,0.648,7999,-1.082,8001.33,-456.3
"2018-11-07 20:00:00",10657,13.43,-18.53,5.113,2829,2.813,488.1,3450,0.648,7999,-1.082,8001.333,-456.3
"2018-11-07 20:15:00",10658,13.42,-18.59,5.069,2829,2.813,346.8,2349,0.656,7999,-1.082,8001.346,-456.3
"2018-11-07 20:30:00",10659,13.4,-18.61,5.172,2829,2.813,430.3,3445,0.648,7999,-1.082,8001.35,-456.3
"2018-11-07 20:45:00",10660,13.4,-18.53,5.232,2829,2.813,481.5,3439,0.656,7999,-1.082,8001.353,-456.3
"2018-11-07 21:00:00",10661,13.39,-18.45,5.232,2829,2.813,488.1,3600,0.648,7999,-1.082,8001.364,-456.3
"2018-11-07 21:15:00",10662,13.38,-18.34,5.233,2829,2.813,379.4,3452,0.648,7999,-1.082,8001.371,-456.3
"2018-11-07 21:30:00",10663,13.37,-18.23,5.294,2829,2.813,448.1,3600,0.648,7999,-1.082,8001.375,-456.3
"2018-11-07 21:45:00",10664,13.36,-18.18,5.693,2829,2.813,347.5,2343,0.648,7999,-1.082,8001.382,-456.3
"2018-11-07 22:00:00",10665,13.36,-18.04,5.653,2829,2.813,487,3463,0.648,7999,-1.082,8001.388,-456.3
"2018-11-07 22:15:00",10666,13.34,-17.88,5.7,2829,2.813,482.6,3466,0.648,7999,-1.082,8001.388,-456.3
"2018-11-07 22:30:00",10667,13.34,-17.88,5.721,2829,2.813,448.1,3462,0.656,7999,-1.082,8001.396,-456.3
"2018-11-07 22:45:00",10668,13.33,-17.91,5.768,2829,2.813,398.6,3462,0.648,7999,-1.082,8001.4,-456.3
"2018-11-07 23:00:00",10669,13.32,-17.94,6.601,2829,2.813,442.1,3463,0.648,7999,-1.082,8001.405,-456.3
"2018-11-07 23:15:00",10670,13.31,-17.91,6.62,2829,2.813,445.1,3465,0.648,7999,-1.082,8001.414,-456.3
"2018-11-07 23:30:00",10671,13.31,-17.78,7.438,2829,2.813,476.1,3464,0.648,7999,-1.082,8001.422,-456.3
"2018-11-07 23:45:00",10672,13.3,-17.46,7.194,2829,2.813,489.2,3600,0.648,7999,-1.082,8001.429,-456.3
"2018-11-08 00:00:00",10673,13.29,-17.17,5.208,2829,2.813,347.5,2342,0.656,7999,-1.082,8001.436,-456.3
"2018-11-08 00:15:00",10674,13.29,-16.91,5.247,2829,2.813,408.6,3504,0.648,7999,-1.082,8001.44,-456.3
"2018-11-08 00:30:00",10675,13.27,-16.67,5.18,2829,2.813,347.5,2341,0.648,7999,-1.083,8001.448,-456.3
"2018-11-08 00:45:00",10676,13.27,-16.52,5.112,2829,2.813,468.7,3600,0.656,7999,-1.082,8001.463,-456.3
"2018-11-08 01:00:00",10677,13.26,-16.41,5.172,2829,2.813,468.7,3600,0.656,7999,-1.083,8001.472,-456.3
"2018-11-08 01:15:00",10678,13.26,-16.28,5.098,2829,2.813,474,3526,0.648,7999,-1.082,8001.481,-456.2
"2018-11-08 01:30:00",10679,13.25,-16.16,5.172,2829,2.813,508.2,3515,0.656,7999,-1.083,8001.485,-456.2
"2018-11-08 01:45:00",10680,13.25,-16.08,5.054,2829,2.813,450.1,2170,0.656,7999,-1.083,8001.497,-456.2
"2018-11-08 02:00:00",10681,13.24,-16,5.157,2829,2.813,469.8,3600,0.656,7999,-1.082,8001.511,-456.2
"2018-11-08 02:15:00",10682,13.24,-15.95,5.098,2829,2.813,438.1,3336,0.656,7999,-1.082,8001.516,-456.2
"2018-11-08 02:30:00",10683,13.23,-15.98,5.054,2829,2.813,469.8,3600,0.656,7999,-1.083,8001.519,-456.2
"2018-11-08 02:45:00",10684,13.22,-16.13,4.714,2829,2.813,468.7,3600,0.656,7999,-1.082,8001.524,-456.2
"2018-11-08 03:00:00",10685,13.22,-16.31,4.699,2829,2.813,447.1,3501,0.656,7999,-1.082,8001.542,-456.2
"2018-11-08 03:15:00",10686,13.22,-16.57,4.64,2829,2.813,477.2,3496,0.656,7999,-1.083,8001.564,-456.2
"2018-11-08 03:30:00",10687,13.21,-16.8,4.634,2829,2.813,469.8,3600,0.656,7999,-1.082,8001.578,-456.2
"2018-11-08 03:45:00",10688,13.21,-16.93,4.623,2829,2.813,469.8,3485,0.656,7999,-1.082,8001.586,-456.2
"2018-11-08 04:00:00",10689,13.2,-17.01,4.625,2829,2.813,469.8,3600,0.656,7999,-1.082,8001.599,-456.2
"2018-11-08 04:15:00",10690,13.2,-16.99,4.579,2829,2.813,447.1,3468,0.656,7999,-1.082,8001.602,-456.2
"2018-11-08 04:30:00",10691,13.19,-16.86,4.568,2829,2.813,432.3,2215,0.656,7999,-1.082,8001.6,-456.2
"2018-11-08 04:45:00",10692,13.19,-16.75,4.605,2829,2.813,450.1,3600,0.656,7999,-1.082,8001.611,-456.2
"2018-11-08 05:00:00",10693,13.19,-16.7,4.637,2829,2.813,447.1,3496,0.656,7999,-1.083,8001.618,-456.2
"2018-11-08 05:15:00",10694,13.18,-16.65,5.947,2829,2.813,470.8,3600,0.656,7999,-1.082,8001.632,-456.2
"2018-11-08 05:30:00",10695,13.18,-16.57,4.724,2829,2.813,398.6,2297,0.656,7999,-1.082,8001.636,-456.2
"2018-11-08 05:45:00",10696,13.18,-16.34,4.876,2829,2.813,478.3,3516,0.656,7999,-1.082,8001.64,-456.2
"2018-11-08 06:00:00",10697,13.17,-16.05,6.562,2829,2.813,451.1,2225,0.656,7999,-1.082,8001.651,-456.1
"2018-11-08 06:15:00",10698,13.16,-15.75,5.763,2829,2.813,401.3,2276,0.656,7999,-1.083,8001.657,-456.1
"2018-11-08 06:30:00",10699,13.16,-15.52,6,2829,2.813,470.8,3600,0.656,7999,-1.082,8001.66,-456.1
"2018-11-08 06:45:00",10700,13.16,-15.32,5.822,2829,2.813,492.5,3600,0.656,7999,-1.083,8001.664,-456.1
"2018-11-08 07:00:00",10701,13.16,-15.14,5.763,2829,2.813,452.1,2173,0.656,7999,-1.082,8001.667,-456.1
"2018-11-08 07:15:00",10702,13.16,-14.94,5.009,2829,2.813,433.2,2257,0.656,7999,-1.083,8001.662,-456.1
"2018-11-08 07:30:00",10703,13.15,-14.69,5.054,2829,2.813,401.3,2275,0.656,7999,-1.082,8001.664,-456.1
"2018-11-08 07:45:00",10704,13.15,-14.55,5.142,2829,2.813,433.2,2216,0.656,7999,-1.083,8001.667,-456.1
"2018-11-08 08:00:00",10705,13.15,-14.45,5.586,2829,2.813,433.2,2236,0.656,7999,-1.083,8001.673,-456.1
"2018-11-08 08:15:00",10706,13.14,-14.35,6.68,2829,2.813,401.3,2275,0.656,7999,-1.083,8001.672,-456.1
"2018-11-08 08:30:00",10707,13.14,-14.22,5.882,2829,2.813,445.1,3523,0.656,7999,-1.083,8001.683,-456.1
"2018-11-08 08:45:00",10708,13.14,-13.9,7.685,2829,2.813,493.6,3600,0.656,7999,-1.083,8001.692,-456.1
"2018-11-08 09:00:00",10709,13.14,-13.47,5.66,2829,2.813,471.9,3600,0.656,7999,-1.083,8001.7,-456.1
"2018-11-08 09:15:00",10710,13.13,-12.96,4.94,2829,2.813,434.2,2236,0.656,7999,-1.083,8001.698,-456.1
"2018-11-08 09:30:00",10711,13.13,-12.43,5.047,2829,2.813,342.1,3481,0.656,7999,-1.083,8001.701,-456.1
"2018-11-08 09:45:00",10712,13.13,-11.89,5.024,2829,2.813,471.9,3600,0.656,7999,-1.083,8001.704,-456.1
"2018-11-08 10:00:00",10713,13.13,-11.35,5.009,2829,2.813,402.2,2282,0.656,7999,-1.083,8001.698,-456.1
"2018-11-08 10:15:00",10714,13.12,-10.88,5.053,2829,2.813,343.7,3453,0.656,7999,-1.083,8001.707,-456.1
"2018-11-08 10:30:00",10715,13.12,-10.47,4.98,2829,2.813,471.9,3600,0.656,7999,-1.083,8001.713,-456.1
"2018-11-08 10:45:00",10716,13.12,-10.1,4.997,2829,2.813,352.3,3443,0.656,7999,-1.083,8001.705,-456.1
"2018-11-08 11:00:00",10717,13.11,-9.8,4.652,2829,2.813,379.4,3435,0.656,7999,-1.083,8001.709,-456.1
"2018-11-08 11:15:00",10718,13.11,-9.53,4.933,2829,2.813,435.2,2220,0.656,7999,-1.083,8001.713,-456.1
"2018-11-08 11:30:00",10719,13.11,-9.32,5.659,2829,2.813,466.6,3433,0.656,7999,-1.083,8001.716,-456.1
"2018-11-08 11:45:00",10720,13.11,-9.14,5.437,2829,2.813,425.5,3434,0.656,7999,-1.083,8001.72,-456.1
"2018-11-08 12:00:00",10721,13.11,-9.01,4.491,2829,2.813,380.3,3429,0.656,7999,-1.083,8001.719,-456.1
"2018-11-08 12:15:00",10722,13.11,-8.92,4.459,2829,2.813,435.2,2244,0.664,7999,-1.083,8001.719,-456.1
"2018-11-08 12:30:00",10723,13.1,-8.85,4.462,2829,2.813,334.5,3428,0.656,7999,-1.083,8001.72,-456.1
"2018-11-08 12:45:00",10724,13.1,-8.8,4.385,2829,2.813,427.4,3430,0.656,7999,-1.083,8001.72,-456.1
"2018-11-08 13:00:00",10725,13.1,-8.76,4.373,2829,2.813,363.5,3427,0.656,7999,-1.083,8001.73,-456.1
"2018-11-08 13:15:00",10726,13.11,-8.69,4.371,2829,2.813,307.8,2419,0.656,7999,-1.083,8001.735,-456.1
"2018-11-08 13:30:00",10727,13.12,-8.69,4.329,2829,2.813,435.2,2244,0.656,7999,-1.083,8001.737,-456.1
"2018-11-08 13:45:00",10728,13.14,-8.71,6.605,2829,2.813,366,3420,0.656,7999,-1.083,8001.737,-456.1
"2018-11-08 14:00:00",10729,13.15,-8.78,5.579,2829,2.813,373.5,3418,0.656,7999,-1.083,8001.732,-456.1
"2018-11-08 14:15:00",10730,13.17,-8.96,5.718,2829,2.813,436.2,2229,0.664,7999,-1.083,8001.737,-456.1
"2018-11-08 14:30:00",10731,13.18,-9.01,5.674,2829,2.813,391.5,3419,0.656,7999,-1.083,8001.741,-456.1
"2018-11-08 14:45:00",10732,13.2,-9.03,5.733,2829,2.813,341.4,3411,0.656,7999,-1.083,8001.741,-456.1
"2018-11-08 15:00:00",10733,13.22,-9.1,5.659,2829,2.813,427.4,3407,0.664,7999,-1.083,8001.743,-456.1
"2018-11-08 15:15:00",10734,13.24,-9.1,6.678,2829,2.813,318.4,2415,0.664,7999,-1.083,8001.748,-456.1
"2018-11-08 15:30:00",10735,13.26,-9.1,6.678,2829,2.813,330,3400,0.656,7999,-1.083,8001.744,-456.1
"2018-11-08 15:45:00",10736,13.27,-9.12,6.797,2829,2.813,433.2,2254,0.664,7999,-1.083,8001.744,-456.1
"2018-11-08 16:00:00",10737,13.28,-9.14,6.811,2829,2.813,418.9,3394,0.656,7999,-1.083,8001.744,-456.1
"2018-11-08 16:15:00",10738,13.29,-9.12,6.856,2829,2.813,425.5,3389,0.664,7999,-1.083,8001.737,-456.1
"2018-11-08 16:30:00",10739,13.29,-9.1,6.856,2829,2.813,338.3,3393,0.656,7999,-1.083,8001.747,-456.1
"2018-11-08 16:45:00",10740,13.3,-9.05,6.856,2829,2.813,361.1,3391,0.656,7999,-1.083,8001.752,-456.1
"2018-11-08 17:00:00",10741,13.29,-9.1,6.915,2829,2.813,436.2,2236,0.656,7999,-1.083,8001.75,-456.1
"2018-11-08 17:15:00",10742,13.29,-9.28,5.895,2829,2.813,385.4,3398,0.656,7999,-1.083,8001.747,-456.1
"2018-11-08 17:30:00",10743,13.27,-9.5,6.556,2829,2.813,403.2,2275,0.656,7999,-1.083,8001.732,-456.1
"2018-11-08 17:45:00",10744,13.26,-9.85,6.016,2829,2.813,325.6,3417,0.656,7999,-1.083,8001.731,-456.1
"2018-11-08 18:00:00",10745,13.25,-10.17,5.941,2829,2.813,435.2,2225,0.656,7999,-1.083,8001.737,-456.1
"2018-11-08 18:15:00",10746,13.25,-10.47,5.704,2829,2.813,382.8,3430,0.656,7999,-1.083,8001.737,-456.1
"2018-11-08 18:30:00",10747,13.24,-10.79,5.231,2829,2.813,401.3,3439,0.656,7999,-1.083,8001.737,-456.1
"2018-11-08 18:45:00",10748,13.23,-11.18,4.935,2829,2.813,432.3,2249,0.664,7999,-1.083,8001.739,-456.1
"2018-11-08 19:00:00",10749,13.22,-11.58,4.743,2829,2.813,472.9,3600,0.656,7999,-1.083,8001.738,-456.1
"2018-11-08 19:15:00",10750,13.21,-12.03,4.876,2829,2.813,344.4,3470,0.656,7999,-1.083,8001.747,-456.1
"2018-11-08 19:30:00",10751,13.21,-12.29,4.695,2829,2.813,452.1,3475,0.656,7999,-1.083,8001.749,-456.1
"2018-11-08 19:45:00",10752,13.2,-12.55,4.558,2829,2.813,450.1,3482,0.664,7999,-1.083,8001.759,-456.1
"2018-11-08 20:00:00",10753,13.2,-12.81,4.527,2829,2.813,382.8,3489,0.656,7999,-1.083,8001.763,-456.1
"2018-11-08 20:15:00",10754,13.2,-13.08,4.777,2829,2.813,435.2,2214,0.664,7999,-1.083,8001.771,-456.1
"2018-11-08 20:30:00",10755,13.19,-13.32,4.522,2829,2.813,435.2,2225,0.656,7999,-1.083,8001.772,-456.1
"2018-11-08 20:45:00",10756,13.19,-13.63,4.581,2829,2.813,472.9,3600,0.656,7999,-1.083,8001.77,-456.1
"2018-11-08 21:00:00",10757,13.18,-13.93,4.64,2829,2.813,433.2,2251,0.664,7999,-1.083,8001.779,-456.1
"2018-11-08 21:15:00",10758,13.17,-14.32,5.054,2829,2.813,432.3,2232,0.656,7999,-1.083,8001.791,-456.1
"2018-11-08 21:30:00",10759,13.17,-14.55,5.113,2829,2.813,518.6,3600,0.664,7999,-1.083,8001.803,-456.1
"2018-11-08 21:45:00",10760,13.16,-14.62,5.113,2829,2.813,436.2,2239,0.656,7999,-1.083,8001.812,-456.1
"2018-11-08 22:00:00",10761,13.16,-14.47,5.128,2829,2.813,433.2,2246,0.664,7999,-1.083,8001.818,-456.1
"2018-11-08 22:15:00",10762,13.16,-14.25,5.113,2829,2.813,436.2,2229,0.656,7999,-1.083,8001.817,-456.1
"2018-11-08 22:30:00",10763,13.15,-14.05,5.172,2829,2.813,436.2,2243,0.664,7999,-1.083,8001.817,-456.1
"2018-11-08 22:45:00",10764,13.15,-13.88,5.172,2829,2.813,436.2,2232,0.656,7999,-1.083,8001.817,-456.1
"2018-11-08 23:00:00",10765,13.15,-13.81,5.231,2829,2.813,392.4,3519,0.664,7999,-1.083,8001.815,-456.1
"2018-11-08 23:15:00",10766,13.14,-13.88,5.172,2829,2.813,419.8,2254,0.656,7999,-1.083,8001.831,-456
"2018-11-08 23:30:00",10767,13.14,-14.03,5.217,2829,2.813,404.1,2268,0.664,7999,-1.083,8001.842,-456
"2018-11-08 23:45:00",10768,13.14,-14.27,5.527,2829,2.813,436.2,2239,0.656,7999,-1.083,8001.836,-456
"2018-11-09 00:00:00",10769,13.13,-14.5,6.207,2829,2.813,435.2,2236,0.664,7999,-1.083,8001.853,-456
"2018-11-09 00:15:00",10770,13.13,-14.55,5.231,2829,2.813,428.4,3539,0.656,7999,-1.083,8001.859,-456
"2018-11-09 00:30:00",10771,13.13,-14.59,5.172,2829,2.813,436.2,2236,0.664,7999,-1.083,8001.864,-456
"2018-11-09 00:45:00",10772,13.13,-14.77,5.896,2829,2.813,433.2,2246,0.664,7999,-1.083,8001.875,-456
"2018-11-09 01:00:00",10773,13.12,-15.02,6.207,2829,2.813,495.8,3600,0.664,7999,-1.083,8001.877,-456
"2018-11-09 01:15:00",10774,13.12,-15.24,6.177,2829,2.813,495.8,3600,0.664,7999,-1.083,8001.879,-456
"2018-11-09 01:30:00",10775,13.11,-15.55,6.236,2829,2.813,436.2,2240,0.664,7999,-1.083,8001.892,-456
"2018-11-09 01:45:00",10776,13.11,-15.7,7.035,2829,2.813,385.4,2317,0.664,7999,-1.083,8001.902,-456
"2018-11-09 02:00:00",10777,13.11,-15.88,7.02,2829,2.813,495.8,3600,0.664,7999,-1.083,8001.907,-456
"2018-11-09 02:15:00",10778,13.1,-16.05,6.71,2829,2.813,495.8,3600,0.664,7999,-1.083,8001.933,-456
"2018-11-09 02:30:00",10779,13.1,-16.18,6.414,2829,2.813,474,3600,0.656,7999,-1.083,8001.928,-456
"2018-11-09 02:45:00",10780,13.1,-16.31,4.389,2829,2.813,436.2,3600,0.664,7999,-1.083,8001.935,-456
"2018-11-09 03:00:00",10781,13.1,-16.41,4.433,2829,2.813,436.2,2230,0.664,7999,-1.083,8001.945,-456
"2018-11-09 03:15:00",10782,13.1,-16.54,4.307,2829,2.813,418.9,2280,0.656,7999,-1.083,8001.957,-456
"2018-11-09 03:30:00",10783,13.09,-16.67,4.287,2829,2.813,478.3,3361,0.656,7999,-1.083,8001.96,-456
"2018-11-09 03:45:00",10784,13.09,-16.8,4.392,2829,2.813,417.9,2294,0.656,7999,-1.083,8001.966,-456
"2018-11-09 04:00:00",10785,13.09,-16.83,4.391,2829,2.813,418.9,2268,0.664,7999,-1.083,8001.966,-456
"2018-11-09 04:15:00",10786,13.09,-16.88,4.324,2829,2.813,512.8,3403,0.664,7999,-1.083,8001.976,-456
"2018-11-09 04:30:00",10787,13.08,-16.99,4.424,2829,2.813,496.9,3600,0.664,7999,-1.083,8002.002,-456
"2018-11-09 04:45:00",10788,13.08,-16.88,5.241,2829,2.813,418.9,2296,0.664,7999,-1.083,8002.004,-455.9
"2018-11-09 05:00:00",10789,13.08,-16.67,5.037,2829,2.813,453.2,2201,0.656,7999,-1.083,8001.998,-456
"2018-11-09 05:15:00",10790,13.08,-16.54,5.049,2829,2.813,496.9,3600,0.664,7999,-1.083,8002.007,-455.9
"2018-11-09 05:30:00",10791,13.07,-16.47,6.232,2829,2.813,454.2,2209,0.664,7999,-1.083,8002.017,-455.9
"2018-11-09 05:45:00",10792,13.07,-16.44,5.334,2829,2.813,496.9,3600,0.664,7999,-1.083,8002.027,-455.9
"2018-11-09 06:00:00",10793,13.07,-16.41,5.998,2829,2.813,483.7,3384,0.664,7999,-1.083,8002.027,-455.9
"2018-11-09 06:15:00",10794,13.06,-16.36,4.462,2829,2.813,405,2274,0.664,7999,-1.083,8002.034,-455.9
"2018-11-09 06:30:00",10795,13.06,-16.28,4.3,2829,2.813,455.2,3600,0.664,7999,-1.083,8002.033,-455.9
"2018-11-09 06:45:00",10796,13.06,-16.24,4.389,2829,2.813,419.8,2268,0.664,7999,-1.083,8002.038,-455.9
"2018-11-09 07:00:00",10797,13.06,-16.24,4.344,2829,2.813,496.9,3600,0.664,7999,-1.083,8002.046,-455.9
"2018-11-09 07:15:00",10798,13.06,-16.21,4.344,2829,2.813,496.9,2156,0.656,7999,-1.083,8002.045,-455.9
"2018-11-09 07:30:00",10799,13.05,-16.16,4.581,2829,2.813,455.2,3600,0.664,7999,-1.083,8002.047,-455.9
"2018-11-09 07:45:00",10800,13.05,-16.13,5.29,2829,2.813,519.8,3600,0.664,7999,-1.083,8002.047,-455.9
"2018-11-09 08:00:00",10801,13.05,-16.11,5.349,2829,2.813,475.1,3600,0.664,7999,-1.083,8002.041,-455.9
"2018-11-09 08:15:00",10802,13.05,-16.16,5.941,2829,2.813,496.9,3600,0.656,7999,-1.083,8002.049,-455.9
"2018-11-09 08:30:00",10803,13.05,-16.26,7.36,2829,2.813,496.9,3600,0.656,7999,-1.083,8002.046,-455.9
"2018-11-09 08:45:00",10804,13.05,-16.39,7.182,2829,2.813,418.9,2289,0.656,7999,-1.083,8002.057,-455.9
"2018-11-09 09:00:00",10805,13.04,-16.44,5.195,2829,2.813,496.9,3600,0.664,7999,-1.083,8002.053,-455.9
"2018-11-09 09:15:00",10806,13.04,-16.47,5.285,2829,2.813,416,2247,0.664,7999,-1.083,8002.057,-455.9
"2018-11-09 09:30:00",10807,13.04,-16.49,6.102,2829,2.813,519.8,3600,0.656,7999,-1.083,8002.059,-455.9
"2018-11-09 09:45:00",10808,13.04,-16.52,5.997,2829,2.813,496.9,3600,0.664,7999,-1.083,8002.057,-455.9
"2018-11-09 10:00:00",10809,13.04,-16.57,6.767,2829,2.813,496.9,3600,0.664,7999,-1.083,8002.057,-455.9
"2018-11-09 10:15:00",10810,13.04,-16.65,6.694,2829,2.813,496.9,3600,0.656,7999,-1.083,8002.057,-455.9
"2018-11-09 10:30:00",10811,13.03,-16.75,6.64,2829,2.813,496.9,3600,0.664,7999,-1.083,8002.064,-455.9
"2018-11-09 10:45:00",10812,13.03,-16.86,5.642,2829,2.813,496.9,3600,0.656,7999,-1.083,8002.069,-455.9
"2018-11-09 11:00:00",10813,13.03,-16.93,5.693,2829,2.813,418.9,2287,0.664,7999,-1.083,8002.072,-455.9
"2018-11-09 11:15:00",10814,13.03,-16.96,5.685,2829,2.813,437.1,2258,0.664,7999,-1.083,8002.069,-455.9
"2018-11-09 11:30:00",10815,13.03,-16.96,5.672,2829,2.813,496.9,3600,0.664,7999,-1.083,8002.071,-455.9
"2018-11-09 11:45:00",10816,13.03,-17.06,5.615,2829,2.813,519.8,3600,0.664,7999,-1.083,8002.06,-455.9
"2018-11-09 12:00:00",10817,13.03,-17.22,5.625,2829,2.813,453.2,2223,0.656,7999,-1.083,8002.068,-455.9
"2018-11-09 12:15:00",10818,13.02,-17.41,5.51,2829,2.813,494.7,2111,0.664,7999,-1.083,8002.069,-455.9
"2018-11-09 12:30:00",10819,13.02,-17.67,5.502,2829,2.813,483.7,3363,0.664,7999,-1.083,8002.077,-455.9
"2018-11-09 12:45:00",10820,13.03,-17.86,5.507,2829,2.813,475.1,3600,0.656,7999,-1.083,8002.075,-455.9
"2018-11-09 13:00:00",10821,13.18,-17.88,5.503,2829,2.813,475.1,2145,0.656,7999,-1.083,8002.068,-455.9
"2018-11-09 13:15:00",10822,13.26,-17.88,5.505,2829,2.813,434.2,2251,0.664,7999,-1.083,8002.067,-455.9
"2018-11-09 13:30:00",10823,13.26,-18.04,7.246,2829,2.813,418.9,2296,0.664,7999,-1.083,8002.067,-455.9
"2018-11-09 13:45:00",10824,13.27,-18.29,7.065,2829,2.813,418.9,2275,0.664,7999,-1.083,8002.062,-455.9
"2018-11-09 14:00:00",10825,13.29,-18.56,5.823,2829,2.813,481.5,3472,0.664,7999,-1.082,8002.072,-455.9
"2018-11-09 14:15:00",10826,13.32,-18.8,6.651,2829,2.813,475.1,3600,0.664,7999,-1.083,8002.072,-455.9
"2018-11-09 14:30:00",10827,13.35,-19,7.953,2829,2.813,418.9,2261,0.664,7999,-1.083,8002.08,-455.9
"2018-11-09 14:45:00",10828,13.39,-19.19,5.705,2829,2.813,493.6,3440,0.664,7999,-1.082,8002.078,-455.9
"2018-11-09 15:00:00",10829,13.42,-19.36,5.173,2829,2.813,481.5,3432,0.664,7999,-1.083,8002.075,-455.9
"2018-11-09 15:15:00",10830,13.46,-19.47,5.587,2829,2.813,442.1,3431,0.664,7999,-1.083,8002.075,-455.9
"2018-11-09 15:30:00",10831,13.5,-19.5,5.587,2829,2.813,418.9,2261,0.664,7999,-1.082,8002.075,-455.9
"2018-11-09 15:45:00",10832,13.53,-19.5,5.646,2829,2.813,381.1,3421,0.664,7999,-1.083,8002.069,-455.9
"2018-11-09 16:00:00",10833,13.55,-19.52,5.823,2829,2.813,361.1,3420,0.656,7999,-1.082,8002.072,-455.9
"2018-11-09 16:15:00",10834,13.56,-19.52,5.646,2829,2.813,346,3417,0.664,7999,-1.082,8002.067,-455.9
"2018-11-09 16:30:00",10835,13.58,-19.61,5.646,2829,2.813,406.8,3420,0.664,7999,-1.083,8002.064,-455.9
"2018-11-09 16:45:00",10836,13.58,-19.78,5.646,2829,2.813,434.2,2254,0.664,7999,-1.082,8002.062,-455.9
"2018-11-09 17:00:00",10837,13.58,-19.97,5.054,2829,2.813,434.2,2265,0.664,7999,-1.082,8002.057,-455.9
"2018-11-09 17:15:00",10838,13.56,-20.2,5.734,2829,2.813,366.8,3411,0.664,7999,-1.082,8002.065,-455.9
"2018-11-09 17:30:00",10839,13.54,-20.4,5.228,2829,2.813,425.5,3405,0.664,7999,-1.082,8002.067,-455.9
"2018-11-09 17:45:00",10840,13.52,-20.63,6.557,2829,2.813,417.9,2268,0.656,7999,-1.083,8002.062,-455.9
"2018-11-09 18:00:00",10841,13.51,-20.86,6.581,2829,2.813,385.4,3382,0.664,7999,-1.082,8002.06,-455.9
"2018-11-09 18:15:00",10842,13.49,-21.09,6.223,2829,2.813,403.2,3368,0.664,7999,-1.082,8002.055,-455.9
"2018-11-09 18:30:00",10843,13.48,-21.21,6.622,2829,2.813,495.8,3600,0.664,7999,-1.082,8002.053,-455.9
"2018-11-09 18:45:00",10844,13.46,-21.33,6.445,2829,2.813,450.1,3377,0.664,7999,-1.082,8002.047,-455.9
"2018-11-09 19:00:00",10845,13.45,-21.5,6.592,2829,2.813,341.4,3378,0.664,7999,-1.082,8002.049,-455.9
