Timestamp_UTC,water_level_above_bed,submerged_depth,ground_water_level_altitude,Patm_variability_mH2O,stream_stage,stream_distance_to_water_m,ablation_distance_to_ice_surface_m
2017-11-24T04:00:00,455.503400,302.273400,718.303400,-0.173400,NaN,NaN,NaN
2017-11-24T04:15:00,455.503400,302.273400,718.303400,-0.173400,NaN,NaN,NaN
2017-11-24T04:30:00,455.503400,302.273400,718.303400,-0.173400,NaN,NaN,NaN
2017-11-24T04:45:00,455.503400,302.273400,718.303400,-0.173400,NaN,NaN,NaN
2017-11-24T05:00:00,455.503400,302.273400,718.303400,-0.173400,NaN,NaN,NaN
2017-11-24T05:15:00,455.503400,302.273400,718.303400,-0.173400,NaN,NaN,NaN
2017-11-24T05:30:00,455.503400,302.273400,718.303400,-0.173400,NaN,NaN,NaN
2017-11-24T05:45:00,455.503400,302.273400,718.303400,-0.173400,NaN,NaN,NaN
2017-11-24T06:00:00,455.503400,302.273400,718.303400,-0.173400,NaN,NaN,NaN
2017-11-24T06:15:00,455.503400,302.273400,718.303400,-0.173400,NaN,NaN,NaN
2017-11-24T06:30:00,455.503400,302.273400,718.303400,-0.173400,NaN,NaN,NaN
2017-11-24T06:45:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T07:00:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T07:15:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T07:30:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T07:45:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T08:00:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T08:15:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T08:30:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T08:45:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T09:00:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T09:15:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T09:30:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T09:45:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T10:00:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T10:15:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T10:30:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T10:45:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T11:00:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T11:15:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T11:30:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T11:45:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T12:00:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T12:15:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T12:30:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T12:45:00,455.603400,302.373400,718.403400,-0.173400,NaN,NaN,NaN
2017-11-24T13:00:00,455.703400,302.473400,718.503400,-0.173400,NaN,NaN,NaN
2017-11-24T13:15:00,455.703400,302.473400,718.503400,-0.173400,NaN,NaN,NaN
2017-11-24T13:30:00,455.703400,302.473400,718.503400,-0.173400,NaN,NaN,NaN
2017-11-24T13:45:00,455.703400,302.473400,718.503400,-0.173400,NaN,NaN,NaN
2017-11-24T14:00:00,455.703400,302.473400,718.503400,-0.173400,NaN,NaN,NaN
2017-11-24T14:15:00,455.703400,302.473400,718.503400,-0.173400,NaN,NaN,NaN
2017-11-24T14:30:00,455.703400,302.473400,718.503400,-0.173400,NaN,NaN,NaN
2017-11-24T14:45:00,455.703400,302.473400,718.503400,-0.173400,NaN,NaN,NaN
2017-11-24T15:00:00,455.703400,302.473400,718.503400,-0.173400,NaN,NaN,NaN
2017-11-24T15:15:00,455.703400,302.473400,718.503400,-0.173400,NaN,NaN,NaN
2017-11-24T15:30:00,455.703400,302.473400,718.503400,-0.173400,NaN,NaN,NaN
2017-11-24T15:45:00,455.703400,302.473400,718.503400,-0.173400,NaN,NaN,NaN
2017-11-24T16:00:00,455.703400,302.473400,718.503400,-0.173400,NaN,NaN,NaN
2017-11-24T16:15:00,455.703400,302.473400,718.503400,-0.173400,NaN,NaN,NaN
2017-11-24T16:30:00,455.703400,302.473400,718.503400,-0.173400,NaN,NaN,NaN
2017-11-24T16:45:00,455.703400,302.473400,718.503400,-0.173400,NaN,NaN,NaN
2017-11-24T17:00:00,455.703400,302.473400,718.503400,-0.173400,NaN,NaN,NaN
2017-11-24T17:15:00,455.703400,302.473400,718.503400,-0.173400,NaN,NaN,NaN
2017-11-24T17:30:00,455.703400,302.473400,718.503400,-0.173400,NaN,NaN,NaN
2017-11-24T17:45:00,455.703400,302.473400,718.503400,-0.173400,NaN,NaN,NaN
2017-11-24T18:00:00,455.703400,302.473400,718.503400,-0.173400,NaN,NaN,NaN
2017-11-24T18:15:00,455.703400,302.473400,718.503400,-0.173400,NaN,NaN,NaN
2017-11-24T18:30:00,455.803400,302.573400,718.603400,-0.173400,NaN,NaN,NaN
2017-11-24T18:45:00,455.803400,302.573400,718.603400,-0.173400,NaN,NaN,NaN
2017-11-24T19:00:00,455.803400,302.573400,718.603400,-0.173400,NaN,NaN,NaN
2017-11-24T19:15:00,455.803400,302.573400,718.603400,-0.173400,NaN,NaN,NaN
2017-11-24T19:30:00,455.803400,302.573400,718.603400,-0.173400,NaN,NaN,NaN
2017-11-24T19:45:00,455.803400,302.573400,718.603400,-0.173400,NaN,NaN,NaN
2017-11-24T20:00:00,455.803400,302.573400,718.603400,-0.173400,NaN,NaN,NaN
2017-11-24T20:15:00,455.803400,302.573400,718.603400,-0.173400,NaN,NaN,NaN
2017-11-24T20:30:00,455.803400,302.573400,718.603400,-0.173400,NaN,NaN,NaN
2017-11-24T20:45:00,455.803400,302.573400,718.603400,-0.173400,NaN,NaN,NaN
2017-11-24T21:00:00,455.803400,302.573400,718.603400,-0.173400,NaN,NaN,NaN
2017-11-24T21:15:00,455.803400,302.573400,718.603400,-0.173400,NaN,NaN,NaN
2017-11-24T21:30:00,455.803400,302.573400,718.603400,-0.173400,NaN,NaN,NaN
2017-11-24T21:45:00,455.803400,302.573400,718.603400,-0.173400,NaN,NaN,NaN
2017-11-24T22:00:00,455.803400,302.573400,718.603400,-0.173400,NaN,NaN,NaN
2017-11-24T22:15:00,455.803400,302.573400,718.603400,-0.173400,NaN,NaN,NaN
2017-11-24T22:30:00,455.803400,302.573400,718.603400,-0.173400,NaN,NaN,NaN
2017-11-24T22:45:00,455.803400,302.573400,718.603400,-0.173400,NaN,NaN,NaN
2017-11-24T23:00:00,455.903400,302.673400,718.703400,-0.173400,NaN,NaN,NaN
2017-11-24T23:15:00,455.903400,302.673400,718.703400,-0.173400,NaN,NaN,NaN
2017-11-24T23:30:00,455.903400,302.673400,718.703400,-0.173400,NaN,NaN,NaN
2017-11-24T23:45:00,455.903400,302.673400,718.703400,-0.173400,NaN,NaN,NaN
2017-11-25T00:00:00,455.903400,302.673400,718.703400,-0.173400,NaN,NaN,NaN
2017-11-25T00:15:00,455.903400,302.673400,718.703400,-0.173400,NaN,NaN,NaN
2017-11-25T00:30:00,455.903400,302.673400,718.703400,-0.173400,NaN,NaN,NaN
2017-11-25T00:45:00,455.903400,302.673400,718.703400,-0.173400,NaN,NaN,NaN
2017-11-25T01:00:00,455.903400,302.673400,718.703400,-0.173400,NaN,NaN,NaN
2017-11-25T01:15:00,455.903400,302.673400,718.703400,-0.173400,NaN,NaN,NaN
2017-11-25T01:30:00,455.903400,302.673400,718.703400,-0.173400,NaN,NaN,NaN
2017-11-25T01:45:00,455.903400,302.673400,718.703400,-0.173400,NaN,NaN,NaN
2017-11-25T02:00:00,455.903400,302.673400,718.703400,-0.173400,NaN,NaN,NaN
2017-11-25T02:15:00,455.903400,302.673400,718.703400,-0.173400,NaN,NaN,NaN
2017-11-25T02:30:00,455.903400,302.673400,718.703400,-0.173400,NaN,NaN,NaN
2017-11-25T02:45:00,455.903400,302.673400,718.703400,-0.173400,NaN,NaN,NaN
2017-11-25T03:00:00,455.903400,302.673400,718.703400,-0.173400,NaN,NaN,NaN
2017-11-25T03:15:00,455.903400,302.673400,718.703400,-0.173400,NaN,NaN,NaN
2017-11-25T03:30:00,456.003400,302.773400,718.803400,-0.173400,NaN,NaN,NaN
2017-11-25T03:45:00,456.003400,302.773400,718.803400,-0.173400,NaN,NaN,NaN
2017-11-25T04:00:00,456.003400,302.773400,718.803400,-0.173400,NaN,NaN,NaN
2017-11-25T04:15:00,456.003400,302.773400,718.803400,-0.173400,NaN,NaN,NaN
2017-11-25T04:30:00,456.003400,302.773400,718.803400,-0.173400,NaN,NaN,NaN
2017-11-25T04:45:00,456.003400,302.773400,718.803400,-0.173400,NaN,NaN,NaN
2017-11-25T05:00:00,456.003400,302.773400,718.803400,-0.173400,NaN,NaN,NaN
2017-11-25T05:15:00,456.003400,302.773400,718.803400,-0.173400,NaN,NaN,NaN
2017-11-25T05:30:00,456.003400,302.773400,718.803400,-0.173400,NaN,NaN,NaN
2017-11-25T05:45:00,456.003400,302.773400,718.803400,-0.173400,NaN,NaN,NaN
2017-11-25T06:00:00,456.003400,302.773400,718.803400,-0.173400,NaN,NaN,NaN
2017-11-25T06:15:00,456.003400,302.773400,718.803400,-0.173400,NaN,NaN,NaN
2017-11-25T06:30:00,456.003400,302.773400,718.803400,-0.173400,NaN,NaN,NaN
2017-11-25T06:45:00,456.003400,302.773400,718.803400,-0.173400,NaN,NaN,NaN
2017-11-25T07:00:00,456.003400,302.773400,718.803400,-0.173400,NaN,NaN,NaN
2017-11-25T07:15:00,456.003400,302.773400,718.803400,-0.173400,NaN,NaN,NaN
2017-11-25T07:30:00,456.003400,302.773400,718.803400,-0.173400,NaN,NaN,NaN
2017-11-25T07:45:00,456.003400,302.773400,718.803400,-0.173400,NaN,NaN,NaN
2017-11-25T08:00:00,456.003400,302.773400,718.803400,-0.173400,NaN,NaN,NaN
2017-11-25T08:15:00,456.103400,302.873400,718.903400,-0.173400,NaN,NaN,NaN
2017-11-25T08:30:00,456.103400,302.873400,718.903400,-0.173400,NaN,NaN,NaN
2017-11-25T08:45:00,456.103400,302.873400,718.903400,-0.173400,NaN,NaN,NaN
2017-11-25T09:00:00,456.103400,302.873400,718.903400,-0.173400,NaN,NaN,NaN
2017-11-25T09:15:00,456.103400,302.873400,718.903400,-0.173400,NaN,NaN,NaN
2017-11-25T09:30:00,456.103400,302.873400,718.903400,-0.173400,NaN,NaN,NaN
2017-11-25T09:45:00,456.103400,302.873400,718.903400,-0.173400,NaN,NaN,NaN
2017-11-25T10:00:00,456.103400,302.873400,718.903400,-0.173400,NaN,NaN,NaN
2017-11-25T10:15:00,456.103400,302.873400,718.903400,-0.173400,NaN,NaN,NaN
2017-11-25T10:30:00,456.103400,302.873400,718.903400,-0.173400,NaN,NaN,NaN
2017-11-25T10:45:00,456.103400,302.873400,718.903400,-0.173400,NaN,NaN,NaN
2017-11-25T11:00:00,456.103400,302.873400,718.903400,-0.173400,NaN,NaN,NaN
2017-11-25T11:15:00,456.103400,302.873400,718.903400,-0.173400,NaN,NaN,NaN
2017-11-25T11:30:00,456.103400,302.873400,718.903400,-0.173400,NaN,NaN,NaN
2017-11-25T11:45:00,456.103400,302.873400,718.903400,-0.173400,NaN,NaN,NaN
2017-11-25T12:00:00,456.103400,302.873400,718.903400,-0.173400,NaN,NaN,NaN
2017-11-25T12:15:00,456.103400,302.873400,718.903400,-0.173400,NaN,NaN,NaN
2017-11-25T12:30:00,456.103400,302.873400,718.903400,-0.173400,NaN,NaN,NaN
2017-11-25T12:45:00,456.103400,302.873400,718.903400,-0.173400,NaN,NaN,NaN
2017-11-25T13:00:00,456.203400,302.973400,719.003400,-0.173400,NaN,NaN,NaN
2017-11-25T13:15:00,456.203400,302.973400,719.003400,-0.173400,NaN,NaN,NaN
2017-11-25T13:30:00,456.203400,302.973400,719.003400,-0.173400,NaN,NaN,NaN
2017-11-25T13:45:00,456.203400,302.973400,719.003400,-0.173400,NaN,NaN,NaN
2017-11-25T14:00:00,456.203400,302.973400,719.003400,-0.173400,NaN,NaN,NaN
2017-11-25T14:15:00,456.203400,302.973400,719.003400,-0.173400,NaN,NaN,NaN
2017-11-25T14:30:00,456.203400,302.973400,719.003400,-0.173400,NaN,NaN,NaN
2017-11-25T14:45:00,456.203400,302.973400,719.003400,-0.173400,NaN,NaN,NaN
2017-11-25T15:00:00,456.203400,302.973400,719.003400,-0.173400,NaN,NaN,NaN
2017-11-25T15:15:00,456.203400,302.973400,719.003400,-0.173400,NaN,NaN,NaN
2017-11-25T15:30:00,456.203400,302.973400,719.003400,-0.173400,NaN,NaN,NaN
2017-11-25T15:45:00,456.203400,302.973400,719.003400,-0.173400,NaN,NaN,NaN
2017-11-25T16:00:00,456.203400,302.973400,719.003400,-0.173400,NaN,NaN,NaN
2017-11-25T16:15:00,456.203400,302.973400,719.003400,-0.173400,NaN,NaN,NaN
2017-11-25T16:30:00,456.203400,302.973400,719.003400,-0.173400,NaN,NaN,NaN
2017-11-25T16:45:00,456.203400,302.973400,719.003400,-0.173400,NaN,NaN,NaN
2017-11-25T17:00:00,456.203400,302.973400,719.003400,-0.173400,NaN,NaN,NaN
2017-11-25T17:15:00,456.203400,302.973400,719.003400,-0.173400,NaN,NaN,NaN
2017-11-25T17:30:00,456.203400,302.973400,719.003400,-0.173400,NaN,NaN,NaN
2017-11-25T17:45:00,456.203400,302.973400,719.003400,-0.173400,NaN,NaN,NaN
2017-11-25T18:00:00,456.203400,302.973400,719.003400,-0.173400,NaN,NaN,NaN
2017-11-25T18:15:00,456.303400,303.073400,719.103400,-0.173400,NaN,NaN,NaN
2017-11-25T18:30:00,456.303400,303.073400,719.103400,-0.173400,NaN,NaN,NaN
2017-11-25T18:45:00,456.303400,303.073400,719.103400,-0.173400,NaN,NaN,NaN
2017-11-25T19:00:00,456.303400,303.073400,719.103400,-0.173400,NaN,NaN,NaN
2017-11-25T19:15:00,456.303400,303.073400,719.103400,-0.173400,NaN,NaN,NaN
2017-11-25T19:30:00,456.303400,303.073400,719.103400,-0.173400,NaN,NaN,NaN
2017-11-25T19:45:00,456.303400,303.073400,719.103400,-0.173400,NaN,NaN,NaN
2017-11-25T20:00:00,456.303400,303.073400,719.103400,-0.173400,NaN,NaN,NaN
2017-11-25T20:15:00,456.303400,303.073400,719.103400,-0.173400,NaN,NaN,NaN
2017-11-25T20:30:00,456.303400,303.073400,719.103400,-0.173400,NaN,NaN,NaN
2017-11-25T20:45:00,456.303400,303.073400,719.103400,-0.173400,NaN,NaN,NaN
2017-11-25T21:00:00,456.303400,303.073400,719.103400,-0.173400,NaN,NaN,NaN
2017-11-25T21:15:00,456.303400,303.073400,719.103400,-0.173400,NaN,NaN,NaN
2017-11-25T21:30:00,456.303400,303.073400,719.103400,-0.173400,NaN,NaN,NaN
2017-11-25T21:45:00,456.303400,303.073400,719.103400,-0.173400,NaN,NaN,NaN
2017-11-25T22:00:00,456.303400,303.073400,719.103400,-0.173400,NaN,NaN,NaN
2017-11-25T22:15:00,456.303400,303.073400,719.103400,-0.173400,NaN,NaN,NaN
2017-11-25T22:30:00,456.303400,303.073400,719.103400,-0.173400,NaN,NaN,NaN
2017-11-25T22:45:00,456.303400,303.073400,719.103400,-0.173400,NaN,NaN,NaN
2017-11-25T23:00:00,456.303400,303.073400,719.103400,-0.173400,NaN,NaN,NaN
2017-11-25T23:15:00,456.303400,303.073400,719.103400,-0.173400,NaN,NaN,NaN
2017-11-25T23:30:00,456.403400,303.173400,719.203400,-0.173400,NaN,NaN,NaN
2017-11-25T23:45:00,456.403400,303.173400,719.203400,-0.173400,NaN,NaN,NaN
2017-11-26T00:00:00,456.403400,303.173400,719.203400,-0.173400,NaN,NaN,NaN
2017-11-26T00:15:00,456.403400,303.173400,719.203400,-0.173400,NaN,NaN,NaN
2017-11-26T00:30:00,456.403400,303.173400,719.203400,-0.173400,NaN,NaN,NaN
2017-11-26T00:45:00,456.403400,303.173400,719.203400,-0.173400,NaN,NaN,NaN
2017-11-26T01:00:00,456.403400,303.173400,719.203400,-0.173400,NaN,NaN,NaN
2017-11-26T01:15:00,456.403400,303.173400,719.203400,-0.173400,NaN,NaN,NaN
2017-11-26T01:30:00,456.403400,303.173400,719.203400,-0.173400,NaN,NaN,NaN
2017-11-26T01:45:00,456.403400,303.173400,719.203400,-0.173400,NaN,NaN,NaN
2017-11-26T02:00:00,456.403400,303.173400,719.203400,-0.173400,NaN,NaN,NaN
2017-11-26T02:15:00,456.403400,303.173400,719.203400,-0.173400,NaN,NaN,NaN
2017-11-26T02:30:00,456.403400,303.173400,719.203400,-0.173400,NaN,NaN,NaN
2017-11-26T02:45:00,456.403400,303.173400,719.203400,-0.173400,NaN,NaN,NaN
2017-11-26T03:00:00,456.403400,303.173400,719.203400,-0.173400,NaN,NaN,NaN
2017-11-26T03:15:00,456.403400,303.173400,719.203400,-0.173400,NaN,NaN,NaN
2017-11-26T03:30:00,456.403400,303.173400,719.203400,-0.173400,NaN,NaN,NaN
2017-11-26T03:45:00,456.403400,303.173400,719.203400,-0.173400,NaN,NaN,NaN
2017-11-26T04:00:00,456.403400,303.173400,719.203400,-0.173400,NaN,NaN,NaN
2017-11-26T04:15:00,456.403400,303.173400,719.203400,-0.173400,NaN,NaN,NaN
2017-11-26T04:30:00,456.403400,303.173400,719.203400,-0.173400,NaN,NaN,NaN
2017-11-26T04:45:00,456.403400,303.173400,719.203400,-0.173400,NaN,NaN,NaN
2017-11-26T05:00:00,456.503400,303.273400,719.303400,-0.173400,NaN,NaN,NaN
2017-11-26T05:15:00,456.503400,303.273400,719.303400,-0.173400,NaN,NaN,NaN
2017-11-26T05:30:00,456.503400,303.273400,719.303400,-0.173400,NaN,NaN,NaN
2017-11-26T05:45:00,456.503400,303.273400,719.303400,-0.173400,NaN,NaN,NaN
2017-11-26T06:00:00,456.503400,303.273400,719.303400,-0.173400,NaN,NaN,NaN
2017-11-26T06:15:00,456.503400,303.273400,719.303400,-0.173400,NaN,NaN,NaN
2017-11-26T06:30:00,456.503400,303.273400,719.303400,-0.173400,NaN,NaN,NaN
2017-11-26T06:45:00,456.503400,303.273400,719.303400,-0.173400,NaN,NaN,NaN
2017-11-26T07:00:00,456.503400,303.273400,719.303400,-0.173400,NaN,NaN,NaN
2017-11-26T07:15:00,456.503400,303.273400,719.303400,-0.173400,NaN,NaN,NaN
2017-11-26T07:30:00,456.503400,303.273400,719.303400,-0.173400,NaN,NaN,NaN
2017-11-26T07:45:00,456.503400,303.273400,719.303400,-0.173400,NaN,NaN,NaN
2017-11-26T08:00:00,456.503400,303.273400,719.303400,-0.173400,NaN,NaN,NaN
2017-11-26T08:15:00,456.503400,303.273400,719.303400,-0.173400,NaN,NaN,NaN
2017-11-26T08:30:00,456.503400,303.273400,719.303400,-0.173400,NaN,NaN,NaN
2017-11-26T08:45:00,456.503400,303.273400,719.303400,-0.173400,NaN,NaN,NaN
2017-11-26T09:00:00,456.503400,303.273400,719.303400,-0.173400,NaN,NaN,NaN
2017-11-26T09:15:00,456.503400,303.273400,719.303400,-0.173400,NaN,NaN,NaN
2017-11-26T09:30:00,456.503400,303.273400,719.303400,-0.173400,NaN,NaN,NaN
2017-11-26T09:45:00,456.503400,303.273400,719.303400,-0.173400,NaN,NaN,NaN
2017-11-26T10:00:00,456.503400,303.273400,719.303400,-0.173400,NaN,NaN,NaN
2017-11-26T10:15:00,456.503400,303.273400,719.303400,-0.173400,NaN,NaN,NaN
2017-11-26T10:30:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T10:45:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T11:00:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T11:15:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T11:30:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T11:45:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T12:00:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T12:15:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T12:30:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T12:45:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T13:00:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T13:15:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T13:30:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T13:45:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T14:00:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T14:15:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T14:30:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T14:45:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T15:00:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T15:15:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T15:30:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T15:45:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T16:00:00,456.603400,303.373400,719.403400,-0.173400,NaN,NaN,NaN
2017-11-26T16:15:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T16:30:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T16:45:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T17:00:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T17:15:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T17:30:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T17:45:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T18:00:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T18:15:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T18:30:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T18:45:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T19:00:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T19:15:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T19:30:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T19:45:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T20:00:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T20:15:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T20:30:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T20:45:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T21:00:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T21:15:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T21:30:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T21:45:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T22:00:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T22:15:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T22:30:00,456.703400,303.473400,719.503400,-0.173400,NaN,NaN,NaN
2017-11-26T22:45:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-26T23:00:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-26T23:15:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-26T23:30:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-26T23:45:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-27T00:00:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-27T00:15:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-27T00:30:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-27T00:45:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-27T01:00:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-27T01:15:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-27T01:30:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-27T01:45:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-27T02:00:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-27T02:15:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-27T02:30:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-27T02:45:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-27T03:00:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-27T03:15:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-27T03:30:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-27T03:45:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-27T04:00:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-27T04:15:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-27T04:30:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-27T04:45:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-27T05:00:00,456.803400,303.573400,719.603400,-0.173400,NaN,NaN,NaN
2017-11-27T05:15:00,456.903400,303.673400,719.703400,-0.173400,NaN,NaN,NaN
2017-11-27T05:30:00,456.903400,303.673400,719.703400,-0.173400,NaN,NaN,NaN
2017-11-27T05:45:00,456.903400,303.673400,719.703400,-0.173400,NaN,NaN,NaN
2017-11-27T06:00:00,456.903400,303.673400,719.703400,-0.173400,NaN,NaN,NaN
2017-11-27T06:15:00,456.903400,303.673400,719.703400,-0.173400,NaN,NaN,NaN
2017-11-27T06:30:00,456.903400,303.673400,719.703400,-0.173400,NaN,NaN,NaN
2017-11-27T06:45:00,456.903400,303.673400,719.703400,-0.173400,NaN,NaN,NaN
2017-11-27T07:00:00,456.903400,303.673400,719.703400,-0.173400,NaN,NaN,NaN
2017-11-27T07:15:00,456.903400,303.673400,719.703400,-0.173400,NaN,NaN,NaN
