"Plot Title: thincamp"
"#","Date Time, GMT+00:00","Wind Direction, ø (LGR S/N: 20074514, SEN S/N: 20071712, LBL: WindDir)","Wind Speed, m/s (LGR S/N: 20074514, SEN S/N: 20071737, LBL: WindVel)","Gust Speed, m/s (LGR S/N: 20074514, SEN S/N: 20071737, LBL: GustVel)","Temp, °C (LGR S/N: 20074514, SEN S/N: 20075022, LBL: Temp)","RH, % (LGR S/N: 20074514, SEN S/N: 20075022, LBL: RH)","Solar Radiation, W/m² (LGR S/N: 20074514, SEN S/N: 20082582, LBL: sol1)"
6187,09/11/18 01:15:00,47.7,5.54,7.55,-0.283,82.100,0.6
6188,09/11/18 01:30:00,44.9,5.54,7.55,-0.648,84.200,0.6
6189,09/11/18 01:45:00,47.7,5.54,7.55,-0.479,83.900,0.6
6190,09/11/18 02:00:00,46.3,5.54,7.55,-0.479,84.000,0.6
6191,09/11/18 02:15:00,46.3,6.04,7.55,-0.591,84.000,0.6
6192,09/11/18 02:30:00,47.7,5.54,7.05,-0.676,84.900,0.6
6193,09/11/18 02:45:00,50.5,5.03,7.05,-0.648,84.900,0.6
6194,09/11/18 03:00:00,50.5,5.03,7.05,-0.732,85.400,0.6
6195,09/11/18 03:15:00,44.9,5.54,7.05,-0.760,85.700,0.6
6196,09/11/18 03:30:00,47.7,5.03,7.05,-0.648,85.600,0.6
6197,09/11/18 03:45:00,46.3,5.03,6.54,-0.732,86.100,0.6
6198,09/11/18 04:00:00,49.1,4.53,6.04,-0.704,86.500,0.6
6199,09/11/18 04:15:00,46.3,4.53,6.04,-0.676,87.000,0.6
6200,09/11/18 04:30:00,44.9,4.53,6.04,-0.732,86.900,0.6
6201,09/11/18 04:45:00,39.3,4.53,6.54,-0.704,87.100,0.6
6202,09/11/18 05:00:00,43.5,5.54,7.05,-0.563,86.400,0.6
6203,09/11/18 05:15:00,46.3,5.03,7.05,-0.423,86.200,0.6
6204,09/11/18 05:30:00,53.3,5.03,7.05,-0.395,86.300,0.6
6205,09/11/18 05:45:00,56.2,5.03,6.54,-0.451,86.200,0.6
6206,09/11/18 06:00:00,50.5,5.03,6.54,-0.789,86.300,0.6
6207,09/11/18 06:15:00,42.1,4.53,6.54,-1.043,87.400,0.6
6208,09/11/18 06:30:00,43.5,4.53,6.04,-0.704,86.200,0.6
6209,09/11/18 06:45:00,42.1,5.03,7.05,-0.563,85.400,0.6
6210,09/11/18 07:00:00,40.7,5.54,7.55,-0.563,85.400,0.6
6211,09/11/18 07:15:00,40.7,5.54,7.05,-0.563,85.100,0.6
6212,09/11/18 07:30:00,39.3,5.03,7.05,-0.479,84.800,0.6
6213,09/11/18 07:45:00,40.7,5.03,8.05,-0.563,84.600,0.6
6214,09/11/18 08:00:00,42.1,5.03,7.05,-0.676,84.900,0.6
6215,09/11/18 08:15:00,47.7,4.53,6.04,-0.591,84.700,1.9
6216,09/11/18 08:30:00,49.1,4.53,6.54,-0.648,84.900,4.4
6217,09/11/18 08:45:00,47.7,4.53,6.54,-0.732,84.900,10.6
6218,09/11/18 09:00:00,51.9,4.53,6.54,-0.620,84.300,23.1
6219,09/11/18 09:15:00,46.3,4.03,6.54,-0.760,85.000,30.6
6220,09/11/18 09:30:00,44.9,4.03,5.54,-0.648,83.600,29.4
6221,09/11/18 09:45:00,40.7,4.03,6.54,-1.157,84.400,20.6
6222,09/11/18 10:00:00,40.7,4.03,6.04,-1.527,84.900,26.9
6223,09/11/18 10:15:00,47.7,4.03,6.04,-1.128,83.500,31.9
6224,09/11/18 10:30:00,54.8,4.03,6.04,-0.902,82.500,48.1
6225,09/11/18 10:45:00,46.3,5.03,7.05,-1.071,82.600,71.9
6226,09/11/18 11:00:00,47.7,5.03,7.05,-0.535,80.300,83.1
6227,09/11/18 11:15:00,46.3,5.03,7.05,-0.986,82.900,73.1
6228,09/11/18 11:30:00,44.9,5.54,7.55,-0.845,82.400,93.1
6229,09/11/18 11:45:00,50.5,5.54,7.05,-0.339,79.900,135.6
6230,09/11/18 12:00:00,56.2,5.54,7.55,-0.199,80.900,133.1
6231,09/11/18 12:15:00,57.6,5.03,7.55,0.107,80.400,131.9
6232,09/11/18 12:30:00,53.3,5.03,6.54,-0.004,80.800,113.1
6233,09/11/18 12:45:00,51.9,4.53,6.54,-0.060,81.300,100.6
6234,09/11/18 13:00:00,44.9,5.03,6.54,0.190,78.600,78.1
6235,09/11/18 13:15:00,49.1,5.03,7.05,0.135,78.300,83.1
6236,09/11/18 13:30:00,51.9,5.03,7.05,0.051,78.700,129.4
6237,09/11/18 13:45:00,56.2,5.03,7.05,0.495,78.700,150.6
6238,09/11/18 14:00:00,60.4,4.53,6.04,0.605,78.100,186.9
6239,09/11/18 14:15:00,54.8,4.53,6.04,0.797,77.600,241.9
6240,09/11/18 14:30:00,56.2,4.03,6.04,0.797,78.900,274.4
6241,09/11/18 14:45:00,63.2,4.03,5.54,0.989,79.200,313.1
6242,09/11/18 15:00:00,64.6,3.52,5.54,1.017,78.400,339.4
6243,09/11/18 15:15:00,67.4,3.52,5.03,0.797,80.300,350.6
6244,09/11/18 15:30:00,68.8,3.52,5.03,0.687,81.100,388.1
6245,09/11/18 15:45:00,68.8,3.52,5.03,0.687,79.900,415.6
6246,09/11/18 16:00:00,64.6,3.02,4.53,0.605,80.700,451.9
6247,09/11/18 16:15:00,59.0,3.52,5.03,0.439,80.800,488.1
6248,09/11/18 16:30:00,57.6,4.03,5.03,0.301,81.000,519.4
6249,09/11/18 16:45:00,54.8,4.53,6.54,0.107,80.900,545.6
6250,09/11/18 17:00:00,51.9,4.53,6.04,0.024,80.700,569.4
6251,09/11/18 17:15:00,51.9,4.53,6.54,-0.060,81.000,594.4
6252,09/11/18 17:30:00,56.2,4.53,6.04,-0.116,81.100,613.1
6253,09/11/18 17:45:00,56.2,5.03,7.05,-0.255,81.700,631.9
6254,09/11/18 18:00:00,49.1,5.03,7.05,-0.283,80.600,648.1
6255,09/11/18 18:15:00,49.1,5.03,6.54,-0.311,80.500,653.1
6256,09/11/18 18:30:00,54.8,5.03,6.54,-0.423,81.000,654.4
6257,09/11/18 18:45:00,54.8,5.54,7.55,-0.648,80.300,659.4
6258,09/11/18 19:00:00,51.9,6.04,8.05,-0.902,79.800,658.1
6259,09/11/18 19:15:00,56.2,6.04,8.05,-0.986,80.600,643.1
6260,09/11/18 19:30:00,56.2,5.54,7.55,-1.100,80.500,629.4
6261,09/11/18 19:45:00,49.1,5.54,8.05,-1.242,80.300,573.1
6262,09/11/18 20:00:00,50.5,5.03,7.05,-1.327,79.000,588.1
6263,09/11/18 20:15:00,50.5,5.03,7.55,-1.242,78.000,554.4
6264,09/11/18 20:30:00,49.1,4.53,7.05,-1.613,79.100,524.4
6265,09/11/18 20:45:00,49.1,5.54,7.05,-1.929,78.100,76.9
6266,09/11/18 21:00:00,46.3,5.03,7.05,-2.189,78.100,39.4
6267,09/11/18 21:15:00,47.7,5.54,8.05,-2.712,78.100,24.4
6268,09/11/18 21:30:00,46.3,6.54,9.06,-2.654,77.400,21.9
6269,09/11/18 21:45:00,47.7,6.54,8.56,-2.771,78.100,14.4
6270,09/11/18 22:00:00,46.3,6.04,8.05,-3.006,78.400,8.1
6271,09/11/18 22:15:00,44.9,6.54,8.56,-3.183,78.500,4.4
6272,09/11/18 22:30:00,43.5,6.54,8.56,-3.449,77.200,1.9
6273,09/11/18 22:45:00,43.5,7.05,9.06,-3.301,76.400,0.6
6274,09/11/18 23:00:00,46.3,6.54,9.06,-3.212,77.100,0.6
6275,09/11/18 23:15:00,44.9,6.04,8.05,-3.271,78.300,0.6
6276,09/11/18 23:30:00,46.3,5.03,6.54,-3.212,77.500,0.6
6277,09/11/18 23:45:00,42.1,4.53,7.55,-3.657,79.300,0.6
6278,09/12/18 00:00:00,43.5,5.03,7.05,-3.153,77.300,0.6
6279,09/12/18 00:15:00,42.1,4.53,6.54,-3.124,78.200,0.6
6280,09/12/18 00:30:00,39.3,5.54,8.56,-3.717,79.900,0.6
6281,09/12/18 00:45:00,39.3,6.04,7.55,-3.896,79.500,0.6
6282,09/12/18 01:00:00,37.9,5.54,7.55,-3.896,79.500,0.6
6283,09/12/18 01:15:00,37.9,5.54,7.55,-3.747,79.900,0.6
6284,09/12/18 01:30:00,42.1,5.03,7.05,-3.538,79.600,0.6
6285,09/12/18 01:45:00,43.5,5.54,7.05,-3.330,79.200,0.6
6286,09/12/18 02:00:00,44.9,5.54,7.55,-3.124,77.500,0.6
6287,09/12/18 02:15:00,44.9,5.54,7.55,-3.124,77.900,0.6
6288,09/12/18 02:30:00,44.9,5.54,7.55,-2.947,77.900,0.6
6289,09/12/18 02:45:00,44.9,5.54,7.55,-2.918,77.300,0.6
6290,09/12/18 03:00:00,43.5,5.54,7.55,-3.330,79.200,0.6
6291,09/12/18 03:15:00,43.5,5.03,7.05,-2.947,78.300,0.6
6292,09/12/18 03:30:00,46.3,5.54,7.55,-2.947,77.100,0.6
6293,09/12/18 03:45:00,49.1,5.54,7.55,-2.771,76.500,0.6
6294,09/12/18 04:00:00,47.7,5.54,7.55,-2.947,77.000,0.6
6295,09/12/18 04:15:00,47.7,5.54,7.55,-2.800,76.300,0.6
6296,09/12/18 04:30:00,49.1,4.53,7.05,-2.859,78.300,0.6
6297,09/12/18 04:45:00,50.5,5.03,7.55,-2.859,77.600,0.6
6298,09/12/18 05:00:00,46.3,6.04,8.05,-2.888,77.500,0.6
6299,09/12/18 05:15:00,50.5,6.04,8.05,-3.153,77.100,0.6
6300,09/12/18 05:30:00,49.1,6.54,8.56,-3.449,78.400,0.6
6301,09/12/18 05:45:00,49.1,6.54,9.06,-3.330,78.200,0.6
6302,09/12/18 06:00:00,46.3,6.54,9.06,-3.212,77.400,0.6
6303,09/12/18 06:15:00,51.9,6.54,8.56,-3.212,78.700,0.6
6304,09/12/18 06:30:00,50.5,5.54,8.05,-3.094,78.300,0.6
6305,09/12/18 06:45:00,57.6,5.54,7.55,-3.301,79.400,0.6
6306,09/12/18 07:00:00,53.3,5.54,7.55,-3.390,79.900,0.6
6307,09/12/18 07:15:00,46.3,6.04,8.05,-3.419,80.400,0.6
6308,09/12/18 07:30:00,46.3,5.03,7.05,-3.242,79.900,0.6
6309,09/12/18 07:45:00,50.5,4.03,6.54,-3.360,80.700,0.6
6310,09/12/18 08:00:00,49.1,4.03,5.54,-3.390,80.200,0.6
6311,09/12/18 08:15:00,57.6,3.02,5.54,-3.568,81.000,1.9
6312,09/12/18 08:30:00,47.7,4.03,6.54,-3.271,79.800,3.1
6313,09/12/18 08:45:00,43.5,4.03,6.54,-3.301,80.800,5.6
6314,09/12/18 09:00:00,44.9,3.52,5.54,-3.065,82.000,8.1
6315,09/12/18 09:15:00,47.7,3.52,4.53,-2.918,81.800,13.1
6316,09/12/18 09:30:00,49.1,3.52,5.03,-2.859,81.800,26.9
6317,09/12/18 09:45:00,47.7,3.52,5.03,-2.771,81.500,31.9
6318,09/12/18 10:00:00,44.9,4.03,6.04,-2.976,81.900,34.4
6319,09/12/18 10:15:00,44.9,4.03,5.54,-2.450,79.400,30.6
6320,09/12/18 10:30:00,46.3,4.03,5.54,-2.073,77.700,34.4
6321,09/12/18 10:45:00,43.5,4.03,5.54,-2.131,77.200,31.9
6322,09/12/18 11:00:00,43.5,4.03,6.04,-1.986,77.600,34.4
6323,09/12/18 11:15:00,39.3,4.03,5.03,-2.015,78.400,34.4
6324,09/12/18 11:30:00,43.5,3.52,4.53,-1.556,77.400,36.9
6325,09/12/18 11:45:00,42.1,3.02,5.03,-1.356,77.400,41.9
6326,09/12/18 12:00:00,40.7,3.52,5.03,-0.873,77.100,43.1
6327,09/12/18 12:15:00,40.7,3.52,5.54,-0.958,78.200,44.4
6328,09/12/18 12:30:00,39.3,3.02,4.53,-0.620,78.900,45.6
6329,09/12/18 12:45:00,39.3,3.02,4.53,-0.873,79.300,48.1
6330,09/12/18 13:00:00,39.3,3.02,4.53,-1.015,80.400,49.4
6331,09/12/18 13:15:00,37.9,3.52,5.03,-0.704,80.400,50.6
6332,09/12/18 13:30:00,40.7,3.02,4.53,-0.676,82.300,54.4
6333,09/12/18 13:45:00,36.5,2.52,4.03,-0.423,82.000,96.9
6334,09/12/18 14:00:00,36.5,2.01,3.52,0.329,80.500,150.6
6335,09/12/18 14:15:00,44.9,1.01,2.52,0.329,80.800,205.6
6336,09/12/18 14:30:00,50.5,2.01,3.52,-0.367,83.300,230.6
6337,09/12/18 14:45:00,44.9,2.01,3.52,0.163,81.100,276.9
6338,09/12/18 15:00:00,54.8,1.51,3.02,0.301,80.100,345.6
6339,09/12/18 15:15:00,61.8,2.01,3.02,0.079,81.000,360.6
6340,09/12/18 15:30:00,63.2,1.51,2.52,0.384,81.400,390.6
6341,09/12/18 15:45:00,57.6,1.01,2.52,0.522,81.300,425.6
6342,09/12/18 16:00:00,59.0,0.00,1.51,1.044,82.000,466.9
6343,09/12/18 16:15:00,57.6,0.00,0.50,1.099,79.300,534.4
6344,09/12/18 16:30:00,57.6,0.00,0.50,0.384,82.500,556.9
6345,09/12/18 16:45:00,57.6,0.00,0.00,0.384,81.400,556.9
6346,09/12/18 17:00:00,57.6,0.00,1.51,0.051,84.600,579.4
6347,09/12/18 17:15:00,64.6,1.51,3.02,-0.143,83.000,599.4
6348,09/12/18 17:30:00,66.0,1.51,3.02,-0.116,83.300,614.4
6349,09/12/18 17:45:00,66.0,1.51,2.52,-0.060,82.500,626.9
6350,09/12/18 18:00:00,68.8,1.51,2.52,-0.116,83.800,638.1
6351,09/12/18 18:15:00,68.8,1.01,2.01,-0.171,85.000,645.6
6352,09/12/18 18:30:00,68.8,0.50,2.01,-0.199,84.600,649.4
6353,09/12/18 18:45:00,68.8,0.50,1.51,-0.311,86.600,650.6
6354,09/12/18 19:00:00,68.8,0.50,1.51,-0.367,87.800,648.1
6355,09/12/18 19:15:00,68.8,0.50,1.51,-0.535,87.100,636.9
6356,09/12/18 19:30:00,68.8,0.00,1.01,-0.732,89.300,623.1
6357,09/12/18 19:45:00,68.8,0.50,1.51,-0.845,90.300,604.4
6358,09/12/18 20:00:00,68.8,0.00,1.51,-1.015,90.100,580.6
6359,09/12/18 20:15:00,68.8,0.00,1.51,-1.356,90.800,551.9
6360,09/12/18 20:30:00,68.8,1.01,2.01,-1.470,91.100,506.9
6361,09/12/18 20:45:00,68.8,0.50,1.51,-1.613,91.900,473.1
6362,09/12/18 21:00:00,68.8,0.50,1.51,-1.699,91.200,420.6
6363,09/12/18 21:15:00,68.8,0.50,1.51,-1.842,91.700,350.6
6364,09/12/18 21:30:00,68.8,1.01,2.01,-2.479,93.200,269.4
6365,09/12/18 21:45:00,68.8,1.01,2.01,-2.830,93.300,174.4
6366,09/12/18 22:00:00,68.8,1.01,2.01,-2.771,93.000,26.9
6367,09/12/18 22:15:00,68.8,1.01,2.01,-3.301,93.100,6.9
6368,09/12/18 22:30:00,68.8,1.01,2.01,-3.094,92.300,3.1
6369,09/12/18 22:45:00,68.8,1.01,2.01,-3.419,92.800,0.6
6370,09/12/18 23:00:00,68.8,0.50,1.51,-4.106,93.500,0.6
6371,09/12/18 23:15:00,68.8,0.00,1.51,-4.590,93.500,0.6
6372,09/12/18 23:30:00,67.4,0.50,3.02,-3.807,91.200,0.6
6373,09/12/18 23:45:00,63.2,1.51,3.02,-4.076,90.000,0.6
6374,09/13/18 00:00:00,57.6,3.02,4.53,-4.076,86.900,0.6
6375,09/13/18 00:15:00,43.5,4.03,5.54,-4.560,87.700,0.6
6376,09/13/18 00:30:00,39.3,5.54,8.05,-5.202,81.500,0.6
6377,09/13/18 00:45:00,37.9,6.54,8.56,-5.449,80.700,0.6
6378,09/13/18 01:00:00,40.7,6.54,8.56,-5.449,80.900,0.6
6379,09/13/18 01:15:00,39.3,7.05,10.07,-5.636,79.800,0.6
6380,09/13/18 01:30:00,37.9,7.05,9.06,-5.729,79.200,0.6
6381,09/13/18 01:45:00,37.9,7.55,9.56,-6.010,79.400,0.6
6382,09/13/18 02:00:00,33.7,8.05,11.58,-6.452,79.100,0.6
6383,09/13/18 02:15:00,50.5,8.56,11.58,-6.738,78.800,0.6
6384,09/13/18 02:30:00,64.6,8.56,11.07,-6.962,78.700,0.6
6385,09/13/18 02:45:00,67.4,8.56,12.08,-7.155,78.100,0.6
6386,09/13/18 03:00:00,61.8,8.05,11.58,-7.543,79.100,0.6
6387,09/13/18 03:15:00,44.9,8.05,10.57,-7.804,80.300,0.6
6388,09/13/18 03:30:00,44.9,8.05,11.07,-7.771,80.700,0.6
6389,09/13/18 03:45:00,43.5,9.06,12.58,-7.706,81.900,0.6
6390,09/13/18 04:00:00,44.9,9.56,13.09,-7.575,82.300,0.6
6391,09/13/18 04:15:00,44.9,9.56,13.09,-7.608,82.600,0.6
6392,09/13/18 04:30:00,44.9,9.56,12.58,-7.575,81.700,0.6
6393,09/13/18 04:45:00,44.9,8.56,11.07,-7.413,81.800,0.6
6394,09/13/18 05:00:00,44.9,9.06,12.58,-7.155,82.400,0.6
6395,09/13/18 05:15:00,47.7,9.06,12.58,-7.122,82.300,0.6
6396,09/13/18 05:30:00,49.1,10.07,13.09,-6.802,81.600,0.6
6397,09/13/18 05:45:00,50.5,10.07,12.58,-6.802,81.100,0.6
6398,09/13/18 06:00:00,50.5,10.57,13.59,-7.122,79.900,0.6
6399,09/13/18 06:15:00,47.7,10.57,13.59,-7.316,79.000,0.6
6400,09/13/18 06:30:00,44.9,10.07,13.59,-7.543,78.700,0.6
6401,09/13/18 06:45:00,43.5,10.07,14.09,-7.706,77.800,0.6
6402,09/13/18 07:00:00,42.1,10.57,14.59,-8.000,76.900,0.6
6403,09/13/18 07:15:00,40.7,10.57,14.09,-8.132,76.500,0.6
6404,09/13/18 07:30:00,39.3,10.57,14.09,-8.198,76.300,0.6
6405,09/13/18 07:45:00,39.3,11.07,13.59,-8.099,76.000,0.6
6406,09/13/18 08:00:00,39.3,11.07,14.59,-8.066,75.900,0.6
6407,09/13/18 08:15:00,39.3,11.07,14.59,-8.033,76.000,1.9
6408,09/13/18 08:30:00,39.3,11.58,15.10,-7.935,76.400,5.6
6409,09/13/18 08:45:00,39.3,11.07,14.09,-7.869,77.200,8.1
6410,09/13/18 09:00:00,40.7,10.57,14.09,-7.902,76.600,13.1
6411,09/13/18 09:15:00,39.3,11.07,14.59,-7.640,75.700,16.9
6412,09/13/18 09:30:00,40.7,10.07,14.09,-7.869,76.000,20.6
6413,09/13/18 09:45:00,40.7,11.07,14.59,-7.608,74.200,24.4
6414,09/13/18 10:00:00,42.1,10.57,14.59,-7.381,74.500,26.9
6415,09/13/18 10:15:00,43.5,11.07,14.59,-7.478,74.700,30.6
6416,09/13/18 10:30:00,43.5,11.58,15.60,-7.187,74.000,33.1
6417,09/13/18 10:45:00,44.9,12.08,15.10,-6.994,73.700,35.6
6418,09/13/18 11:00:00,46.3,11.07,14.09,-6.770,74.500,36.9
6419,09/13/18 11:15:00,49.1,10.07,13.59,-6.325,74.500,39.4
6420,09/13/18 11:30:00,51.9,10.07,13.09,-5.979,74.000,41.9
6421,09/13/18 11:45:00,53.3,11.07,14.09,-5.729,72.800,43.1
6422,09/13/18 12:00:00,54.8,11.07,14.59,-5.542,71.800,44.4
6423,09/13/18 12:15:00,53.3,10.57,13.59,-5.388,71.900,46.9
6424,09/13/18 12:30:00,51.9,10.57,13.59,-5.202,72.500,49.4
6425,09/13/18 12:45:00,49.1,10.07,14.09,-5.110,72.700,50.6
6426,09/13/18 13:00:00,47.7,9.56,12.58,-5.049,73.100,51.9
6427,09/13/18 13:15:00,49.1,9.56,13.09,-4.926,74.000,53.1
6428,09/13/18 13:30:00,51.9,9.56,13.09,-4.651,74.200,55.6
6429,09/13/18 13:45:00,54.8,9.06,12.08,-4.439,75.800,93.1
6430,09/13/18 14:00:00,56.2,8.56,11.07,-4.106,77.900,146.9
6431,09/13/18 14:15:00,60.4,8.05,11.07,-3.627,79.300,196.9
6432,09/13/18 14:30:00,63.2,7.55,10.07,-3.301,79.400,233.1
6433,09/13/18 14:45:00,68.8,7.55,10.57,-3.006,80.100,270.6
6434,09/13/18 15:00:00,87.0,7.05,9.56,-2.800,80.700,309.4
6435,09/13/18 15:15:00,89.9,6.54,9.06,-2.566,82.400,348.1
6436,09/13/18 15:30:00,94.1,6.54,9.06,-2.334,81.900,384.4
6437,09/13/18 15:45:00,94.1,6.04,8.56,-2.102,82.000,421.9
6438,09/13/18 16:00:00,92.7,5.54,8.05,-1.986,83.600,454.4
6439,09/13/18 16:15:00,98.3,6.04,8.56,-1.900,82.200,488.1
6440,09/13/18 16:30:00,96.9,6.04,8.56,-1.756,82.700,519.4
6441,09/13/18 16:45:00,102.5,6.04,9.06,-1.727,81.500,544.4
6442,09/13/18 17:00:00,106.7,6.54,8.56,-1.641,81.800,568.1
6443,09/13/18 17:15:00,112.3,6.04,8.05,-1.699,81.500,589.4
6444,09/13/18 17:30:00,110.9,5.54,7.05,-1.670,82.700,605.6
6445,09/13/18 17:45:00,109.5,5.54,8.05,-1.756,82.300,618.1
6446,09/13/18 18:00:00,109.5,5.03,7.55,-1.814,84.500,631.9
6447,09/13/18 18:15:00,106.7,5.03,7.55,-1.727,83.000,641.9
6448,09/13/18 18:30:00,103.9,5.03,7.55,-1.785,84.100,650.6
6449,09/13/18 18:45:00,106.7,5.03,7.55,-1.842,84.400,650.6
6450,09/13/18 19:00:00,115.1,4.53,7.05,-1.986,85.200,648.1
6451,09/13/18 19:15:00,119.3,4.03,6.04,-2.015,86.400,639.4
6452,09/13/18 19:30:00,115.1,4.03,6.54,-2.015,86.700,623.1
6453,09/13/18 19:45:00,110.9,4.53,6.54,-2.131,87.400,600.6
6454,09/13/18 20:00:00,109.5,4.53,6.54,-2.276,88.100,573.1
6455,09/13/18 20:15:00,109.5,4.53,6.54,-2.392,88.100,541.9
6456,09/13/18 20:30:00,105.3,4.53,6.54,-2.508,88.500,490.6
6457,09/13/18 20:45:00,106.7,4.53,7.05,-2.712,89.200,438.1
6458,09/13/18 21:00:00,106.7,4.53,6.04,-2.800,89.400,386.9
6459,09/13/18 21:15:00,108.1,4.03,6.04,-3.006,90.200,325.6
6460,09/13/18 21:30:00,108.1,3.52,5.54,-3.360,90.800,139.4
6461,09/13/18 21:45:00,105.3,3.52,5.03,-3.449,91.100,16.9
6462,09/13/18 22:00:00,105.3,4.03,6.04,-3.538,91.100,10.6
6463,09/13/18 22:15:00,105.3,5.03,7.05,-3.153,89.800,4.4
6464,09/13/18 22:30:00,105.3,4.03,6.04,-3.926,91.300,0.6
6465,09/13/18 22:45:00,105.3,5.03,7.55,-3.124,90.100,0.6
6466,09/13/18 23:00:00,105.3,5.03,6.54,-3.598,90.300,0.6
6467,09/13/18 23:15:00,105.3,5.03,6.54,-3.598,89.200,0.6
6468,09/13/18 23:30:00,105.3,5.03,7.55,-3.777,87.700,0.6
6469,09/13/18 23:45:00,105.3,6.04,8.56,-3.836,86.200,0.6
6470,09/14/18 00:00:00,105.3,6.04,9.06,-4.167,84.900,0.6
6471,09/14/18 00:15:00,105.3,6.54,8.56,-4.469,85.200,0.6
6472,09/14/18 00:30:00,105.3,6.54,8.56,-4.865,85.400,0.6
6473,09/14/18 00:45:00,105.3,6.04,8.56,-5.079,84.600,0.6
6474,09/14/18 01:00:00,105.3,6.04,8.56,-5.326,84.900,0.6
6475,09/14/18 01:15:00,105.3,6.54,9.56,-5.295,84.500,0.6
6476,09/14/18 01:30:00,105.3,7.05,10.07,-5.202,84.000,0.6
6477,09/14/18 01:45:00,105.3,8.05,10.57,-5.202,83.300,0.6
6478,09/14/18 02:00:00,105.3,7.55,10.57,-5.264,83.700,0.6
6479,09/14/18 02:15:00,105.3,7.55,10.07,-5.605,83.900,0.6
6480,09/14/18 02:30:00,105.3,8.05,11.07,-5.574,82.500,0.6
6481,09/14/18 02:45:00,105.3,8.05,11.07,-5.823,82.700,0.6
6482,09/14/18 03:00:00,105.3,8.56,11.58,-5.948,82.900,0.6
6483,09/14/18 03:15:00,105.3,8.56,11.58,-6.231,82.200,0.6
6484,09/14/18 03:30:00,105.3,8.56,12.08,-6.388,81.500,0.6
6485,09/14/18 03:45:00,105.3,9.56,12.58,-6.610,80.900,0.6
6486,09/14/18 04:00:00,105.3,9.56,12.08,-6.770,80.500,0.6
6487,09/14/18 04:15:00,105.3,9.06,11.58,-6.802,80.300,0.6
6488,09/14/18 04:30:00,105.3,9.56,12.58,-6.770,79.700,0.6
6489,09/14/18 04:45:00,105.3,10.07,13.09,-6.802,79.100,0.6
6490,09/14/18 05:00:00,105.3,10.07,13.09,-7.026,79.800,0.6
6491,09/14/18 05:15:00,105.3,9.56,12.58,-7.026,79.500,0.6
6492,09/14/18 05:30:00,105.3,9.56,13.59,-7.026,79.900,0.6
6493,09/14/18 05:45:00,105.3,9.56,12.58,-7.122,79.700,0.6
6494,09/14/18 06:00:00,105.3,9.56,13.09,-7.187,79.300,0.6
6495,09/14/18 06:15:00,105.3,9.56,12.58,-7.348,78.700,0.6
6496,09/14/18 06:30:00,105.3,9.06,12.58,-7.348,78.700,0.6
6497,09/14/18 06:45:00,105.3,9.56,12.58,-7.478,78.100,0.6
6498,09/14/18 07:00:00,105.3,10.57,14.09,-7.738,77.800,0.6
6499,09/14/18 07:15:00,105.3,10.57,13.59,-7.673,76.700,0.6
6500,09/14/18 07:30:00,105.3,10.07,14.09,-7.738,77.400,0.6
6501,09/14/18 07:45:00,105.3,10.57,14.59,-7.836,78.000,0.6
6502,09/14/18 08:00:00,105.3,11.07,13.59,-8.000,77.400,0.6
6503,09/14/18 08:15:00,105.3,11.58,14.09,-7.935,77.100,3.1
6504,09/14/18 08:30:00,105.3,11.58,15.10,-8.000,76.900,4.4
6505,09/14/18 08:45:00,105.3,11.07,14.59,-8.066,76.900,6.9
6506,09/14/18 09:00:00,105.3,11.07,14.09,-7.968,77.100,10.6
6507,09/14/18 09:15:00,105.3,11.07,14.59,-7.836,74.500,18.1
6508,09/14/18 09:30:00,105.3,11.58,14.59,-8.033,76.200,21.9
6509,09/14/18 09:45:00,105.3,11.07,14.59,-7.968,76.200,26.9
6510,09/14/18 10:00:00,105.3,11.58,15.10,-7.968,75.500,30.6
6511,09/14/18 10:15:00,105.3,11.58,15.10,-7.706,74.700,34.4
6512,09/14/18 10:30:00,105.3,11.07,14.59,-7.478,73.800,38.1
6513,09/14/18 10:45:00,105.3,11.07,14.59,-7.445,74.000,38.1
6514,09/14/18 11:00:00,105.3,10.57,14.09,-7.348,74.600,43.1
6515,09/14/18 11:15:00,105.3,10.57,13.59,-7.058,73.100,51.9
6516,09/14/18 11:30:00,105.3,10.57,13.59,-6.866,73.400,53.1
6517,09/14/18 11:45:00,105.3,9.56,13.09,-6.834,74.000,55.6
6518,09/14/18 12:00:00,105.3,10.07,13.09,-6.547,72.500,60.6
6519,09/14/18 12:15:00,105.3,10.57,13.59,-6.642,73.400,58.1
6520,09/14/18 12:30:00,105.3,10.07,13.59,-6.802,75.200,60.6
6521,09/14/18 12:45:00,105.3,10.57,13.09,-6.420,74.200,66.9
6522,09/14/18 13:00:00,105.3,9.06,12.58,-6.262,76.100,69.4
6523,09/14/18 13:15:00,105.3,9.06,12.08,-6.168,76.800,78.1
6524,09/14/18 13:30:00,105.3,8.56,11.58,-5.948,76.200,89.4
6525,09/14/18 13:45:00,105.3,9.06,12.08,-5.854,77.300,115.6
6526,09/14/18 14:00:00,105.3,9.06,12.58,-5.542,77.700,168.1
6527,09/14/18 14:15:00,105.3,8.05,11.07,-5.388,77.800,201.9
6528,09/14/18 14:30:00,105.3,8.56,11.58,-5.264,77.800,233.1
6529,09/14/18 14:45:00,105.3,8.05,11.58,-5.141,78.600,224.4
