Day (2012),Borehole 4 (m),Borehole 6 (m),Borehole 7 (m),FOXX Velocity (m/a),25N1 Velocity (m/a),FOXX Bed Separation (m),25N1 Bed Separation (m),Temperature (*C),Moulin 3 Dday,Moulin 3 (m),Moulin 4 Dday,Moulin 4 (m)
170.7395833,645.3717935,668.4809717,626.9556905,158.1092292,132.5668522,0.638817673,0.168763584,4.108519703,203.3298611,438.9457473,,
170.75,645.743984,668.679813,626.8407392,157.2552332,132.6806465,0.638921188,0.168905498,4.112719698,203.3333333,438.6244118,,
170.7604167,646.0345985,668.8735563,626.7442417,156.4811055,132.0298148,0.639099091,0.169014156,4.115159746,203.3368056,438.0525783,,
170.7708333,646.386395,669.050304,626.6603266,156.1521308,132.2613821,0.639264364,0.16913842,4.115599758,203.3402778,437.4357935,,
170.78125,646.7585855,669.2236533,626.5973878,155.9574332,132.9792982,0.639407133,0.169221349,4.1158798,203.34375,436.7962526,,
170.7916667,647.039003,669.4343903,626.527733,155.1870788,132.6484895,0.639584023,0.169340103,4.1331998,203.3472222,436.1433931,,
170.8020833,647.4315875,669.5873461,626.4731822,154.4138948,132.239353,0.639712647,0.169489391,4.148639794,203.3506944,435.5136185,,
170.8125,647.722202,669.740301,626.3867369,153.8099279,132.0478572,0.639860174,0.169664222,4.165879794,203.3541667,435.0850519,,
170.8229167,648.017915,669.9136503,626.2969301,153.177098,131.8598061,0.64013166,0.169897386,4.17747982,203.3576389,434.8082523,,
170.8333333,648.262643,670.0360143,626.2062796,152.551758,131.9201528,0.640436481,0.170108516,4.19315982,203.3611111,434.4609949,,
170.84375,648.5226665,670.1736735,626.1391282,151.6868499,131.9161628,0.640773303,0.170293182,4.20515982,203.3645833,434.1902317,,
170.8541667,648.792887,670.3521205,626.0912813,150.5751418,131.5481214,0.641127432,0.170522693,4.21335987,203.3680556,433.8222637,,
170.8645833,649.1064447,670.5280185,626.0736531,149.3332713,131.0319209,0.641546524,0.170812678,4.214079955,203.3715278,433.6123609,,
170.875,649.374116,670.668228,626.0593826,148.0407883,130.2541261,0.642029441,0.17111287,4.230119943,203.375,433.4891059,,
170.8854167,649.7055185,670.8619713,626.0526671,146.51968,129.7145059,0.64261909,0.171430596,4.236720004,203.3784722,433.3993359,,
170.8958333,650.048251,671.0659118,626.0518276,145.3831773,129.4042909,0.643236185,0.171770582,4.253039968,203.3819444,433.2830989,,
170.90625,650.3864515,671.2749492,626.0509882,144.2539463,128.9061746,0.643830733,0.172221708,4.261719955,203.3854167,433.2861109,,
170.9166667,650.724652,671.4126086,626.0535065,142.9952942,128.3263605,0.644482686,0.172633819,4.266360028,203.3888889,433.2350662,,
170.9270833,651.0628525,671.6369426,626.0182494,142.3814322,127.4866685,0.645164247,0.173103911,4.263320077,203.3923611,433.2355931,,
170.9375,651.401053,671.861277,625.9989416,141.8374696,126.357825,0.645852994,0.173635995,4.268000078,203.3958333,433.2374537,,
170.9479167,651.7392535,671.9938383,626.0006205,140.8679961,125.202798,0.646483283,0.174256686,4.265280103,203.3993056,433.2026049,,
170.9583333,652.055927,672.2283696,626.0039784,140.0384884,124.2093938,0.647108946,0.174907037,4.262640187,203.4027778,433.2846959,,
170.96875,652.5300875,672.432309,626.015731,139.369543,123.782948,0.647657883,0.175495181,4.273200217,203.40625,433.5102503,,
170.9791667,652.9889525,672.6872332,626.035878,138.8568611,123.7751338,0.648166937,0.17604734,4.293200144,203.4097222,433.7208542,,
170.9895833,653.4682115,672.9421587,626.0568643,138.0329097,123.4327201,0.648620946,0.176566626,4.294000192,203.4131944,434.0851879,,
171,653.962766,673.227675,626.0728137,136.6742837,123.174353,0.649082985,0.177064995,4.302280192,203.4166667,434.549731,,
171.0104167,654.482813,673.4927976,626.094639,135.1585835,123.1290499,0.649445973,0.177529194,4.310760218,203.4201389,434.8172656,,
171.0208333,655.00286,673.8394958,626.1240187,132.8535772,122.6766489,0.649738023,0.177938393,4.323280157,203.4236111,435.1562519,,
171.03125,655.594286,674.104617,626.1567556,130.7199913,121.8716917,0.65000147,0.178360728,4.32452017,203.4270833,435.6552694,,
171.0416667,656.185712,674.4207229,626.1920101,129.3099736,122.1128571,0.65019686,0.178686158,4.322160219,203.4305556,436.3090734,,
171.0520833,656.8332215,674.7368305,626.2448906,127.4310472,122.3909862,0.650371284,0.178978322,4.323680231,203.4340278,436.8718516,,
171.0625,657.4348445,675.063135,626.3011268,125.4140507,122.4268408,0.650473449,0.17921725,4.329040213,203.4375,437.6573944,,
171.0729167,658.051763,675.3792424,626.3657544,124.0042567,122.2093982,0.650408898,0.179355151,4.317320213,203.4409722,438.4279125,,
171.0833333,658.755356,675.6851532,626.4438081,122.7401178,121.7221956,0.650238267,0.179480161,4.311240181,203.4444444,439.2224385,,
171.09375,659.4130625,676.0675404,626.5193407,121.7353377,121.1218746,0.649930493,0.179566616,4.299160205,203.4479167,440.1864074,,
171.1041667,660.0656705,676.4295319,626.6049406,121.0043094,120.6353899,0.649469673,0.179616908,4.288880229,203.4513889,441.1079557,,
171.1145833,660.7412218,676.7558365,626.7014455,120.4312011,120.1742001,0.648885571,0.179567498,4.286200192,203.4548611,442.1914076,,
171.125,661.467758,677.082141,626.7920715,120.0016513,120.3896889,0.648177628,0.17947514,4.279600179,203.4583333,443.4325799,,
171.1354167,662.171351,677.4849239,626.8793368,119.2901347,120.4550657,0.647361083,0.179315031,4.269000179,203.4618056,444.6263415,,
171.1458333,662.813762,677.83672,626.9598857,118.1965179,119.9343228,0.646378409,0.179140942,4.26396013,203.4652778,445.9193675,,
171.15625,663.5428475,678.1502775,627.0630838,116.6811035,118.9154881,0.645307785,0.178859633,4.253120142,203.46875,447.3250901,,
171.1666667,664.261736,678.5403106,627.1788601,115.1299816,118.2797172,0.644182636,0.178538064,4.246040142,203.4722222,449.1635287,,
171.1770833,664.975526,678.8666153,627.2971457,113.0412503,117.7319018,0.64296732,0.17806956,4.238880056,203.4756944,450.8539454,,
171.1875,665.730104,679.213314,627.4212954,111.0673813,117.5498165,0.641725106,0.177451235,4.216360056,203.4791667,452.6295158,,
171.1979167,666.3572195,679.5995251,627.5555018,109.1377959,117.2416489,0.64062799,0.176730204,4.201200031,203.4826389,453.7805321,,
171.2083333,667.13729,679.9857361,627.6896984,106.9199497,116.1093342,0.639580243,0.175930752,4.189800019,203.4861111,455.5464719,,
171.21875,667.8255875,680.3627417,627.8331101,104.8998751,114.4554544,0.638524802,0.175121622,4.178360019,203.4895833,457.0537348,,
171.2291667,668.4629,680.7213362,627.9781878,103.1513568,112.3243361,0.637492375,0.17430165,4.170719994,203.4930556,459.1628718,,
171.2395833,669.1919855,681.0799307,628.1308004,101.9247386,110.8403001,0.636461682,0.173395582,4.159240079,203.4965278,460.8388472,,
171.25,669.839495,681.4385252,628.2892692,100.9278648,109.2708525,0.63538598,0.1724473,4.162760079,203.5,462.5518599,,
171.2604167,670.5583835,681.7971197,628.4460477,100.0388393,107.45855,0.634347462,0.171554773,4.169880078,203.5034722,464.2813126,,
171.2708333,671.236484,682.1557142,628.6095189,99.87708505,105.9867936,0.633353884,0.170663477,4.176640064,203.5069444,466.0570131,,
171.28125,671.9043875,682.4712555,628.7830338,99.89371859,104.296513,0.63239775,0.169748434,4.183160076,203.5104167,467.9866521,,
171.2916667,672.64367,682.8128537,628.9556942,99.63231288,102.4142775,0.631471277,0.168932125,4.191560063,203.5138889,469.9515801,,
171.3020833,673.2503915,683.1570024,629.1082253,99.7769992,100.688511,0.630637389,0.168145366,4.205520026,203.5173611,471.9675275,,
171.3125,673.908098,683.526645,629.2649335,99.94095655,99.11100328,0.629903328,0.167386475,4.215600014,203.5208333,473.6673627,,
171.3229167,674.5556075,683.8682451,629.4266557,99.48323243,98.0597575,0.629297231,0.166754608,4.233040002,203.5243056,475.516094,,
171.3333333,675.213314,684.209844,629.5917149,98.78330075,97.75652361,0.628819952,0.166116721,4.25996002,203.5277778,477.3640327,,
171.34375,675.774149,684.5463455,629.7592724,97.96212674,97.14297449,0.628482391,0.165559262,4.292600026,203.53125,479.1617251,,
171.3541667,676.4012645,684.862451,629.9167624,96.78660348,96.48638375,0.628259993,0.165052301,4.328999941,203.5347222,480.8075156,,
171.3645833,676.9824935,685.1326719,630.0658628,95.85017273,96.10421848,0.628122116,0.164621482,4.35775988,203.5381944,482.6554232,,
171.375,677.507639,685.41309,630.2023879,94.88254152,95.23800385,0.628056297,0.164212477,4.371319868,203.5416667,484.2022149,,
171.3854167,678.0633755,685.6884095,630.3447651,94.32341316,94.23805909,0.628122657,0.163790808,4.381039892,203.5451389,486.1817116,,
171.3958333,678.598718,685.9331379,630.4787571,93.97260598,93.5420172,0.628250501,0.163477723,4.394599892,203.5486111,487.9810512,,
171.40625,679.0524845,686.1931605,630.6119019,94.18457538,93.59336726,0.628506981,0.163224276,4.408119879,203.5520833,489.7223589,,
171.4166667,679.506251,686.46338,630.7400132,95.18986071,93.50525232,0.628814401,0.163096419,4.410279916,203.5555556,491.7049947,,
171.4270833,679.9804115,686.6724191,630.863092,96.34364257,93.21587254,0.629182639,0.16310683,4.41811991,203.5590278,493.1948062,,
171.4375,680.39339,686.861064,630.9685815,97.59495545,93.09904095,0.629559573,0.163243883,4.424159923,203.5625,495.4475889,,
171.4479167,680.7859745,687.0650042,631.0891335,99.3651931,93.64059818,0.629887208,0.163483117,4.435999935,203.5659722,497.2122071,,
171.4583333,681.178559,687.3097324,631.2004696,101.3697813,94.84112767,0.630189684,0.163860891,4.442399978,203.5694444,499.2240862,,
171.46875,681.5609465,687.4168005,631.3017545,103.0519718,96.43451544,0.630591551,0.164242748,4.458399966,203.5729167,501.0238817,,
171.4791667,681.769985,687.5544594,631.4155885,104.8316043,98.34800499,0.631016453,0.164638413,4.47247999,203.5763889,503.6794159,,
171.4895833,682.055501,687.6870209,631.5202092,106.3935723,99.73862956,0.631502965,0.165106049,4.486600027,203.5798611,505.7476713,,
171.5,682.269638,687.768597,631.607249,108.1578552,101.2622796,0.632006543,0.165592525,4.508360016,203.5833333,507.7809199,,
171.5104167,682.422593,687.8450747,631.6641574,109.8393916,103.3359988,0.632500723,0.166055191,4.528440004,203.5868056,509.512165,,
171.5208333,682.544957,687.921552,631.7068375,111.5296229,104.6027223,0.633001427,0.166517656,4.543000029,203.5902778,511.4117463,,
171.53125,682.616336,687.9572415,631.7486798,113.066202,106.5732945,0.633467796,0.167034102,4.565280017,203.59375,513.7255512,,
171.5416667,682.697912,687.982734,631.7729479,114.8874328,108.4480053,0.63400094,0.167508034,4.583760053,203.5972222,515.5660643,,
171.5520833,682.677518,687.9674387,631.7779688,116.6928702,110.3994029,0.634472739,0.167930604,4.609840048,203.6006944,517.4720455,,
171.5625,682.565351,687.931749,631.7813161,118.6887032,112.1869382,0.634859733,0.168349538,4.632240036,203.6041667,519.4088284,,
171.5729167,682.524563,687.8960594,631.7972157,121.1874959,113.698515,0.635161323,0.168703255,4.654720061,203.6076389,520.9252071,,
171.5833333,682.412396,687.7991877,631.8106046,123.6967883,114.4148923,0.635452248,0.169072339,4.669840049,203.6111111,522.5689047,,
171.59375,682.249244,687.707415,631.8206463,126.6579984,116.3283041,0.635664936,0.16943219,4.67928003,203.6145833,524.2127963,,
171.6041667,682.075895,687.6156423,631.8365455,129.8286188,118.5132987,0.635910792,0.16979961,4.68680003,203.6180556,525.7501536,,
171.6145833,681.841364,687.4575884,631.8825687,132.9352432,120.6279436,0.636142038,0.170122563,4.692480116,203.6215278,527.5682332,,
171.625,681.606833,687.35052,631.9235702,136.4571512,123.1648608,0.636370275,0.170497371,4.711520152,203.625,529.0796855,,
171.6354167,681.351908,687.1899168,631.9595503,140.3094953,126.0213734,0.636523089,0.17097404,4.749600226,203.6284722,530.7144653,,
171.6458333,681.117377,687.0752001,632.0030603,144.4110217,129.2646964,0.636775699,0.171316699,4.799120177,203.6319444,532.3967534,,
171.65625,680.7859745,686.8440692,632.0432224,148.1429253,132.236319,0.636936905,0.17163508,4.837200177,203.6354167,533.9656198,,
171.6666667,680.505557,686.701311,632.0858936,151.424203,135.1220309,0.637069917,0.171857373,4.86768025,203.6388889,535.5318039,,
171.6770833,680.1843515,686.5296619,632.1335838,154.8424774,138.4595081,0.637150077,0.172039774,4.917120226,203.6423611,537.2810627,,
171.6875,679.893737,686.381805,632.1678865,158.0463523,141.4826949,0.637236272,0.172177803,4.964760232,203.6458333,539.0850943,,
171.6979167,679.5317435,686.2441452,632.2030253,160.8044717,143.6910998,0.637310978,0.172268243,5.010440269,203.6493056,540.7980845,,
171.7083333,679.261523,686.0758945,632.2381633,163.3097663,146.1011968,0.637362663,0.172291795,5.059960275,203.6527778,542.299686,,
171.71875,678.9097265,685.9178415,632.2858495,165.6644047,147.7547594,0.637331505,0.172362621,5.113280256,203.65625,543.842313,,
171.7291667,678.6599,685.7699854,632.3352076,167.8745492,149.4681739,0.637266992,0.172490975,5.164680256,203.6597222,545.4432893,,
171.7395833,678.384581,685.5813408,632.3761989,170.1442333,151.6485463,0.63722165,0.172628568,5.21420025,203.6631944,546.9501355,,
171.75,678.160247,685.453878,632.4263911,172.0619699,153.5988324,0.6372269,0.172817605,5.265600238,203.6666667,548.4392204,,
171.7604167,677.905322,685.3111197,632.4891294,173.8595358,154.932439,0.637302926,0.173025744,5.311280214,203.6701389,549.9350179,,
171.7708333,677.711579,685.1275738,632.5393185,175.2890348,156.9149309,0.63739174,0.173302171,5.35128025,203.6736111,551.3165183,,
171.78125,677.466851,685.025604,632.5861604,176.7116505,158.1663779,0.637476083,0.173571273,5.400800226,203.6770833,552.5851399,,
171.7916667,677.23232,684.9134369,632.6430383,177.7875198,158.9984237,0.637592076,0.173790494,5.438920177,203.6805556,553.7684669,,
171.8020833,677.1048575,684.8114672,632.7007507,178.8125984,159.5814068,0.637708848,0.174104463,5.469400165,203.6840278,554.9548606,,
171.8125,676.967198,684.6993,632.7475885,179.5745711,160.4418127,0.637827646,0.174426962,5.501800183,203.6875,556.1443797,,
171.8229167,676.814243,684.627921,632.8153338,179.6588095,161.3153528,0.6379852,0.174788855,5.536080195,203.6909722,557.2512843,,
171.8333333,676.661288,684.5667389,632.8763861,180.0228504,162.5105281,0.638085857,0.175149391,5.568480177,203.6944444,558.3269208,,
171.84375,676.5159807,684.5310495,632.9382726,179.5977308,162.3282105,0.638200174,0.175483244,5.598960201,203.6979167,559.3048058,,
171.8541667,676.426757,684.4851631,633.0076833,179.3496246,161.9136547,0.638305343,0.175843676,5.633240177,203.7013889,560.2890747,,
171.8645833,676.406363,684.403587,633.0712378,178.962957,161.6767981,0.638374301,0.176195985,5.659920189,203.7048611,561.2175958,,
171.875,676.345181,684.332208,633.1331177,177.5973155,160.8451879,0.638427753,0.176443322,5.690400189,203.7083333,562.071907,,
171.8854167,676.3069423,684.3424049,633.2568712,175.1180316,159.5217065,0.638467551,0.176530624,5.720920116,203.7118056,562.8578404,,
171.8958333,676.2687035,684.3118141,633.378108,172.129189,157.6330954,0.638467484,0.176634258,5.732360067,203.7152778,563.5656671,,
171.90625,676.2304648,684.3169125,633.4575346,169.4798583,155.8254979,0.638518267,0.176700193,5.740040092,203.71875,564.2475185,,
171.9166667,676.192226,684.29142,633.5344497,166.2279572,153.9553356,0.638598131,0.176726829,5.744120117,203.7222222,564.8489648,,
171.9270833,676.2381125,684.271026,633.6264092,162.7215975,151.5809317,0.638698292,0.176728375,5.759760032,203.7256944,565.3339463,,
171.9375,676.253408,684.29142,633.7342466,159.1911973,149.1119501,0.63878628,0.176795862,5.76028002,203.7291667,565.7006381,,
171.9479167,676.3528287,684.3271095,633.8420777,155.6260873,146.7585974,0.638817165,0.176858527,5.751320105,203.7326389,566.0674496,,
171.9583333,676.498136,684.3118141,633.9632755,152.2596232,144.0377147,0.638846906,0.176846595,5.759520081,203.7361111,566.2764338,,
171.96875,676.5669658,684.352602,634.0493628,148.9640029,141.6723835,0.638874409,0.176794707,5.765840063,203.7395833,566.3804928,,
171.9791667,676.712273,684.4035871,634.2131682,145.5759094,138.975416,0.638913584,0.176681504,5.762640026,203.7430556,566.4200338,,
171.9895833,676.9213115,684.4647689,634.3660957,142.0737116,135.5705403,0.638890123,0.176587696,5.749960069,203.7465278,566.4013907,,
172,677.13035,684.546345,634.5357215,139.021303,132.7541533,0.638776387,0.176362693,5.750640051,203.75,566.3454982,,
172.0104167,677.3827257,684.6534137,634.7086734,136.4562681,130.7037898,0.638523536,0.176060019,5.730599979,203.7534722,566.1658986,,
172.0208333,677.609609,684.7400885,634.8506988,133.6455513,128.1674897,0.638264937,0.175715082,5.701279979,203.7569444,566.0518331,,
172.03125,677.9180682,684.882846,635.0161027,130.5428068,125.9816359,0.638004498,0.175361905,5.668159955,203.7604167,565.8400947,,
172.0416667,678.231626,685.0154065,635.1689627,127.34599,123.9720158,0.637676435,0.175067488,5.617880015,203.7638889,565.6263857,,
172.0520833,678.5630285,685.0816873,635.345195,124.4070262,122.1728537,0.637365458,0.174730508,5.580920077,203.7673611,565.4144855,,
172.0625,678.918224,685.260135,635.4996975,121.4564396,120.0685789,0.637084812,0.174410751,5.555400052,203.7708333,565.0710551,,
172.0729167,679.213937,685.4513286,635.6658774,119.10275,117.7677365,0.63682975,0.174037832,5.508920137,203.7743056,564.8226506,,
172.0833333,679.598024,685.6119313,635.8629353,116.5832912,115.5804446,0.636591016,0.173701939,5.479600113,203.7777778,564.4484028,,
172.09375,679.975313,685.749591,636.0474489,114.6087492,114.306617,0.63634403,0.173386655,5.444560107,203.78125,564.0678224,,
172.1041667,680.352602,685.9127433,636.1902046,112.1100386,112.6434368,0.63610333,0.173013407,5.415240082,203.7847222,563.6625943,,
172.1145833,680.770679,686.1115841,636.3220974,109.5109985,110.7702158,0.635883686,0.172613075,5.385920155,203.7881944,563.2551393,,
172.125,681.168362,686.300229,636.4598235,107.5275283,109.0492569,0.635683208,0.172322753,5.375640143,203.7916667,562.8586762,,
172.1354167,681.5609465,686.4735783,636.6067197,106.0693558,107.3695466,0.635523925,0.172160998,5.344440106,203.7951389,562.4507796,,
172.1458333,681.984122,686.6265337,636.766122,105.0491473,105.9240661,0.635327055,0.172017494,5.307480235,203.7986111,562.0155376,,
172.15625,682.3856289,686.8406705,636.921338,103.6599269,104.4566912,0.635106358,0.171920476,5.29912021,203.8020833,561.5148174,,
172.1666667,682.7871358,687.0650033,637.0932284,102.7123108,102.9549526,0.634905648,0.171845424,5.284960247,203.8055556,561.0689538,,
172.1770833,683.217959,687.2434512,637.2792856,102.3187877,102.069306,0.63472075,0.17177972,5.287760166,203.8090278,560.6426109,,
172.1875,683.636036,687.503475,637.4770026,101.8147829,101.4906956,0.634472083,0.17156474,5.269160177,203.8125,560.0887225,,
172.1979167,684.0999995,687.7329079,637.6972189,101.1999035,100.7288609,0.634268187,0.171331263,5.250200251,203.8159722,559.6087948,,
172.2083333,684.502781,687.9725377,637.9649459,100.9562993,100.2974301,0.634023757,0.171095584,5.248360172,203.8194444,559.0949331,,
172.21875,684.9565475,688.1917725,638.1809335,100.9720551,100.2209441,0.633722034,0.170851951,5.235040159,203.8229167,558.5775083,,
172.2291667,685.379723,688.3804165,638.3760508,100.6364604,100.1310782,0.633405424,0.17054604,5.219760097,203.8263889,558.0158986,,
172.2395833,685.858982,688.6251452,638.5861536,100.5361928,100.6818054,0.633104722,0.170244115,5.198520151,203.8298611,557.3978399,,
172.25,686.317847,688.839282,638.8154046,99.87571025,100.3456017,0.632852795,0.169995979,5.188440108,203.8333333,556.8139891,,
172.2604167,686.7231777,689.0330253,639.0387922,98.73997868,99.36942632,0.632688865,0.169793061,5.161120083,203.8368056,556.159648,,
172.2708333,687.143804,689.2471626,639.2788198,98.37203121,99.24574604,0.632521842,0.169615974,5.144960161,203.8402778,555.4935523,,
172.28125,687.5185438,689.410314,639.5096496,98.37586662,99.01866842,0.632304773,0.169410103,5.141920185,203.84375,554.7427344,,
172.2916667,687.959564,689.6040574,639.7496147,98.47890854,99.37878543,0.63207543,0.169082048,5.144560149,203.8472222,553.9802872,,
172.3020833,688.336853,689.8156449,639.9995446,97.39318839,98.93496458,0.631842661,0.168719698,5.151040082,203.8506944,553.2033982,,
172.3125,688.6988465,689.991543,640.2377789,96.35060989,98.0297801,0.631517794,0.168265862,5.14608007,203.8541667,552.4401562,,
172.3229167,689.0455445,690.1444983,640.4893069,95.4492762,97.39272287,0.631206651,0.167742283,5.144919973,203.8576389,551.6260122,,
172.3333333,689.376947,690.2872565,640.7499595,94.81122343,97.02706454,0.630940032,0.167191863,5.141879912,203.8611111,550.8086679,,
172.34375,689.6879555,690.4249153,640.9664476,94.0160214,96.10987933,0.630653405,0.166541562,5.133119924,203.8645833,550.1042136,,
172.3541667,690.029555,690.5319838,641.1879046,93.69360548,95.70064914,0.630336832,0.165835555,5.131959875,203.8680556,549.2883709,,
172.3645833,690.2768323,690.6390524,641.3885246,93.64159611,95.61742471,0.630054228,0.165206987,5.115559863,203.8715278,548.4858274,,
172.375,690.559799,690.7461209,641.5666498,93.60337616,95.85028732,0.629750887,0.164501405,5.091559814,203.875,547.6423011,,
172.3854167,690.6891734,690.8531895,641.7081386,94.0982179,96.7102145,0.62944884,0.16377866,5.067559814,203.8784722,546.8769021,,
172.3958333,690.8325688,690.960258,641.843791,93.93166992,97.07102674,0.629142953,0.163154912,5.060679875,203.8819444,546.1293286,,
172.40625,690.9759641,691.0673265,641.9586298,93.99493632,97.37621347,0.628822753,0.162498094,5.06711982,203.8854167,545.3762869,,
172.4166667,691.1193594,691.1743951,642.0626442,94.70428883,98.31918858,0.628440838,0.161894098,5.025959894,203.8888889,544.5771806,,
172.4270833,691.2627547,691.2253801,642.1874535,94.90998523,98.87929957,0.628050351,0.161338078,4.994359871,203.8923611,543.8703442,,
172.4375,691.40615,691.1947891,642.268991,95.31904162,99.22727437,0.62776664,0.16092855,4.961279926,203.8958333,543.0949006,,
172.4479167,691.4826275,691.1794935,642.3297256,96.07881365,100.5010016,0.627511489,0.160570689,4.94956,203.8993056,542.36745,,
172.4583333,691.487726,691.164198,642.3422051,96.27369677,101.0682249,0.627273812,0.160340248,4.953359884,203.9027778,541.5628476,,
172.46875,691.4928245,691.143804,642.3821389,96.40290429,100.9741251,0.627081464,0.160096911,4.932519878,203.90625,540.7064133,,
172.4791667,691.446938,691.113213,642.418744,97.05698974,101.2329837,0.626921239,0.159917169,4.900559952,203.9097222,539.8575569,,
172.4895833,691.3602635,691.0576959,642.4245675,97.60005922,101.0833976,0.626716822,0.159700753,4.878279996,203.9131944,538.889653,,
172.5,691.212407,690.9523269,642.3971138,98.68803116,101.8768785,0.62647383,0.159509591,4.860039979,203.9166667,537.9232392,,
172.5104167,691.0543535,690.8469579,642.3330535,99.59926108,102.9233441,0.62620031,0.159337387,4.841800002,203.9201389,536.944205,,
172.5208333,690.763739,690.7415889,642.2473589,100.0751406,102.9184406,0.625938147,0.159128665,4.831000044,203.9236111,536.0239617,,
172.53125,690.498617,690.6362199,642.1633244,100.5408853,103.1971443,0.625762412,0.159078118,4.829680038,203.9270833,535.0258089,,
172.5416667,690.243692,690.5308509,642.0643084,101.1966188,103.2311563,0.62564506,0.159115541,4.820680085,203.9305556,533.9984853,,
172.5520833,690.049949,690.4351126,642.0102217,103.5420867,104.9488419,0.625541536,0.159240456,4.820920115,203.9340278,532.953737,,
172.5625,689.91059,690.3637335,641.9944114,106.1589695,107.5497604,0.62546126,0.159483197,4.824760121,203.9375,531.9095845,,
172.5729167,689.839211,690.2770588,642.0335208,108.0001253,109.860922,0.625300597,0.159851274,4.840000096,203.9409722,530.7932601,,
172.5833333,689.733842,690.2872561,642.1192255,109.1153202,111.1605542,0.625133769,0.160211756,4.843840194,203.9444444,529.7022689,,
172.59375,689.8001225,690.297453,642.2431989,110.5652401,112.8781225,0.625012554,0.16064859,4.862880169,203.9479167,528.5263393,,
172.6041667,689.866403,690.297453,642.4012735,111.8379796,114.3167436,0.62489207,0.161164453,4.874320145,203.9513889,527.3711147,,
172.6145833,689.9199372,690.3535364,642.5551748,112.6398295,114.9523244,0.624770879,0.161610387,4.8781202,203.9548611,526.2632872,,
172.625,690.019358,690.40962,642.7165492,113.188473,115.3467513,0.624623531,0.162142989,4.891440236,203.9583333,525.0819676,,
172.6354167,690.1302504,690.454232,642.8737506,113.3691636,115.2485535,0.624424813,0.1626556,4.914280261,203.9618056,523.9071772,,
172.6458333,690.2411427,690.4962946,643.0284433,114.5732957,116.1312854,0.624283135,0.163030148,4.925720255,203.9652778,522.7202971,,
172.65625,690.3278172,690.5383572,643.180628,115.6853351,117.0653446,0.6241667,0.163353087,4.93524023,203.96875,521.4974186,,
172.6666667,690.366056,690.542181,643.2995394,115.8635308,117.3656655,0.624074977,0.163656409,4.93908023,203.9722222,520.2549825,,
172.6770833,690.4323365,690.5268855,643.3993191,115.7520242,117.3525177,0.624013277,0.163970693,4.97336012,203.9756944,518.979671,,
172.6875,690.430637,690.51159,643.5057447,116.1256401,117.6570258,0.623920097,0.164274294,4.984760107,203.9791667,517.6533588,,
172.6979167,690.42044,690.4962945,643.5930422,116.7205363,117.5302339,0.623794427,0.164582793,4.984320107,203.9826389,516.4202529,,
172.7083333,690.417041,690.480999,643.6570577,117.1745013,118.0486274,0.623644812,0.164798611,4.979960034,203.9861111,515.0904881,,
172.71875,690.3303665,690.4657035,643.6878176,117.4685696,118.8116055,0.62353447,0.16508647,4.964160076,203.9895833,513.8612653,,
172.7291667,690.223298,690.3892263,643.6969624,117.4728425,119.6792862,0.623424973,0.165393581,4.973200052,203.9930556,512.4720316,,
172.7395833,690.0779908,690.3127486,643.698625,117.376911,120.8087405,0.623400459,0.165733902,4.987840003,203.9965278,511.1600321,,
172.75,689.927585,690.287256,643.6977937,117.0403713,120.9409976,0.623365431,0.166118444,4.998640021,204,509.9635647,,
172.7604167,689.7516868,690.175089,643.7052757,117.3634993,121.1601972,0.623352793,0.166489699,4.999959998,204.0034722,508.5641339,,
172.7708333,689.6165765,690.1037095,643.7302155,117.4848802,121.9428956,0.623316709,0.16689657,4.992119976,204.0069444,506.9074264,,
172.78125,689.5248035,689.981346,643.7792629,117.726697,122.6570462,0.623250921,0.167193067,4.981039958,204.0104167,505.2656558,,
172.7916667,689.448326,689.9405581,643.840778,117.7218536,123.0589559,0.623136849,0.167475717,4.968279909,204.0138889,503.7156996,,
172.8020833,689.3489052,689.8844746,643.9130971,116.7032339,122.2651308,0.622996377,0.16769647,4.953679887,204.0173611,502.3747849,,
172.8125,689.325962,689.879376,643.9928941,115.7072549,121.2700326,0.622890844,0.167861182,4.939359893,204.0208333,500.8969087,,
172.8229167,689.203598,689.8411373,644.0909731,115.1175869,120.0426447,0.622852008,0.167985072,4.927119845,204.0243056,499.5481764,,
172.8333333,689.203598,689.8589817,644.1807356,115.1037011,119.2602852,0.62276077,0.168093487,4.897799881,204.0277778,498.1957642,,
172.84375,689.203598,689.7927015,644.2887772,114.7599169,118.2822943,0.622685449,0.168121781,4.876119881,204.03125,497.0175799,,
172.8541667,689.234189,689.8181939,644.3993053,114.3936755,117.7580523,0.622587097,0.168177974,4.856639821,204.0347222,495.6928304,,
172.8645833,689.2188935,689.807997,644.5189672,114.2307342,117.8420088,0.622462941,0.16825003,4.827719827,204.0381944,494.3972608,,
172.875,689.325962,689.858982,644.6519156,114.4999456,117.6617458,0.62236263,0.168260198,4.796999821,204.0416667,492.9620455,,
172.8854167,689.3794962,689.8946715,644.7915008,114.6235763,117.6188456,0.622251436,0.168252848,4.773959748,204.0451389,491.4668978,,
172.8958333,689.458523,689.8487853,644.9211059,114.1444288,116.9040875,0.622090739,0.168271095,4.741399778,204.0486111,490.1885213,,
172.90625,689.5528452,689.9252625,645.044056,114.1290477,116.5037608,0.621919612,0.168328468,4.722159785,204.0520833,489.0075227,,
