Day (2011),Borehole 4 (m),Borehole 6 (m),Borehole 7 (m),FOXX velocity (m/a),FOXX bed seperation (m),Temperature (*C),FOXX  Moulin Dday,FOXX moulin (m)
197.8958333,687.439517,659.777834,NaN,82.51252361,0.193764338,,218.3159722,NaN
197.90625,687.408926,659.798226,NaN,82.42477248,0.193306872,,218.3194444,NaN
197.9166667,687.42932,659.747242,NaN,82.32861536,0.192714474,,218.3229167,NaN
197.9270833,687.439517,659.7574375,NaN,82.13646215,0.192151135,,218.3263889,NaN
197.9375,687.53129,659.737044,NaN,82.49990028,0.191583981,,218.3298611,NaN
197.9479167,687.63326,659.75064,NaN,82.80679407,0.19103345,,218.3333333,NaN
197.9583333,687.745427,659.7676335,NaN,82.62090948,0.190483951,,218.3368056,NaN
197.96875,687.8372,659.737044,NaN,82.12722153,0.189900505,,218.3402778,NaN
197.9791667,687.867791,659.757439,NaN,82.28644473,0.18931451,,218.34375,NaN
197.9895833,688.051337,659.7370457,NaN,81.91135993,0.188769052,,218.3472222,NaN
198,688.14311,659.788029,NaN,81.41468209,0.188219192,,218.3506944,NaN
198.0104167,688.24508,659.7370438,NaN,81.18760097,0.187704578,,218.3541667,NaN
198.0208333,688.306262,659.7382677,NaN,80.86741968,0.187149307,,218.3576389,NaN
198.03125,688.377641,659.7505041,NaN,80.0988068,0.186554738,,218.3611111,NaN
198.0416667,688.4431931,659.7627405,NaN,79.74989101,0.185915908,,218.3645833,NaN
198.0520833,688.5087453,659.7749769,NaN,79.72618594,0.185291914,,218.3680556,NaN
198.0625,688.581581,659.7872133,NaN,79.9350733,0.184738233,,218.3715278,NaN
198.0729167,688.65296,659.77783,NaN,80.29348428,0.184219121,,218.375,NaN
198.0833333,688.734536,659.7472415,NaN,79.89094593,0.18369986,,218.3784722,NaN
198.09375,688.775324,659.726847,NaN,79.71707578,0.183145041,,218.3819444,NaN
198.1041667,688.816112,659.747239,NaN,79.64120273,0.18265992,,218.3854167,NaN
198.1145833,688.867097,659.7064525,NaN,79.7608705,0.182205245,,218.3888889,NaN
198.125,688.887491,659.726847,NaN,79.91438999,0.181885758,,218.3923611,NaN
198.1354167,688.897688,659.7472376,NaN,79.96254727,0.181657394,,218.3958333,NaN
198.1458333,688.887491,659.706453,NaN,79.84048102,0.181396404,,218.3993056,NaN
198.15625,688.897688,659.726847,NaN,79.85440754,0.181166903,,218.4027778,NaN
198.1666667,688.918082,659.706454,NaN,79.77197598,0.181069046,,218.40625,NaN
198.1770833,688.948673,659.7064535,NaN,79.84213981,0.180951265,,218.4097222,NaN
198.1875,688.928279,659.706453,NaN,79.8560325,0.180831886,,218.4131944,NaN
198.1979167,688.938476,659.6860592,NaN,79.35394358,0.180732501,,218.4166667,NaN
198.2083333,689.009855,659.686059,NaN,79.01847654,0.180614665,,218.4201389,NaN
198.21875,688.979264,659.696256,NaN,79.18045026,0.180511522,,218.4236111,NaN
198.2291667,689.050643,659.6656645,NaN,78.84239793,0.180441912,,218.4270833,NaN
198.2395833,689.050643,659.6656645,NaN,78.92124317,0.180446652,,218.4305556,NaN
198.25,689.071037,659.604483,NaN,79.50666037,0.180482356,,218.4340278,NaN
198.2604167,689.081234,659.624876,NaN,79.59327689,0.180517432,,218.4375,NaN
198.2708333,689.122022,659.624879,NaN,79.96564127,0.180524286,,218.4409722,NaN
198.28125,689.122022,659.624877,NaN,80.79850844,0.180590424,,218.4444444,NaN
198.2916667,689.142416,659.624877,NaN,81.02814481,0.180682616,,218.4479167,NaN
198.3020833,689.16281,659.64527,NaN,81.20461529,0.180724397,,218.4513889,NaN
198.3125,689.203598,659.645271,NaN,80.86740993,0.180753417,,218.4548611,NaN
198.3229167,689.16281,659.6911579,NaN,80.56960286,0.180677672,,218.4583333,NaN
198.3333333,689.223992,659.6860595,NaN,80.89688255,0.180606677,,218.4618056,NaN
198.34375,689.203598,659.726847,NaN,80.95894022,0.180533296,,218.4652778,NaN
198.3541667,689.203598,659.706453,NaN,80.94805183,0.180398059,,218.46875,NaN
198.3645833,689.26478,659.7268455,NaN,80.91145068,0.180242888,,218.4722222,NaN
198.375,689.223992,659.757438,NaN,80.76836288,0.18006811,,218.4756944,NaN
198.3854167,689.305568,659.7472415,NaN,80.66958795,0.179770297,,218.4791667,NaN
198.3958333,689.26478,659.7370442,NaN,81.26591059,0.179462227,,218.4826389,NaN
198.40625,689.193401,659.706453,NaN,81.9993048,0.179164207,,218.4861111,NaN
198.4166667,689.244386,659.706455,NaN,82.74883454,0.17881617,,218.4895833,NaN
198.4270833,689.254583,659.6860595,NaN,83.10832304,0.178519365,,218.4930556,NaN
198.4375,689.213795,659.737044,NaN,82.92445248,0.17822502,,218.4965278,NaN
198.4479167,689.203598,659.726849,NaN,83.39906618,0.177976874,,218.5,NaN
198.4583333,689.16281,659.7982236,NaN,84.06206081,0.177736169,,218.5034722,NaN
198.46875,689.183204,659.777832,NaN,84.44068873,0.17743021,,218.5069444,NaN
198.4791667,689.132219,659.706453,NaN,85.32098263,0.177125733,,218.5104167,NaN
198.4895833,689.091431,659.7166502,NaN,85.79846781,0.176778264,,218.5138889,NaN
198.5,689.06084,659.726847,NaN,85.62394046,0.176454099,,218.5173611,NaN
198.5104167,689.0047565,659.726847,NaN,85.97940356,0.176112483,,218.5208333,NaN
198.5208333,688.95887,659.726847,NaN,86.28533928,0.175851248,,218.5243056,NaN
198.53125,688.867097,659.726847,NaN,86.31855054,0.175563439,,218.5277778,NaN
198.5416667,688.826309,659.706451,NaN,87.11728364,0.175259377,,218.53125,NaN
198.5520833,688.775324,659.6962565,NaN,87.4744523,0.174971103,,218.5347222,NaN
198.5625,688.642763,659.665665,NaN,88.45063385,0.174701272,,218.5381944,NaN
198.5729167,688.55099,659.594284,NaN,89.57745063,0.174551138,,218.5416667,NaN
198.5833333,688.459217,659.5280064,NaN,90.61292756,0.174431278,,218.5451389,NaN
198.59375,688.377641,659.492316,NaN,92.19155233,0.174384196,,218.5486111,NaN
198.6041667,688.255277,659.522907,NaN,94.07831894,0.174333645,,218.5520833,NaN
198.6145833,688.112519,659.5433,NaN,95.40734925,0.174234716,,218.5555556,NaN
198.625,687.979958,659.522907,NaN,96.67954007,0.174140589,,218.5590278,NaN
198.6354167,687.877988,659.471923,NaN,97.99530102,0.174167876,,218.5625,NaN
198.6458333,687.725033,659.4821195,NaN,98.60332688,0.174242158,,218.5659722,NaN
198.65625,687.541487,659.522907,NaN,98.97485083,0.1743371,,218.5694444,NaN
198.6666667,687.480305,659.5382031,NaN,99.73675978,0.174470531,,218.5729167,NaN
198.6770833,687.368138,659.5433005,NaN,101.4374637,0.174552241,,218.5763889,NaN
198.6875,687.235577,659.522907,NaN,103.1891535,0.174625203,,218.5798611,NaN
198.6979167,687.133607,659.522909,NaN,104.8341894,0.174588116,,218.5833333,NaN
198.7083333,687.031637,659.5331042,NaN,106.6326764,0.174584232,,218.5868056,NaN
198.71875,686.950061,659.51271,NaN,108.4141818,0.174642086,,218.5902778,NaN
198.7291667,686.837894,659.526306,NaN,109.5059535,0.174734729,,218.59375,NaN
198.7395833,686.827697,659.492316,NaN,111.0296555,0.174787861,,218.5972222,NaN
198.75,686.756318,659.482119,NaN,113.0262114,0.174866463,,218.6006944,NaN
198.7604167,686.71553,659.502513,NaN,114.6330475,0.174909595,,218.6041667,NaN
198.7708333,686.695136,659.5025135,NaN,116.2693785,0.174922951,,218.6076389,NaN
198.78125,686.644151,659.522907,NaN,118.0645088,0.174931544,,218.6111111,NaN
198.7916667,686.705333,659.522906,NaN,119.2163417,0.175007049,,218.6145833,NaN
198.8020833,686.674742,659.4821219,NaN,120.6321734,0.175078272,,218.6180556,544.4791568
198.8125,686.725727,659.563695,NaN,121.3914737,0.175175782,,218.6215278,NaN
198.8229167,686.684939,659.5636955,NaN,121.999404,0.175275525,,218.625,NaN
198.8333333,686.725727,659.584089,NaN,122.2131256,0.175417121,,218.6284722,552.7099513
198.84375,686.735924,659.604483,NaN,121.7019895,0.175559842,,218.6319444,NaN
198.8541667,686.7512195,659.624879,NaN,120.8750696,0.175673689,,218.6354167,NaN
198.8645833,686.776712,659.68606,NaN,120.6845535,0.175858032,,218.6388889,NaN
198.875,686.8175,659.71665,NaN,120.494263,0.176079542,,218.6423611,557.8404703
198.8854167,686.797106,659.8594056,NaN,120.7876667,0.176235784,,218.6458333,559.5900148
198.8958333,686.8175,659.9358856,NaN,120.9604282,0.176437441,,218.6493056,NaN
198.90625,686.776712,660.002166,NaN,120.8350947,0.176604274,,218.6527778,563.0050443
198.9166667,686.807303,660.0633478,NaN,120.3520085,0.176681593,,218.65625,NaN
198.9270833,686.766515,660.1398256,NaN,118.9133857,0.176837183,,218.6597222,NaN
198.9375,686.74952,660.216303,NaN,117.6765894,0.177096022,,218.6631944,566.1053557
198.9479167,686.735924,660.2876835,NaN,116.2695853,0.177359912,,218.6666667,568.9917535
198.9583333,686.756318,660.440637,NaN,114.3636127,0.177568903,,218.6701389,NaN
198.96875,686.746121,660.53241,NaN,112.2774253,0.177787041,,218.6736111,586.214491
198.9791667,686.746121,660.7669405,NaN,110.7979155,0.178017996,,218.6770833,587.264331
198.9895833,686.766515,660.9606835,NaN,109.1541224,0.178269239,,218.6805556,588.3347377
199,686.797106,661.103442,NaN,107.0088415,0.178484462,,218.6840278,589.3937618
199.0104167,686.807303,661.2462005,674.0577217,105.0362167,0.178768493,,218.6875,590.4659884
199.0208333,686.797106,661.419547,674.0577217,102.9313135,0.179032844,,218.6909722,591.5003121
199.03125,686.878682,661.521519,674.0577217,100.5096786,0.179294542,,218.6944444,592.5418838
199.0416667,686.929667,661.6132891,674.0577217,98.34426196,0.179515587,,218.6979167,593.5963101
199.0520833,686.990849,661.705065,674.0577217,96.21726527,0.179694965,,218.7013889,594.6403051
199.0625,687.011243,661.725459,674.0577217,94.65012762,0.179766806,,218.7048611,595.6912248
199.0729167,687.113213,661.8478215,674.0577217,92.8751116,0.179820455,,218.7083333,597.7753755
199.0833333,687.164198,661.888613,674.8747652,91.49457795,0.179856671,,218.7118056,598.8472927
199.09375,687.22538,662.051763,674.8747652,90.62705886,0.179853103,,218.7152778,599.8960829
199.1041667,687.276365,662.1435375,674.8747652,89.79597413,0.179880778,,218.71875,600.9400008
199.1145833,687.378335,662.184326,674.8747652,88.8568853,0.179954219,,218.7222222,601.999243
199.125,687.459911,662.357673,674.8747652,87.69395748,0.179956435,,218.7256944,603.063766
199.1354167,687.561881,662.418853,674.8747652,85.52551047,0.179865569,,218.7291667,604.1168641
199.1458333,687.623063,662.459642,675.6914265,83.73373124,0.179686715,,218.7326389,604.1087211
199.15625,687.704639,662.520825,675.6914265,82.44510463,0.179455547,,218.7361111,605.1651795
199.1666667,687.765821,662.5514155,675.6914265,81.34880992,0.179156054,,218.7395833,606.2132834
199.1770833,687.898382,662.592206,675.6914265,80.59274498,0.178762437,,218.7430556,607.2634655
199.1875,687.918776,662.6584845,675.6914265,80.14765334,0.178424759,,218.7465278,607.2598167
199.1979167,687.990155,662.673779,675.6914265,79.41460171,0.178297354,,218.75,608.3067214
199.2083333,688.061534,662.683976,675.6914265,78.87959136,0.178190671,,218.7534722,608.3081494
199.21875,688.102322,662.785947,675.6914265,78.63737175,0.178082277,,218.7569444,608.3065272
199.2291667,688.122716,662.7247655,676.5077058,78.39913639,0.177938878,,218.7604167,609.3583216
199.2395833,688.190696,662.7655554,676.5077058,78.05067671,0.177805182,,218.7638889,609.3622501
199.25,688.265474,662.826735,676.5077058,78.09032117,0.177703591,,218.7673611,610.4131823
199.2604167,688.265474,662.836933,676.5077058,78.08390976,0.177516885,,218.7708333,610.4129881
199.2708333,688.316459,662.9287035,676.5077058,77.99464079,0.177287481,,218.7743056,610.4022274
199.28125,688.367444,662.887917,676.5077058,78.02117643,0.177088592,,218.7777778,610.4026158
199.2916667,688.387838,662.9491005,676.5077058,78.04378396,0.176906115,,218.78125,611.4594535
199.3020833,688.4031335,663.0000847,676.5077058,78.28424886,0.176731214,,218.7847222,611.451561
199.3125,688.459217,663.061266,676.5077058,77.83347322,0.176640075,,218.7881944,611.4555171
199.3229167,688.500005,663.102056,676.5077058,77.73880412,0.176469204,,218.7916667,611.4580941
199.3333333,688.489808,663.2142205,677.3236031,77.61206055,0.176282861,,218.7951389,612.4952344
199.34375,688.561187,663.244812,677.3236031,77.41017948,0.176036009,,218.7986111,612.5129729
199.3541667,688.561187,663.305995,677.3236031,77.01810315,0.175718021,,218.8020833,612.5163348
199.3645833,688.581581,663.377373,677.3236031,76.67775729,0.17533076,,218.8055556,613.55688
199.375,688.561187,663.407964,677.3236031,76.66223717,0.174982106,,218.8090278,613.5489393
199.3854167,688.561187,663.5048359,677.3236031,77.0430931,0.174712713,,218.8125,613.5511601
199.3958333,688.608773,663.5915102,677.3236031,77.65180118,0.174463153,,218.8159722,614.5944762
199.40625,688.581581,663.683283,677.3236031,78.3159467,0.1742694,,218.8194444,614.5936994
199.4166667,688.601975,663.6628934,677.3236031,78.48640528,0.174189271,,218.8229167,614.6094854
199.4270833,688.581581,663.7954495,677.3236031,78.69288037,0.174173669,,218.8263889,615.652719
199.4375,688.561187,663.8005485,677.3236031,78.38148821,0.173969917,,218.8298611,615.6455382
199.4479167,688.581581,663.866829,677.3236031,78.72993981,0.173599761,,218.8333333,615.6477512
199.4583333,688.530596,663.8974198,677.3236031,79.20081595,0.173250084,,218.8368056,615.6405303
199.46875,688.520399,663.968799,677.3236031,79.57968607,0.172897843,,218.8402778,615.6371846
199.4791667,688.469414,664.060573,677.3236031,79.58721563,0.172540138,,218.84375,616.6842337
199.4895833,688.561187,664.1421514,677.3236031,79.33522733,0.172170191,,218.8472222,616.6660782
199.5,688.683551,664.213527,677.3236031,79.26646663,0.171736608,,218.8506944,616.6632623
199.5104167,688.6682555,664.3460895,677.3236031,79.46304436,0.171278675,,218.8541667,616.6758798
199.5208333,688.697147,664.4888475,677.3236031,80.07361518,0.170941594,,218.8576389,615.6300126
199.53125,688.703945,664.601013,677.3236031,80.728791,0.170655309,,218.8611111,615.6168284
199.5416667,688.663157,664.7539646,676.5077058,81.52051082,0.170349162,,218.8645833,615.6270065
199.5520833,688.663157,664.7794609,676.5077058,81.74820117,0.170116859,,218.8680556,615.6273949
199.5625,688.581581,664.886529,676.5077058,82.72283184,0.169905202,,218.8715278,614.5835213
199.5729167,688.540793,665.059877,676.5077058,83.58875138,0.169792266,,218.875,614.5898239
199.5833333,688.459217,665.2434238,676.5077058,84.23689,0.169683879,,218.8784722,613.5291331
199.59375,688.3827395,665.386182,676.5077058,84.97047635,0.169653323,,218.8819444,613.537689
199.6041667,688.285868,665.5187459,676.5077058,86.06932126,0.169636346,,218.8854167,612.4916457
199.6145833,688.197494,665.7226825,676.5077058,86.6311992,0.169605568,,218.8888889,613.5316854
199.625,688.000352,665.896032,675.6914265,87.15204838,0.169631117,,218.8923611,611.4453914
199.6354167,687.918776,666.0540859,675.6914265,88.16040676,0.169744627,,218.8958333,611.4525196
199.6458333,687.755624,666.293717,675.6914265,88.95111414,0.169869436,,218.8993056,610.4041694
199.65625,687.612866,666.487458,674.8747652,89.35160052,0.169997403,,218.9027778,609.3749609
199.6666667,687.470108,666.7423825,674.8747652,90.40274198,0.170200698,,218.90625,609.3680595
199.6770833,687.337547,666.8137618,674.8747652,92.02862414,0.170384019,,218.9097222,608.3202008
199.6875,687.245774,666.9259295,674.0577217,93.40189061,0.170576068,,218.9131944,608.3178181
199.6979167,687.103016,667.150261,674.0577217,94.2961634,0.170761868,,218.9166667,607.2769373
199.7083333,687.001046,667.3847925,674.0577217,95.38863913,0.170935069,,218.9201389,606.2142544
199.71875,686.868485,667.598931,674.0577217,96.64663891,0.17114542,,218.9236111,605.1661504
199.7291667,686.756318,667.864054,674.0577217,98.04990819,0.171401035,,218.9270833,604.1262049
199.7395833,686.644151,668.2209509,673.240296,100.0489456,0.171679146,,218.9305556,604.1216781
199.75,686.623757,668.547252,673.240296,101.7618882,0.172046726,,218.9340278,603.0723226
199.7604167,686.531984,668.802176,673.240296,102.7975094,0.172454363,,218.9375,602.020376
199.7708333,686.480999,669.0010186,673.240296,103.1884777,0.172836268,,218.9409722,600.9774576
199.78125,686.491196,669.138678,672.4224881,103.8553542,0.173098822,,218.9444444,599.9264722
199.7916667,686.440211,669.0622,672.4224881,104.1718734,0.173342758,,218.9479167,598.8867881
199.8020833,686.389226,667.5581342,672.4224881,104.7364662,0.1735589,,218.9513889,597.8176761
199.8125,686.399423,664.284906,672.4224881,105.1249241,0.173757592,,218.9548611,596.7687336
199.8229167,686.379029,662.0517684,672.4224881,105.5790957,0.173885471,,218.9583333,595.7115208
199.8333333,686.358635,660.8179245,671.604298,105.7765057,0.174014391,,218.9618056,594.662215
199.84375,686.379029,660.1993093,671.604298,105.5548313,0.174183082,,218.9652778,593.6161603
199.8541667,686.3943245,659.75744,671.604298,105.6369736,0.174349935,,218.96875,592.548134
199.8645833,686.399423,659.461723,671.604298,106.3006289,0.174574776,,218.9722222,591.5023227
199.875,686.399423,659.318967,671.604298,106.5257617,0.174841311,,218.9756944,590.4559436
199.8854167,686.40962,659.2068,671.604298,106.6311956,0.175050031,,218.9791667,588.3295678
199.8958333,686.368832,659.084436,671.604298,106.4728068,0.175236537,,218.9826389,587.2823176
199.90625,686.389226,659.084436,671.604298,106.5919104,0.175437872,,218.9861111,586.2297183
199.9166667,686.389226,659.104831,670.7857256,106.2421706,0.175537727,,218.9895833,585.1683102
199.9270833,686.379029,659.10483,670.7857256,104.8524143,0.175634934,,218.9930556,584.1172882
199.9375,686.40962,659.053845,670.7857256,103.8958971,0.175832903,,218.9965278,583.0489259
199.9479167,686.379029,659.206799,670.7857256,103.1080293,0.176033923,,219,581.9955701
199.9583333,686.406221,659.227194,670.7857256,102.3167928,0.176213979,,219.0034722,580.9318517
199.96875,686.358635,659.30877,670.7857256,101.0900217,0.176335055,,219.0069444,578.8384995
199.9791667,686.430014,659.400542,670.7857256,100.0938596,0.176454961,,219.0104167,577.7610848
199.9895833,686.440211,659.4515275,670.7857256,98.85099449,0.176511164,,219.0138889,576.7100042
200,686.389226,659.584089,670.7857256,97.32897502,0.176449438,,219.0173611,574.5938263
200.0104167,686.430014,659.645271,670.7857256,96.32515527,0.176464207,,219.0208333,572.4633012
200.0208333,686.440211,659.726847,670.7857256,96.03370012,0.176459844,,219.0243056,571.4091298
200.03125,686.460605,659.81862,670.7857256,94.93720912,0.176506657,,219.0277778,569.2847266
200.0416667,686.460605,659.9919651,670.7857256,94.24617724,0.176582918,,219.03125,568.2239534
200.0520833,686.480999,660.0123625,671.604298,93.66971673,0.176589971,,219.0347222,566.1018923
200.0625,686.51159,660.012363,671.604298,92.94332742,0.176492666,,219.0381944,565.0394117
200.0729167,686.593166,660.2061031,671.604298,92.00389031,0.176456653,,219.0416667,562.9059827
200.0833333,686.684939,660.5375081,671.604298,91.68771985,0.17650471,,219.0451389,561.8433808
200.09375,686.71553,660.5477055,671.604298,91.34986108,0.176432546,,219.0486111,559.721241
200.1041667,686.7716135,660.624181,671.604298,90.07263327,0.176341485,,219.0520833,558.650567
200.1145833,686.8735835,660.6568135,671.604298,88.86340771,0.176244792,,219.0555556,556.5174492
200.125,686.970455,660.746547,671.604298,88.00978531,0.176088969,,219.0590278,555.4660618
200.1354167,687.011243,660.7975315,671.604298,86.97683113,0.175914985,,219.0625,554.3908848
200.1458333,687.082622,660.9453879,671.604298,86.0762813,0.175821728,,219.0659722,553.323629
200.15625,687.133607,661.021866,671.604298,85.15356308,0.175682401,,219.0694444,552.2638621
200.1666667,687.204986,661.021866,672.4224881,84.82841765,0.175555975,,219.0729167,551.2046506
200.1770833,687.255971,661.0320635,672.4224881,84.64376786,0.175398101,,219.0763889,550.1023425
200.1875,687.347744,661.123836,672.4224881,84.34299669,0.175217217,,219.0798611,549.0299758
200.1979167,687.408926,661.3379691,672.4224881,84.00613089,0.175049395,,219.0833333,547.972937
200.2083333,687.459911,661.5317158,672.4224881,83.34068235,0.174899695,,219.0868056,548.0037583
200.21875,687.500699,661.725459,672.4224881,82.77007826,0.174789205,,219.0902778,546.9235165
200.2291667,687.521093,661.807035,672.4224881,82.32344618,0.174613949,,219.09375,545.8447953
200.2395833,687.521093,661.858021,672.4224881,82.14102161,0.174494881,,219.0972222,544.7810021
200.25,687.592472,661.970187,672.4224881,82.11984298,0.174430914,,219.1006944,NaN
200.2604167,687.674048,662.1231425,672.4224881,82.05829667,0.174101222,,219.1041667,NaN
200.2708333,687.714836,662.1639305,672.4224881,81.30942035,0.173410872,,219.1076389,NaN
200.28125,687.776018,662.245506,672.4224881,81.05665145,0.173371901,,219.1111111,NaN
200.2916667,687.776018,662.3066904,673.240296,80.29084247,0.173331907,,219.1145833,NaN
200.3020833,687.816806,662.3984649,673.240296,79.88816227,0.173308651,,219.1180556,NaN
200.3125,687.857594,662.561613,673.240296,79.49815944,0.173310431,,219.1215278,NaN
200.3229167,687.867791,662.7553555,673.240296,79.157952,0.173323691,,219.125,NaN
200.3333333,687.990155,662.9185075,673.240296,78.4273529,0.173315933,,219.1284722,NaN
200.34375,688.000352,663.091857,673.240296,78.30134816,0.173283166,,219.1319444,NaN
200.3541667,688.051337,663.3773706,673.240296,79.06836606,0.173255508,,219.1354167,NaN
200.3645833,688.020746,663.622101,673.240296,79.63246136,0.173221983,,219.1388889,NaN
200.375,688.030943,663.836238,673.240296,80.14135038,0.173150726,,219.1423611,NaN
200.3854167,688.092125,664.142146,673.240296,80.04764254,0.173017671,,219.1458333,NaN
200.3958333,688.071731,663.662889,673.240296,80.41029209,0.172830893,,219.1493056,NaN
200.40625,688.061534,663.69348,672.4224881,80.72165939,0.172623815,,219.1527778,NaN
200.4166667,688.010549,664.162544,672.4224881,80.60423105,0.17241992,,219.15625,NaN
200.4270833,687.959564,664.6621945,672.4224881,81.25760661,0.172192939,,219.1597222,NaN
200.4375,687.949367,665.01909,672.4224881,81.87566069,0.171930703,,219.1631944,NaN
200.4479167,687.857594,665.5697275,672.4224881,82.90602665,0.17162954,,219.1666667,NaN
200.4583333,687.796412,666.0285942,672.4224881,84.24459774,0.171323013,,219.1701389,NaN
200.46875,687.653654,666.385488,672.4224881,85.76114563,0.170987902,,219.1736111,NaN
200.4791667,687.592472,666.7321843,672.4224881,87.06383756,0.170613007,,219.1770833,NaN
200.4895833,687.500699,667.099277,672.4224881,88.00522789,0.170247147,,219.1805556,NaN
200.5,687.398729,667.415385,671.604298,89.72576191,0.169898301,,219.1840278,NaN
200.5104167,687.347744,667.843657,671.604298,91.61668236,0.169575971,,219.1875,NaN
200.5208333,687.3018575,668.159767,671.604298,93.89741664,0.169250225,,219.1909722,NaN
200.53125,687.174395,668.455479,671.604298,96.27570464,0.168909054,,219.1944444,NaN
200.5416667,687.072425,668.6492215,671.604298,99.53942216,0.168571842,,219.1979167,NaN
200.5520833,686.939864,668.9347351,671.604298,102.2291229,0.168242842,,219.2013889,NaN
200.5625,686.8175,668.99592,670.7857256,105.1933588,0.16789874,,219.2048611,NaN
200.5729167,686.735924,668.8837552,670.7857256,108.2357546,0.167544869,,219.2083333,NaN
200.5833333,686.61356,668.893949,670.7857256,111.6423644,0.167221859,,219.2118056,NaN
200.59375,686.504792,669.067299,669.9667709,114.4815804,0.166954908,,219.2152778,NaN
200.6041667,686.419817,669.3324186,669.9667709,116.6818689,0.166733557,,219.21875,NaN
200.6145833,686.368832,669.4445882,669.9667709,118.9258735,0.166582092,,219.2222222,NaN
200.625,686.30765,669.1803927,669.1474339,121.5421613,0.166535209,,219.2256944,NaN
200.6354167,686.266862,668.9551296,669.1474339,125.4857793,0.166611593,,219.2291667,NaN
200.6458333,686.226074,668.8429643,669.1474339,129.159851,0.166978408,,219.2326389,NaN
200.65625,686.277059,668.659419,668.3277144,132.9075005,0.167254626,,219.2361111,NaN
200.6666667,686.348438,668.4554795,668.3277144,137.041389,0.167625088,,219.2395833,NaN
200.6770833,686.467403,668.2719296,668.3277144,140.7932923,0.16802697,,219.2430556,NaN
200.6875,686.51159,668.292327,668.3277144,144.2693988,0.168620525,,219.2465278,NaN
200.6979167,686.593166,668.5676431,667.5076125,147.5121397,0.169374179,,219.25,NaN
200.7083333,686.705333,669.0188628,667.5076125,150.4652878,0.170238443,,219.2534722,NaN
200.71875,686.827697,669.230451,667.5076125,153.4834943,0.17114799,,219.2569444,NaN
200.7291667,686.929667,669.3732085,666.6871281,157.013688,0.171959486,,219.2604167,NaN
200.7395833,687.052031,669.403798,666.6871281,160.6104781,0.172875566,,219.2638889,NaN
200.75,687.184592,669.464982,666.6871281,162.9552507,0.173849285,,219.2673611,NaN
200.7604167,687.286562,669.6995096,666.6871281,165.0957642,0.174879733,,219.2708333,NaN
200.7708333,687.459911,669.78109,665.8662613,167.5203345,0.175811763,,219.2743056,NaN
200.78125,687.5669795,669.883059,665.8662613,169.9550193,0.176714348,,219.2777778,NaN
200.7916667,687.561881,669.9340469,665.8662613,171.5705639,0.177671953,,219.28125,NaN
200.8020833,687.541487,670.0156205,665.8662613,172.9794052,0.179035174,,219.2847222,NaN
200.8125,687.572078,670.046211,665.0450118,174.4350923,0.180321734,,219.2881944,NaN
200.8229167,687.589073,670.0869985,665.0450118,174.2140171,0.181093789,,219.2916667,NaN
200.8333333,687.561881,670.1583782,665.0450118,175.4398025,0.181809819,,219.2951389,NaN
200.84375,687.500699,670.21956,664.2233798,176.6337934,0.182578219,,219.2986111,NaN
200.8541667,687.439517,670.280742,664.2233798,178.7079084,0.183514751,,219.3020833,NaN
200.8645833,687.378335,670.3011365,664.2233798,180.8451338,0.184461071,,219.3055556,NaN
200.875,687.296759,670.311333,664.2233798,181.938728,0.185285107,,219.3090278,NaN
200.8854167,687.215183,670.505075,663.4013652,182.3656981,0.186031281,,219.3125,NaN
200.8958333,687.143804,670.5866491,663.4013652,182.6150076,0.186788219,,219.3159722,NaN
200.90625,687.02144,670.576455,663.4013652,182.258811,0.187635147,,219.3194444,NaN
200.9166667,686.909273,670.6376365,663.4013652,181.6538909,0.188337673,,219.3229167,NaN
200.9270833,686.827697,670.6478325,662.5789678,180.5824477,0.188918908,,219.3263889,NaN
200.9375,686.705333,670.688622,662.5789678,179.3930742,0.189511015,,219.3298611,NaN
200.9479167,686.61356,670.698821,662.5789678,178.0151498,0.190100197,,219.3333333,NaN
200.9583333,686.501393,670.698821,662.5789678,177.0022585,0.190594104,,219.3368056,NaN
200.96875,686.287256,670.760001,662.5789678,175.9544915,0.191027088,,219.3402778,NaN
200.9791667,686.10371,670.7752969,661.7561878,174.2118644,0.191475651,,219.34375,NaN
200.9895833,685.889573,670.8313805,661.7561878,171.8331478,0.191810485,,219.3472222,NaN
201,685.69583,670.861971,661.7561878,170.1671243,0.192021039,,219.3506944,NaN
201.0104167,685.2955977,670.9027614,661.7561878,167.9255382,0.192292228,,219.3541667,NaN
201.0208333,684.992237,670.9945305,661.7561878,165.0469084,0.192577834,,219.3576389,NaN
201.03125,684.730514,671.055714,661.7561878,162.1048809,0.192779542,,219.3611111,NaN
201.0416667,684.431402,671.1372898,661.7561878,159.5193679,0.193024419,,219.3645833,NaN
201.0520833,684.186674,671.2596525,661.7561878,157.3348807,0.193227945,,219.3680556,NaN
201.0625,683.9368475,671.290245,661.7561878,154.4219847,0.193486585,,219.3715278,NaN
201.0729167,683.768597,671.4126075,661.7561878,151.5687014,0.193711496,,219.375,NaN
201.0833333,683.544263,671.54517,661.7561878,148.5221894,0.193998695,,219.3784722,NaN
201.09375,683.35052,671.651218,661.7561878,145.5203936,0.194249452,,219.3819444,NaN
201.1041667,683.075201,671.738913,661.7561878,141.3968719,0.194444695,,219.3854167,NaN
201.1145833,682.922246,671.902066,661.7561878,136.973624,0.194572373,,219.3888889,NaN
